,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
0,300432,富临精工,14.13,2.03,16.78,695952.0,950886768.0,20.91,14.5,11.97,12.18,12.1,2.63,9.62,25.81,4.79,10442525664.0,10219566148.0
1,300671,富满电子,67.05,8.88,15.27,163175.0,1035823760.0,16.81,67.9,58.12,58.28,58.17,1.55,7.96,55.84,12.52,13742064723.0,13742064723.0
2,300207,欣旺达,34.75,4.45,14.69,659844.0,2259224592.0,20.13,36.1,30.0,30.0,30.3,1.42,4.69,106.41,7.82,54689871820.0,48883090247.0
3,300292,吴通控股,4.08,0.51,14.29,1402984.0,567258336.0,17.65,4.28,3.65,3.65,3.57,4.04,13.37,90.28,4.37,5474401094.0,4280043685.0
4,300390,天华超净,44.43,4.75,11.97,226557.0,964517760.0,14.44,44.5,38.77,39.0,39.68,0.81,5.82,44.3,12.08,25897382303.0,17286322074.0
5,300613,富瀚微,153.35,16.35,11.93,41688.0,619984000.0,14.93,154.97,134.51,135.1,137.0,3.31,5.52,88.51,8.95,12278950110.0,11575280633.0
6,300458,全志科技,57.5,6.07,11.8,222965.0,1233601904.0,12.95,57.83,51.17,51.17,51.43,1.36,8.56,55.16,7.83,19032543528.0,14976316083.0
7,300890,翔丰华,50.88,5.3,11.63,57005.0,284573840.0,17.75,53.51,45.42,45.42,45.58,1.38,22.8,63.26,4.87,5088000000.0,1272000000.0
8,300604,长川科技,49.9,5.09,11.36,126656.0,617855760.0,15.49,51.77,44.83,44.9,44.81,1.22,5.83,88.15,13.66,15658146050.0,10849111993.0
9,300769,德方纳米,209.16,20.86,11.08,28477.0,586646960.0,17.1,217.86,185.66,185.66,188.3,1.62,6.65,92.46,8.65,18745901834.0,8954828782.0
10,688005,容百科技,120.99,11.99,11.0,110776.0,1328109232.0,17.59,128.17,109.0,109.0,109.0,1.06,4.04,113.18,11.74,54128915509.0,33152506197.0
11,300040,九洲集团,10.14,0.99,10.82,607440.0,597517120.0,16.07,10.45,8.98,8.98,9.15,2.38,21.25,29.58,1.73,3857546623.0,2899162221.0
12,300530,*ST达志,28.3,2.72,10.63,38199.0,105117925.0,14.43,28.88,25.19,25.19,25.58,1.23,3.94,-29.78,16.53,4483102050.0,2740836237.0
13,002178,延华智能,4.25,0.39,10.1,901681.0,377032448.0,8.81,4.25,3.91,3.98,3.86,3.19,12.68,-54.32,5.49,3026650254.0,3022840618.0
14,600212,江泉实业,4.36,0.4,10.1,222812.0,92634523.0,10.35,4.36,3.95,3.99,3.96,2.41,4.35,268.49,8.76,2230999849.0,2230999849.0
15,600423,柳化股份,4.47,0.41,10.1,617463.0,263265992.0,11.82,4.47,3.99,4.1,4.06,4.24,7.73,76.23,8.82,3570166766.0,3570166766.0
16,600869,远东股份,4.58,0.42,10.1,697206.0,310956816.0,9.13,4.58,4.2,4.22,4.16,2.02,3.14,21.23,3.08,10164635577.0,10164635577.0
17,002316,亚联发展,6.11,0.56,10.09,338819.0,206019883.0,7.39,6.11,5.7,5.74,5.55,0.77,11.55,-34.95,10.91,2401963200.0,1792757359.0
18,002547,春兴精工,4.48,0.41,10.07,329591.0,145943452.0,3.93,4.48,4.32,4.41,4.07,2.05,4.27,-19.5,3.16,5053696113.0,3459016427.0
19,603608,天创时尚,7.65,0.7,10.07,186667.0,138805760.0,11.94,7.65,6.82,6.98,6.95,1.56,4.35,32.19,2.02,3281138757.0,3281138757.0
20,600369,西南证券,5.25,0.48,10.06,2560360.0,1325813136.0,10.06,5.25,4.77,4.78,4.77,7.43,4.54,35.41,1.38,34886822901.0,29636822901.0
21,002091,江苏国泰,9.3,0.85,10.06,822954.0,750097424.0,9.94,9.3,8.46,8.5,8.45,1.23,5.44,21.89,1.55,14540890361.0,14078890355.0
22,600032,浙江新能,10.84,0.99,10.05,22094.0,23949777.0,0.0,10.84,10.84,10.84,9.85,2.31,1.06,235.27,3.1,22547200000.0,2254720000.0
23,002077,大港股份,7.57,0.69,10.03,594893.0,440848384.0,9.74,7.57,6.9,6.9,6.88,3.5,10.93,154.98,1.47,4393238243.0,4120697328.0
