,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
39,605598.SH,上海港湾,20.56,1.87,10.01,227892.0,451437600.0,9.52,20.56,18.78,19.36,18.69,3.53,52.76,39.78,2.47,3551605682.0,888057682.0
40,603230.SH,内蒙新华,21.77,1.98,10.01,503977.0,979960992.0,17.99,21.77,18.21,19.16,19.79,3.21,57.02,21.57,3.66,7696195710.0,1924054370.0
41,002932.SZ,明德生物,83.92,7.63,10.0,76488.0,627346208.0,9.59,83.92,76.6,76.99,76.29,2.24,12.72,6.57,3.76,8801355970.0,5044849961.0
42,600759.SH,洲际油气,3.08,0.28,10.0,1551168.0,461727504.0,10.0,3.08,2.8,2.82,2.8,2.37,6.87,-28.92,1.38,6971603155.0,6955206775.0
43,001219.SZ,青岛食品,37.73,3.43,10.0,99971.0,355567040.0,12.97,37.73,33.28,34.28,34.3,2.03,45.03,46.19,6.88,3348537500.0,837606000.0
44,000918.SZ,嘉凯城,2.86,0.26,10.0,597756.0,166862481.0,10.0,2.86,2.6,2.61,2.6,0.84,3.31,-6.87,3.01,5159987690.0,5159987690.0
45,603856.SH,东宏股份,14.42,1.31,9.99,220458.0,317106224.0,3.2,14.42,14.0,14.0,13.11,8.84,8.6,19.51,1.85,3720858932.0,3697498532.0
46,003037.SZ,三和管桩,12.88,1.17,9.99,161105.0,202584391.0,10.93,12.88,11.6,11.71,11.71,3.72,23.69,77.0,3.87,6489415189.0,875840000.0
47,600272.SH,开开实业,12.01,1.09,9.98,500324.0,564015888.0,19.96,12.01,9.83,9.83,10.92,4.51,31.27,306.18,5.67,2918430000.0,1921600000.0
48,600077.SH,宋都股份,3.97,0.36,9.97,118483.0,47037723.0,0.0,3.97,3.97,3.97,3.61,0.76,0.88,65.57,1.12,5320285634.0,5320285634.0
49,002217.SZ,合力泰,3.86,0.35,9.97,1306310.0,485134048.0,10.26,3.86,3.5,3.53,3.51,4.64,4.2,130.31,1.35,12029366609.0,12012372928.0
50,600530.SH,交大昂立,5.97,0.54,9.94,1283350.0,744632416.0,15.1,5.97,5.15,5.49,5.43,2.97,16.45,147.03,5.41,4656600000.0,4656600000.0
51,002547.SZ,春兴精工,4.99,0.45,9.91,854346.0,406484080.0,12.33,4.99,4.43,4.51,4.54,2.01,10.44,-17.2,3.97,5629005268.0,4084620373.0
52,300795.SZ,*ST米奥,26.38,2.37,9.87,18043.0,46385866.0,10.2,26.58,24.13,24.25,24.01,2.18,4.9,-48.31,6.62,2642326320.0,971958411.0
53,300928.SZ,华安鑫创,60.2,5.29,9.63,37211.0,213768010.0,13.64,61.4,53.91,55.98,54.91,1.67,6.85,92.33,3.86,4816000000.0,3272324992.0
54,688399.SH,硕世生物,151.13,13.25,9.61,40911.0,609404112.0,12.45,155.96,138.79,139.0,137.88,2.98,11.87,6.67,3.79,8859240600.0,5210176524.0
55,300043.SZ,星辉娱乐,4.75,0.41,9.45,2460215.0,1120056384.0,19.59,5.04,4.19,4.41,4.34,2.3,26.23,-17.77,2.26,5909942405.0,4454375680.0
56,000719.SZ,中原传媒,10.14,0.87,9.39,443248.0,441329104.0,9.71,10.2,9.3,9.5,9.27,2.02,6.64,12.33,1.12,10375286015.0,6764876086.0
57,002177.SZ,御银股份,8.87,0.76,9.37,2985742.0,2602655936.0,9.49,8.92,8.15,8.52,8.11,2.91,39.22,-69.08,4.16,6751766778.0,6751766778.0
58,601100.SH,恒立液压,87.4,7.15,8.91,174692.0,1512088768.0,11.94,88.28,78.7,79.8,80.25,5.06,1.34,43.09,13.42,114088464000.0,114088464000.0
59,688217.SH,睿昂基因,76.61,6.03,8.54,13521.0,102444357.0,13.91,79.85,70.03,70.4,70.58,2.58,11.37,74.72,4.82,4257758567.0,910816290.0
60,000683.SZ,远兴能源,8.47,0.66,8.45,3332376.0,2715260240.0,13.57,8.59,7.53,7.79,7.81,2.38,10.01,11.22,2.55,31113804383.0,28190040111.0
61,300610.SZ,晨化股份,22.1,1.7,8.33,307399.0,675201600.0,13.63,23.29,20.51,20.65,20.4,1.87,19.3,28.66,4.62,4704581700.0,3520310879.0
62,002457.SZ,青龙管业,10.13,0.75,8.0,501323.0,496136944.0,10.34,10.27,9.3,9.38,9.38,2.83,14.97,29.66,1.6,3393468960.0,3391909943.0
63,000608.SZ,阳光股份,3.43,0.25,7.86,575757.0,198208302.0,9.43,3.5,3.2,3.2,3.18,6.66,7.68,145.1,0.82,2572202650.0,2571820376.0
64,000736.SZ,中交地产,7.76,0.56,7.78,282122.0,217581556.0,13.06,7.92,6.98,6.98,7.2,2.77,4.06,2239.93,1.78,5396565427.0,5396565427.0
65,002949.SZ,华阳国际,20.97,1.5,7.7,113820.0,238786471.0,10.02,21.42,19.47,19.47,19.47,1.71,12.21,21.86,3.05,4110861940.0,1955030605.0
66,300406.SZ,九强生物,20.57,1.47,7.7,293202.0,596516704.0,16.28,21.94,18.83,19.2,19.1,1.47,8.8,29.24,3.5,12115407051.0,6850805711.0
67,605168.SH,三人行,197.99,13.99,7.6,39393.0,775272064.0,10.51,202.4,183.06,183.06,184.0,1.45,12.89,39.69,7.84,13795507622.0,6052718236.0
68,601155.SH,新城控股,31.55,2.13,7.24,443349.0,1384918208.0,8.67,31.95,29.4,29.4,29.42,2.31,1.96,9.09,1.36,71305004655.0,71208755070.0
69,603018.SH,华设集团,9.3,0.62,7.14,451173.0,424373008.0,9.56,9.55,8.72,8.8,8.68,6.39,6.75,15.02,1.74,6218174854.0,6218174854.0
70,600466.SH,蓝光发展,2.27,0.15,7.08,3175758.0,722930112.0,10.38,2.33,2.11,2.13,2.12,2.18,10.46,-0.77,0.82,6889292087.0,6889292087.0
71,300482.SZ,万孚生物,44.38,2.9,6.99,304653.0,1332340912.0,16.63,47.3,40.4,41.8,41.48,2.35,9.46,23.61,6.16,19746984450.0,14288652879.0
72,688767.SH,博拓生物,75.99,4.94,6.95,38294.0,286910704.0,7.77,76.57,71.05,71.99,71.05,2.23,17.24,8.45,4.07,8105600025.0,1687798388.0
73,002603.SZ,以岭药业,22.05,1.43,6.94,1447770.0,3197680544.0,11.64,22.68,20.28,20.35,20.62,2.35,10.52,22.58,4.12,36839053541.0,30340777840.0
74,300258.SZ,精锻科技,14.74,0.95,6.89,245156.0,360759040.0,10.51,15.25,13.8,13.8,13.79,3.12,5.53,40.09,2.29,7101300899.0,6539670226.0
75,300940.SZ,南极光,40.36,2.6,6.89,41320.0,163133612.0,9.51,40.98,37.39,37.7,37.76,2.59,13.96,96.66,5.58,4779660929.0,1194915232.0
76,002705.SZ,新宝股份,28.56,1.83,6.85,213694.0,601011232.0,10.92,29.12,26.2,26.74,26.73,1.65,2.6,29.77,3.94,23611345397.0,23503977590.0
77,300248.SZ,新开普,17.15,1.09,6.79,993221.0,1719048016.0,15.63,18.65,16.14,16.16,16.06,1.05,24.54,191.02,4.69,8250736289.0,6941723146.0
78,000056.SZ,皇庭国际,7.58,0.48,6.76,776919.0,581997200.0,11.27,7.8,7.0,7.0,7.1,1.12,8.6,-256.42,1.88,8902927698.0,6850264175.0
79,003040.SZ,楚天龙,30.73,1.87,6.48,335365.0,1044780432.0,7.45,31.75,29.6,30.38,28.86,3.27,42.78,389.15,10.53,14170708420.0,2409020424.0
80,002003.SZ,伟星股份,14.22,0.86,6.44,143966.0,200328239.0,9.73,14.5,13.2,13.29,13.36,1.25,2.23,21.31,4.15,11345433086.0,9188499532.0
81,002723.SZ,金莱特,19.77,1.18,6.35,188754.0,359491024.0,9.14,19.91,18.21,18.7,18.59,2.02,7.57,657.3,5.21,6276035451.0,4932333772.0
82,000555.SZ,神州信息,14.09,0.84,6.34,561051.0,798313808.0,6.94,14.58,13.66,13.68,13.25,3.7,5.78,52.38,2.42,13804598991.0,13672496040.0
83,002062.SZ,宏润建设,4.42,0.26,6.25,689467.0,306516672.0,10.1,4.58,4.16,4.16,4.16,8.91,7.12,13.66,1.31,4873050000.0,4281467140.0
84,688298.SH,东方生物,273.99,16.11,6.25,41977.0,1143275216.0,9.84,282.88,257.5,257.53,257.88,0.68,6.94,6.29,5.61,32878800000.0,16570400099.0
85,002641.SZ,永高股份,6.38,0.37,6.16,770194.0,502799344.0,8.99,6.61,6.07,6.07,6.01,3.4,6.82,16.42,1.63,7881749065.0,7207682855.0
86,000932.SZ,华菱钢铁,5.71,0.33,6.13,3560673.0,2009408720.0,7.62,5.77,5.36,5.4,5.38,2.81,6.23,3.81,0.91,39448291569.0,32649457048.0
87,002432.SZ,九安医疗,50.5,2.88,6.05,1028384.0,5270262528.0,9.62,52.38,47.8,48.72,47.62,1.21,22.03,361.62,12.05,24169452611.0,23569834296.0
88,605300.SH,佳禾食品,24.05,1.37,6.04,105044.0,244923114.0,12.74,24.5,21.61,22.3,22.68,1.97,26.25,65.28,5.02,9620240500.0,962240500.0
89,600351.SH,亚宝药业,10.05,0.57,6.01,726376.0,730436304.0,11.39,10.42,9.34,9.47,9.48,1.21,9.43,39.95,2.68,7738500231.0,7738500231.0
90,603679.SH,华体科技,15.45,0.87,5.97,86900.0,131031414.0,11.04,15.83,14.22,14.52,14.58,4.22,6.14,159.08,2.93,2194096895.0,2187283445.0
91,300463.SZ,迈克生物,30.99,1.74,5.95,202598.0,619519152.0,6.53,31.28,29.37,29.38,29.25,2.58,5.03,16.25,4.17,17244992594.0,12489075366.0
92,603630.SH,拉芳家化,21.17,1.17,5.85,65259.0,136821121.0,7.6,21.42,19.9,20.0,20.0,5.26,2.9,57.78,2.56,4798836770.0,4762935837.0
93,601857.SH,中国石油,5.27,0.29,5.82,4216158.0,2190315200.0,6.02,5.32,5.02,5.03,4.98,3.68,0.26,9.63,0.77,964520553101.0,853329350101.0
94,002430.SZ,杭氧股份,30.21,1.65,5.78,163251.0,489360064.0,9.1,30.8,28.2,28.33,28.56,2.16,1.69,20.88,4.06,29140680103.0,29118188849.0
95,000032.SZ,深桑达Ａ,22.64,1.23,5.74,145428.0,329066224.0,9.67,23.51,21.44,21.44,21.41,3.25,3.53,1897.87,4.56,25781183178.0,9314641828.0
96,002959.SZ,小熊电器,70.98,3.8,5.66,50819.0,355248400.0,8.04,71.5,66.1,66.5,67.18,1.55,6.67,44.07,5.62,11104395120.0,5410171904.0
97,000786.SZ,北新建材,37.46,2.0,5.64,227991.0,843942320.0,6.26,37.68,35.46,35.61,35.46,1.69,1.35,17.43,3.48,63288963761.0,63288963761.0
98,605377.SH,华旺科技,19.5,1.04,5.63,163959.0,321140064.0,6.34,20.04,18.87,20.0,18.46,4.52,12.24,13.12,2.32,5597618910.0,2611700910.0
99,300023.SZ,*ST宝德,6.83,0.36,5.56,97615.0,65050516.0,6.96,6.85,6.4,6.46,6.47,2.02,3.78,34.54,4.05,2159009273.0,1763534604.0
100,300677.SZ,英科医疗,60.37,3.17,5.54,397743.0,2418991488.0,10.02,62.66,56.93,56.93,57.2,3.98,10.36,3.59,2.16,33204068384.0,23168715169.0
101,000959.SZ,首钢股份,6.1,0.32,5.54,912139.0,548817408.0,7.09,6.17,5.76,5.8,5.78,2.2,1.75,5.3,1.01,41176985001.0,31831253453.0
102,603333.SH,尚纬股份,11.87,0.62,5.51,142272.0,165616895.0,7.91,12.01,11.12,11.45,11.25,1.44,2.75,341.88,3.52,7377532446.0,6134008645.0
103,001979.SZ,招商蛇口,14.12,0.73,5.45,540123.0,757829360.0,7.17,14.26,13.3,13.3,13.39,1.54,0.68,13.21,1.38,111876185399.0,111854688462.0
104,600808.SH,马钢股份,4.07,0.21,5.44,2453445.0,992214736.0,7.25,4.14,3.86,3.87,3.86,3.1,4.11,3.6,0.92,31341772427.0,24288747327.0
105,600529.SH,山东药玻,42.39,2.18,5.42,113625.0,488010016.0,9.87,44.18,40.21,40.47,40.21,1.45,1.91,40.27,5.54,25220682795.0,25220682795.0
106,600491.SH,龙元建设,7.25,0.37,5.38,1073148.0,773287952.0,7.56,7.44,6.92,7.02,6.88,2.31,7.02,13.76,0.92,11090745174.0,11090745174.0
107,300917.SZ,特发服务,33.9,1.71,5.31,64318.0,220364275.0,12.89,36.45,32.3,32.79,32.19,1.58,9.65,38.73,5.28,4407000000.0,2258587500.0
108,600876.SH,洛阳玻璃,35.18,1.77,5.3,66261.0,228870598.0,8.74,35.84,32.92,33.43,33.41,0.85,2.22,52.11,5.82,22714845198.0,10502652398.0
109,600291.SH,*ST西水,6.42,0.31,5.07,98583.0,63290254.0,0.0,6.42,6.42,6.42,6.11,0.54,0.9,59.23,4.05,7017473307.0,7017473307.0
110,002305.SZ,南国置业,2.28,0.11,5.07,1891154.0,447243328.0,6.91,2.39,2.24,2.39,2.17,5.79,10.91,-4.83,1.16,3954011956.0,3951324930.0
111,300832.SZ,新产业,46.86,2.26,5.07,52591.0,245851473.0,7.89,47.92,44.4,44.75,44.6,2.34,1.94,41.53,6.85,36862854095.0,12723800206.0
112,000587.SZ,*ST金洲,1.66,0.08,5.06,51676.0,8578279.0,0.0,1.66,1.66,1.66,1.58,0.22,0.43,-5.14,-19.92,3525423888.0,2013599671.0
113,002684.SZ,*ST猛狮,4.36,0.21,5.06,24137.0,10523732.0,0.0,4.36,4.36,4.36,4.15,0.13,0.5,-2.0,-0.94,2473752336.0,2106176672.0
114,600599.SH,ST熊猫,10.0,0.48,5.04,73995.0,73015592.0,6.2,10.0,9.41,9.52,9.52,4.71,4.46,19.87,2.41,1660000000.0,1660000000.0
115,002572.SZ,索菲亚,23.78,1.14,5.04,343484.0,812872912.0,6.49,24.0,22.53,22.64,22.64,1.47,5.39,19.17,3.41,21696159504.0,15160470700.0
116,600246.SH,万通发展,10.47,0.5,5.02,230493.0,236182546.0,6.52,10.58,9.93,9.99,9.97,1.56,1.12,60.46,3.02,21505477392.0,21505477392.0
117,000933.SZ,神火股份,9.71,0.46,4.97,1779757.0,1717853072.0,8.43,9.99,9.21,9.24,9.25,2.39,7.98,7.13,2.41,21857079973.0,21667479600.0
118,300977.SZ,深圳瑞捷,57.7,2.73,4.97,16613.0,96033514.0,9.86,59.85,54.43,54.8,54.97,1.91,9.89,31.24,2.83,3945462530.0,969360000.0
119,600515.SH,*ST基础,4.44,0.21,4.96,712248.0,312153760.0,5.44,4.44,4.21,4.22,4.23,1.83,0.78,104.91,1.56,50728374633.0,40741495536.0
120,002022.SZ,科华生物,15.23,0.72,4.96,413712.0,630326128.0,8.41,15.65,14.43,14.52,14.51,2.18,8.05,8.06,2.17,7832551229.0,7829795559.0
121,000525.SZ,ST红太阳,10.17,0.48,4.95,260947.0,262173244.0,6.81,10.17,9.51,9.63,9.69,1.25,4.54,121.99,1.46,5906460118.0,5842815801.0
122,002770.SZ,*ST科迪,2.55,0.12,4.94,169096.0,42730002.0,4.53,2.55,2.44,2.45,2.43,0.6,2.8,18.55,22.26,2791912882.0,1542346136.0
123,300942.SZ,易瑞生物,29.15,1.37,4.93,55761.0,160453739.0,6.3,29.29,27.54,27.97,27.78,1.86,13.65,44.79,12.97,11685069000.0,1191069000.0
124,300689.SZ,澄天伟业,21.73,1.02,4.93,34095.0,74411410.0,13.57,23.5,20.69,20.69,20.71,4.16,3.51,147.67,3.97,2511988000.0,2113717540.0
125,002086.SZ,ST东洋,3.63,0.17,4.91,602025.0,215175737.0,6.07,3.63,3.42,3.52,3.46,1.59,9.56,-31.81,2.01,2745550500.0,2284746277.0
126,600654.SH,ST中安,2.99,0.14,4.91,420195.0,125409629.0,1.75,2.99,2.94,2.97,2.85,1.04,5.57,-9.04,-14.48,3836232766.0,2257579030.0
127,688575.SH,亚辉龙,34.76,1.62,4.89,42240.0,146970008.0,7.88,35.78,33.17,33.55,33.14,1.07,12.12,68.14,9.62,14077800000.0,1211386000.0
128,603353.SH,和顺石油,25.56,1.19,4.88,58208.0,147227843.0,10.59,26.67,24.09,24.37,24.37,2.12,9.42,40.08,2.68,4431950640.0,1579659120.0
129,600099.SH,林海股份,9.07,0.42,4.86,135885.0,122417208.0,7.75,9.28,8.61,8.62,8.65,2.6,6.2,243.44,4.06,1987418400.0,1987418400.0
130,000951.SZ,中国重汽,17.22,0.79,4.81,594731.0,1028031312.0,8.76,17.75,16.31,16.34,16.43,2.89,5.06,13.19,1.45,20231250379.0,20229640447.0
131,002106.SZ,莱宝高科,12.09,0.55,4.77,399437.0,474710160.0,6.85,12.24,11.45,11.5,11.54,2.79,5.67,15.8,1.81,8533317374.0,8513042420.0
132,603398.SH,沐邦高科,23.09,1.05,4.76,221550.0,517724864.0,7.58,23.9,22.23,23.9,22.04,2.38,6.47,183.44,7.09,7911430767.0,7911430767.0
133,000509.SZ,*ST华塑,3.53,0.16,4.75,306449.0,106704734.0,7.12,3.54,3.3,3.33,3.37,2.42,3.71,1381.39,25.92,3788142024.0,2913943952.0
134,002988.SZ,豪美新材,21.95,0.99,4.72,69905.0,154384762.0,8.78,22.88,21.04,21.04,20.96,2.8,8.3,36.82,2.33,5109301500.0,1848614930.0
135,603916.SH,苏博特,27.7,1.24,4.69,58755.0,160128467.0,6.84,27.79,25.98,26.43,26.46,1.01,1.4,23.8,3.11,11642553705.0,11593690905.0
136,301058.SZ,中粮工科,21.67,0.97,4.69,420604.0,894598624.0,21.88,24.0,19.47,19.9,20.7,1.45,43.93,111.72,6.6,11100982889.0,2074625319.0
137,002835.SZ,同为股份,11.85,0.53,4.68,95590.0,114299415.0,9.36,12.39,11.33,11.38,11.32,1.72,7.62,40.03,3.3,2601731514.0,1486928034.0
138,301108.SZ,洁雅股份,63.8,2.83,4.64,51339.0,332651808.0,8.23,67.02,62.0,63.33,60.97,3.05,26.66,20.99,3.12,5181186388.0,1228449350.0
139,603355.SH,莱克电气,33.0,1.46,4.63,99844.0,325868784.0,6.09,33.32,31.4,32.17,31.54,1.87,1.77,29.77,5.92,18965723700.0,18611739300.0
140,002244.SZ,滨江集团,5.0,0.22,4.6,408440.0,203625484.0,7.53,5.15,4.79,4.8,4.78,1.32,1.52,8.81,0.82,15557219450.0,13431155075.0
141,002243.SZ,力合科创,12.31,0.54,4.59,582536.0,726678864.0,11.38,12.95,11.61,11.62,11.77,3.13,9.67,30.24,2.43,14902537936.0,7416362295.0
142,688317.SH,之江生物,53.37,2.34,4.59,36080.0,193389997.0,7.19,54.87,51.2,51.5,51.03,4.16,8.44,12.93,2.83,10391371160.0,2280970663.0
143,000963.SZ,华东医药,43.39,1.9,4.58,432344.0,1879864224.0,7.23,44.22,41.22,41.49,41.49,1.33,2.47,30.04,4.67,75924236288.0,75922164632.0
144,600782.SH,新钢股份,5.72,0.25,4.57,1551150.0,885028192.0,6.58,5.83,5.47,5.48,5.47,2.82,4.86,3.99,0.7,18239493821.0,18239493821.0
145,688099.SH,晶晨股份,120.56,5.26,4.56,31157.0,374369616.0,6.05,122.55,115.57,115.57,115.3,0.97,1.46,74.07,14.12,49564627200.0,25690474599.0
146,601658.SH,邮储银行,5.52,0.24,4.55,2874325.0,1567801056.0,4.55,5.53,5.29,5.29,5.28,2.1,2.55,5.93,0.82,509959501180.0,62235027027.0
147,688058.SH,宝兰德,85.11,3.7,4.54,8599.0,73523922.0,9.21,88.8,81.3,81.9,81.41,3.88,3.85,429.51,3.66,3404400000.0,1901527620.0
148,301076.SZ,新瀚新材,36.27,1.57,4.52,28388.0,101224618.0,5.79,36.3,34.29,34.53,34.7,3.56,14.19,42.85,1.86,2887092000.0,725400000.0
149,601390.SH,中国中铁,6.25,0.27,4.52,2886672.0,1802417184.0,6.35,6.33,5.95,5.95,5.98,3.82,1.42,5.58,0.69,153568308019.0,127272120519.0
150,601686.SH,友发集团,11.16,0.48,4.49,459241.0,506999200.0,7.96,11.35,10.5,10.55,10.68,1.77,8.16,20.91,2.58,16058755656.0,6281696160.0
151,300688.SZ,创业黑马,33.29,1.43,4.49,111457.0,369944336.0,9.98,34.33,31.15,31.9,31.86,2.64,12.65,348.82,6.17,3635566811.0,2933727290.0
152,002140.SZ,东华科技,15.6,0.67,4.49,656496.0,1005318960.0,10.72,16.2,14.6,15.1,14.93,1.69,12.33,32.29,3.39,8506858464.0,8308514604.0
153,002135.SZ,东南网架,12.42,0.53,4.46,750089.0,936069312.0,8.49,12.8,11.79,12.0,11.89,0.89,7.79,18.4,2.64,12847275324.0,11957377132.0
154,603822.SH,嘉澳环保,44.28,1.88,4.43,41059.0,185389558.0,10.68,46.64,42.11,42.2,42.4,3.52,5.66,34.05,3.91,3248493891.0,3211102929.0
155,688289.SH,圣湘生物,62.08,2.61,4.39,111715.0,702198288.0,6.73,64.5,60.5,61.54,59.47,2.36,4.71,10.6,4.09,24832000000.0,14722592333.0
156,600986.SH,浙文互联,8.37,0.35,4.36,3254382.0,2811387440.0,7.48,8.82,8.22,8.82,8.02,1.6,24.61,39.45,2.88,11068702347.0,11068702347.0
