,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
13,688158.SH,优刻得-W,25.0,2.72,12.21,109555.0,262747200.0,12.03,25.4,22.72,22.72,22.28,4.8,3.37,-16.99,3.21,11327377025.0,8127922975.0
14,300603.SZ,立昂技术,10.93,1.15,11.76,397573.0,419609696.0,12.88,11.35,10.09,10.09,9.78,2.73,15.5,-48.77,2.83,4045174955.0,2802949501.0
15,688068.SH,热景生物,160.1,15.43,10.67,59592.0,921192080.0,12.76,162.96,144.5,144.63,144.67,1.46,13.6,5.06,4.65,9957634194.0,7013303937.0
16,300921.SZ,南凌科技,28.9,2.76,10.56,146270.0,424054848.0,12.01,31.14,28.0,28.0,26.14,1.38,23.77,58.35,4.77,3805764993.0,1778545593.0
17,300166.SZ,东方国信,14.25,1.36,10.55,2232241.0,3103795488.0,15.21,14.98,13.02,13.28,12.89,1.75,24.28,58.34,2.42,16421435477.0,13102175810.0
18,300383.SZ,光环新网,14.99,1.42,10.46,918224.0,1341754496.0,5.82,15.0,14.21,14.23,13.57,3.89,6.0,29.55,2.09,26945916777.0,22932750910.0
19,300913.SZ,兆龙互连,28.08,2.66,10.46,61618.0,174279147.0,12.08,30.0,26.93,29.97,25.42,6.85,20.12,42.2,4.16,3439800000.0,859950000.0
20,600397.SH,安源煤业,3.5,0.32,10.06,595361.0,203627987.0,10.38,3.5,3.17,3.18,3.18,1.25,6.01,-85.73,5.59,3464859587.0,3464859587.0
21,002075.SZ,沙钢股份,6.57,0.6,10.05,1561634.0,1010422512.0,8.54,6.57,6.06,6.11,5.97,5.91,7.08,13.16,2.49,14498490542.0,14498490542.0
22,600602.SH,云赛智联,7.12,0.65,10.05,382906.0,266514082.0,8.35,7.12,6.58,6.65,6.47,2.14,3.56,42.93,2.22,9737835000.0,7649037289.0
23,002749.SZ,国光股份,10.63,0.97,10.04,70603.0,73025665.0,11.49,10.63,9.52,9.57,9.66,3.27,2.55,22.5,3.29,4630792396.0,2944072363.0
24,002316.SZ,亚联发展,6.58,0.6,10.03,767657.0,482948656.0,11.87,6.58,5.87,5.95,5.98,1.0,26.16,-24.94,16.42,2586729600.0,1930661771.0
25,002949.SZ,华阳国际,20.08,1.83,10.03,84502.0,167765195.0,7.84,20.08,18.65,18.85,18.25,1.43,9.06,20.94,2.92,3936390450.0,1872056010.0
26,600521.SH,华海药业,21.62,1.97,10.03,418090.0,884818912.0,10.79,21.62,19.5,19.51,19.65,2.62,2.87,41.02,4.92,32251762082.0,31448687182.0
27,002659.SZ,凯文教育,4.61,0.42,10.02,447666.0,199636944.0,12.41,4.61,4.09,4.11,4.19,0.76,7.61,-28.45,1.15,2758072570.0,2712023442.0
28,603029.SH,天鹅股份,23.38,2.13,10.02,208323.0,437328496.0,20.0,23.38,19.13,19.55,21.25,3.22,22.32,294.26,3.04,2182289200.0,2182289200.0
29,000826.SZ,启迪环境,5.16,0.47,10.02,565675.0,278224416.0,9.81,5.16,4.7,4.8,4.69,8.59,3.97,-1.33,0.93,7381786525.0,7359475119.0
30,000020.SZ,深华发Ａ,10.98,1.0,10.02,28180.0,30465410.0,10.32,10.98,9.95,10.07,9.98,1.58,1.56,285.62,9.0,3109110272.0,1989195993.0
31,601789.SH,宁波建工,6.26,0.57,10.02,153497.0,96088966.0,0.0,6.26,6.26,6.26,5.69,0.19,1.57,16.03,1.88,6110333072.0,6110333072.0
32,600996.SH,贵广网络,7.69,0.7,10.01,182560.0,140388648.0,0.0,7.69,7.69,7.69,6.99,0.28,1.74,-10.53,2.11,8087646663.0,8087646663.0
33,603316.SH,诚邦股份,9.12,0.83,10.01,225162.0,205347817.0,0.0,9.12,9.12,9.12,8.29,1.5,8.52,89.36,2.65,2410087680.0,2410087680.0
34,003007.SZ,直真科技,20.11,1.83,10.01,29289.0,58358104.0,8.21,20.11,18.61,18.79,18.28,1.34,7.94,-16.59,2.65,2091440000.0,741895244.0
35,002758.SZ,浙农股份,13.96,1.27,10.01,322143.0,441046880.0,12.29,13.96,12.4,12.53,12.69,5.73,16.52,13.45,2.09,6987092197.0,2722585296.0
36,605122.SH,四方新材,24.75,2.25,10.0,50985.0,122478546.0,11.56,24.75,22.15,22.46,22.5,4.96,11.79,30.43,1.87,4265761500.0,1070685000.0
37,603912.SH,佳力图,17.27,1.57,10.0,37973.0,65579129.0,0.0,17.27,17.27,17.27,15.7,0.2,1.75,38.26,3.91,3746177124.0,3745701508.0
38,603388.SH,元成股份,10.23,0.93,10.0,443011.0,418404864.0,20.0,10.23,8.37,8.5,9.3,3.78,15.54,47.83,2.63,2917003274.0,2917003274.0
39,603171.SH,税友股份,39.49,3.59,10.0,106727.0,412233936.0,11.67,39.49,35.3,35.48,35.9,1.65,26.29,101.19,6.92,16028596100.0,1602899100.0
40,002771.SZ,真视通,11.11,1.01,10.0,25040.0,27819006.0,0.0,11.11,11.11,11.11,10.1,1.97,1.23,-438.33,3.33,2330479151.0,2253944605.0
41,002178.SZ,延华智能,5.28,0.48,10.0,373585.0,193229456.0,10.83,5.28,4.76,4.77,4.8,1.02,5.25,1030.68,6.62,3760167845.0,3755434932.0
42,000732.SZ,泰禾集团,2.97,0.27,10.0,1049848.0,300008592.0,10.0,2.97,2.7,2.7,2.7,0.64,4.22,-7.27,0.55,7392037277.0,7382445680.0
43,002432.SZ,九安医疗,66.45,6.04,10.0,897397.0,5777802496.0,9.98,66.45,60.42,60.42,60.41,1.2,19.23,475.83,15.85,31803170812.0,31014168098.0
44,603881.SH,数据港,38.4,3.49,10.0,249229.0,949860448.0,5.01,38.4,36.65,37.39,34.91,3.81,7.58,91.31,4.24,12630804365.0,12630804365.0
45,002667.SZ,鞍重股份,19.48,1.77,9.99,211283.0,405788496.0,5.82,19.48,18.45,18.45,17.71,1.58,9.15,-204.69,5.91,4502451360.0,4500133240.0
46,000815.SZ,美利云,7.27,0.66,9.98,99016.0,71984639.0,0.0,7.27,7.27,7.27,6.61,0.45,1.42,264.86,2.36,5054562264.0,5054562264.0
47,002761.SZ,浙江建投,19.28,1.75,9.98,1011838.0,1877278736.0,8.5,19.28,17.79,18.51,17.53,1.33,41.58,17.1,3.76,20848237089.0,4691556640.0
48,600199.SH,金种子酒,19.06,1.73,9.98,165046.0,314577520.0,0.0,19.06,19.06,19.06,17.33,0.81,2.72,-65.19,4.55,12537607465.0,11559306592.0
49,600446.SH,金证股份,18.51,1.68,9.98,968173.0,1740990288.0,12.83,18.51,16.35,16.4,16.83,1.53,10.32,59.22,4.98,17419424211.0,17370898395.0
50,603679.SH,华体科技,16.2,1.47,9.98,133579.0,211035304.0,11.54,16.2,14.5,14.73,14.73,7.0,9.44,166.81,3.07,2300606453.0,2293462253.0
51,603616.SH,韩建河山,9.7,0.88,9.98,600565.0,553346352.0,17.01,9.7,8.2,8.48,8.82,1.15,15.75,69.21,3.32,3699269600.0,3699269600.0
52,600510.SH,黑牡丹,9.04,0.82,9.98,400266.0,353978496.0,8.52,9.04,8.34,8.39,8.22,2.24,3.93,11.02,1.01,9465739026.0,9196193346.0
53,002781.SZ,奇信股份,7.5,0.68,9.97,115682.0,84216494.0,11.88,7.5,6.69,6.69,6.82,1.47,5.17,-9.04,1.32,1687500000.0,1679450970.0
54,600458.SH,时代新材,14.01,1.27,9.97,329335.0,451135632.0,11.77,14.01,12.51,12.53,12.74,2.98,4.1,55.86,2.35,11247202110.0,11247202110.0
55,600797.SH,浙大网新,6.95,0.63,9.97,309541.0,214291756.0,3.16,6.95,6.75,6.9,6.32,2.0,3.01,95.02,1.78,7141313359.0,7141313359.0
56,001313.SZ,粤海饲料,9.38,0.85,9.96,9067.0,8505052.0,0.0,9.38,9.38,9.38,8.53,0.82,0.91,32.32,2.44,6566000000.0,938000000.0
57,600232.SH,金鹰股份,6.07,0.55,9.96,188167.0,111362767.0,10.51,6.07,5.49,5.52,5.52,4.94,5.16,46.21,2.13,2213841562.0,2213841562.0
58,600629.SH,华建集团,8.17,0.74,9.96,185445.0,146505987.0,12.11,8.17,7.27,7.28,7.43,1.97,2.95,14.59,1.64,5181492530.0,5133308378.0
59,603122.SH,合富中国,7.29,0.66,9.95,4592.0,3347444.0,0.0,7.29,7.29,7.29,6.63,0.45,0.46,40.45,2.57,2901803695.0,725451228.0
60,000620.SZ,新华联,3.32,0.3,9.93,1345906.0,426155840.0,13.25,3.32,2.92,3.0,3.02,0.95,7.1,-2.64,1.31,6297012194.0,6296792327.0
61,000008.SZ,神州高铁,2.88,0.26,9.92,992300.0,272297120.0,12.21,2.88,2.56,2.59,2.62,2.19,3.68,-60.94,1.24,8008690596.0,7758094355.0
62,600512.SH,腾达建设,4.21,0.38,9.92,2286521.0,939235616.0,12.53,4.21,3.73,3.73,3.83,1.61,14.3,6.43,1.11,6731380923.0,6731380923.0
63,000514.SZ,渝 开 发,4.21,0.38,9.92,315668.0,128202201.0,10.44,4.21,3.81,3.86,3.83,1.59,3.74,-118.76,1.07,3552275763.0,3552275763.0
64,002489.SZ,浙江永强,4.1,0.37,9.92,2334175.0,919820704.0,14.75,4.1,3.55,3.65,3.73,10.83,12.41,19.37,2.4,8920519662.0,7713993692.0
65,000755.SZ,山西路桥,5.16,0.46,9.79,674228.0,339675568.0,11.06,5.17,4.65,4.71,4.7,3.83,14.37,16.84,1.88,7571320611.0,2421405444.0
66,300605.SZ,恒锋信息,16.72,1.46,9.57,145019.0,235426914.0,8.39,16.78,15.5,15.52,15.26,1.48,12.87,48.73,5.35,2751520513.0,1883724942.0
67,000983.SZ,山西焦煤,10.15,0.88,9.49,1825845.0,1808663712.0,9.82,10.2,9.29,9.44,9.27,2.5,4.46,9.82,1.89,41580084000.0,41580084000.0
68,300895.SZ,铜牛信息,46.24,3.94,9.31,148467.0,676847872.0,5.72,46.53,44.11,44.68,42.3,2.19,27.63,93.01,4.67,5380679683.0,2484851177.0
69,001213.SZ,中铁特货,6.3,0.52,9.0,1421776.0,876838128.0,11.42,6.36,5.7,5.71,5.78,6.74,31.99,63.17,1.56,27999999997.0,2799999997.0
70,000736.SZ,中交地产,7.62,0.62,8.86,70965.0,52805530.0,10.0,7.7,7.0,7.06,7.0,1.87,1.02,2199.52,1.75,5299204710.0,5299204710.0
71,300428.SZ,立中集团,23.35,1.89,8.81,143828.0,318963776.0,11.37,23.46,21.02,21.28,21.46,1.49,3.42,32.08,2.9,14405945133.0,9810197853.0
72,300167.SZ,迪威迅,5.5,0.44,8.7,371471.0,208742339.0,17.98,6.07,5.16,5.5,5.06,7.11,12.37,-18.31,4.49,1794265000.0,1651320000.0
73,002738.SZ,中矿资源,88.3,6.91,8.49,350511.0,3037486112.0,6.97,89.42,83.75,84.08,81.39,1.61,11.83,71.23,7.73,28713003008.0,26162789251.0
74,002244.SZ,滨江集团,6.68,0.51,8.27,416548.0,271402640.0,9.56,6.74,6.15,6.17,6.17,1.6,1.55,11.77,1.09,20784445185.0,17944023180.0
75,002929.SZ,润建股份,36.12,2.72,8.14,68429.0,241342044.0,6.38,36.19,34.06,34.71,33.4,3.98,4.06,24.18,2.44,8261684870.0,6086466627.0
76,300212.SZ,易华录,28.18,2.12,8.14,274276.0,761424880.0,5.76,28.5,27.0,27.2,26.06,3.0,4.42,95.19,4.11,18762647228.0,17470802281.0
77,002694.SZ,顾地科技,5.35,0.4,8.08,406364.0,209472309.0,10.71,5.44,4.91,4.94,4.95,1.68,7.67,-35.13,4.77,3195002880.0,2835339559.0
78,601666.SH,平煤股份,12.19,0.91,8.07,685260.0,833285760.0,8.33,12.41,11.47,11.49,11.28,1.75,2.94,12.14,1.76,28630366157.0,28374717477.0
79,300199.SZ,翰宇药业,16.92,1.26,8.05,1397001.0,2342141824.0,19.16,17.97,14.97,15.37,15.66,1.63,22.2,-98.55,10.15,15514405517.0,10649521974.0
80,300254.SZ,仟源医药,8.96,0.66,7.95,392458.0,344373280.0,14.22,9.4,8.22,8.36,8.3,2.14,18.49,-284.36,3.02,2042619452.0,1902153837.0
81,300366.SZ,创意信息,11.78,0.85,7.78,380178.0,445439072.0,8.14,12.04,11.15,11.2,10.93,2.29,7.23,123.66,2.96,7157247047.0,6191287047.0
82,002261.SZ,拓维信息,7.77,0.56,7.77,597127.0,457043968.0,6.1,7.88,7.44,7.5,7.21,3.88,6.28,82.88,2.75,9697097327.0,7388994072.0
83,000656.SZ,金科股份,5.0,0.36,7.76,1672127.0,819301376.0,8.62,5.06,4.66,4.66,4.64,1.47,3.15,4.42,0.74,26698579080.0,26559052460.0
84,600985.SH,淮北矿业,13.26,0.92,7.46,827010.0,1081008928.0,7.86,13.38,12.41,12.45,12.34,2.92,8.63,6.77,1.24,32898536366.0,12712415650.0
85,688180.SH,君实生物-U,65.01,4.47,7.38,118087.0,756963312.0,9.86,66.18,60.21,60.39,60.54,1.17,2.76,-113.24,7.7,59208293067.0,27805333681.0
86,300467.SZ,迅游科技,14.84,1.02,7.38,218533.0,325655376.0,6.3,15.39,14.52,14.65,13.82,3.39,14.77,59.86,3.8,3015560671.0,2195406034.0
87,300694.SZ,蠡湖股份,11.53,0.79,7.36,59656.0,66822613.0,8.38,11.56,10.66,10.68,10.74,2.02,2.86,227.94,2.0,2482604745.0,2402740367.0
88,002162.SZ,悦心健康,4.97,0.34,7.34,860632.0,426930912.0,11.66,5.09,4.55,4.66,4.63,4.24,10.08,79.48,3.61,4604705000.0,4241614195.0
89,688513.SH,苑东生物,51.07,3.49,7.34,17166.0,86657628.0,7.82,51.82,48.1,49.0,47.58,1.83,2.83,24.72,2.73,6132996300.0,3099351481.0
90,300374.SZ,中铁装配,16.11,1.1,7.33,209102.0,329093616.0,23.72,17.55,13.99,14.0,15.01,2.82,11.05,-11.69,3.1,3961647749.0,3048672091.0
91,605398.SH,新炬网络,46.0,3.09,7.2,51218.0,229865583.0,8.53,46.89,43.23,43.8,42.91,1.07,26.57,53.49,2.9,2736917568.0,886841222.0
92,301049.SZ,超越科技,32.89,2.19,7.13,63038.0,198103100.0,11.07,33.0,29.6,30.02,30.7,1.04,28.21,32.69,3.44,3099992155.0,734900146.0
93,300608.SZ,思特奇,13.85,0.92,7.12,164687.0,221903699.0,6.73,13.9,13.03,13.16,12.93,1.79,10.09,-81.91,3.49,2907254428.0,2259919236.0
94,600416.SH,湘电股份,16.04,1.06,7.08,362123.0,581941984.0,10.01,16.48,14.98,15.05,14.98,2.74,5.76,183.2,4.77,18525428476.0,10083244480.0
95,300394.SZ,天孚通信,36.5,2.4,7.04,88866.0,321760656.0,7.62,37.1,34.5,34.5,34.1,1.58,2.51,45.93,6.11,14291436045.0,12939947953.0
96,002003.SZ,伟星股份,14.9,0.97,6.96,117204.0,170366086.0,9.05,15.05,13.79,13.81,13.93,2.21,1.81,22.33,4.35,11887971377.0,9627893321.0
97,600804.SH,鹏博士,5.54,0.36,6.95,640085.0,350921888.0,9.27,5.7,5.22,5.25,5.18,2.9,4.6,6.45,2.52,9182350039.0,7715169973.0
98,688058.SH,宝兰德,110.5,7.16,6.93,8257.0,89629543.0,8.23,112.0,103.49,104.07,103.34,1.88,3.7,557.64,4.76,4420000000.0,2468791000.0
99,600248.SH,陕西建工,6.49,0.42,6.92,1448272.0,923929008.0,12.52,6.68,5.92,6.0,6.07,1.5,11.53,5.27,1.38,23940846036.0,8154950830.0
100,600395.SH,盘江股份,8.08,0.52,6.88,785264.0,634668368.0,10.45,8.32,7.53,7.54,7.56,3.69,4.74,12.52,1.85,13372819037.0,13372819037.0
101,603003.SH,龙宇燃油,7.62,0.49,6.87,120375.0,89987792.0,7.99,7.74,7.17,7.29,7.13,3.09,2.99,187.58,0.82,3066619424.0,3066619424.0
102,601686.SH,友发集团,10.47,0.67,6.84,180224.0,186191888.0,7.65,10.5,9.75,9.89,9.8,1.9,3.2,19.62,2.51,15065875602.0,5893311720.0
103,688075.SH,安旭生物,208.1,13.31,6.83,15358.0,318214720.0,11.95,214.99,191.71,192.0,194.79,1.11,10.92,33.72,5.93,12763480540.0,2926393764.0
104,000933.SZ,神火股份,13.33,0.85,6.81,1338568.0,1744456272.0,9.86,13.45,12.22,12.3,12.48,1.32,6.0,9.79,3.31,30005651498.0,29745365919.0
105,601155.SH,新城控股,34.07,2.16,6.77,127665.0,425454672.0,6.05,34.16,32.23,32.37,31.91,0.85,0.56,9.83,1.47,77120379756.0,77016442407.0
106,300730.SZ,科创信息,19.2,1.21,6.73,227597.0,434616672.0,12.62,20.67,18.4,18.58,17.99,2.14,19.33,-287.46,6.84,3065412442.0,2260153958.0
107,688258.SH,卓易信息,35.48,2.23,6.71,27104.0,94240059.0,7.1,35.69,33.33,33.66,33.25,2.78,6.24,47.19,3.37,3085219849.0,1541744195.0
108,002045.SZ,国光电器,11.35,0.71,6.67,268748.0,302674704.0,11.18,11.7,10.51,10.59,10.64,3.52,5.75,33.4,2.56,5316157413.0,5308802613.0
109,000034.SZ,神州数码,16.36,1.02,6.65,286347.0,460992016.0,4.63,16.41,15.7,15.85,15.34,2.46,5.31,177.24,1.83,10810153339.0,8819154950.0
110,003005.SZ,竞业达,38.6,2.4,6.63,87592.0,344198720.0,7.79,39.82,37.0,37.58,36.2,3.05,18.48,29.79,2.84,4091600000.0,1830026000.0
111,600502.SH,安徽建工,5.17,0.32,6.6,2457833.0,1278857520.0,11.13,5.34,4.8,4.81,4.85,4.16,14.28,7.69,1.13,8898398606.0,8898398606.0
112,300499.SZ,高澜股份,13.84,0.85,6.54,291843.0,394933184.0,6.16,13.85,13.05,13.12,12.99,2.35,12.08,81.51,4.53,3886327927.0,3345003426.0
113,300506.SZ,名家汇,6.7,0.41,6.52,222226.0,145647384.0,7.63,6.73,6.25,6.25,6.29,1.99,4.58,-41.17,3.1,4660497012.0,3250522809.0
114,300113.SZ,顺网科技,14.59,0.89,6.5,222219.0,321400288.0,8.69,14.78,13.59,13.69,13.7,2.65,4.59,49.0,4.03,10129650832.0,7059334135.0
115,600383.SH,金地集团,13.32,0.81,6.47,560893.0,733194208.0,6.55,13.33,12.51,12.59,12.51,1.06,1.24,6.35,0.95,60134253179.0,60134253179.0
116,002671.SZ,龙泉股份,5.6,0.34,6.46,528414.0,290501664.0,12.55,5.79,5.13,5.25,5.26,1.15,11.62,155.26,1.45,3172458061.0,2546706428.0
117,601872.SH,招商轮船,4.45,0.27,6.46,655138.0,285514976.0,6.46,4.45,4.18,4.19,4.18,1.8,0.86,17.12,1.38,36079896014.0,34087358701.0
118,000948.SZ,南天信息,17.46,1.05,6.4,472101.0,804537792.0,9.75,17.86,16.26,16.58,16.41,1.23,14.11,155.05,2.89,6885973746.0,5840470133.0
119,600153.SH,建发股份,9.99,0.6,6.39,419636.0,415114112.0,8.52,10.09,9.29,9.31,9.39,1.3,1.48,6.34,0.74,28605591075.0,28323653295.0
120,000517.SZ,荣安地产,2.85,0.17,6.34,1291503.0,369033200.0,11.57,2.95,2.64,2.65,2.68,2.29,5.17,9.19,1.03,9074179082.0,7116399601.0
121,600125.SH,铁龙物流,5.71,0.34,6.33,562278.0,314986816.0,8.01,5.75,5.32,5.34,5.37,2.53,4.31,17.06,1.16,7454529901.0,7454529901.0
122,601001.SH,晋控煤业,13.77,0.81,6.25,658899.0,894657104.0,8.87,14.05,12.9,12.98,12.96,1.11,3.94,6.66,2.29,23046849000.0,23046849000.0
123,000629.SZ,攀钢钒钛,4.08,0.24,6.25,1944646.0,788573568.0,8.59,4.2,3.87,3.89,3.84,2.79,2.26,33.64,3.4,35100346904.0,35044879794.0
124,600422.SH,昆药集团,10.89,0.64,6.24,292999.0,317363792.0,8.39,11.11,10.25,10.25,10.25,2.04,3.88,14.27,1.75,8257405324.0,8229526674.0
125,002928.SZ,华夏航空,13.49,0.79,6.22,88292.0,114893124.0,7.4,13.5,12.56,12.62,12.7,1.16,0.87,-78.47,3.76,13673027518.0,13673027518.0
126,601869.SH,长飞光纤,29.97,1.75,6.2,54988.0,161688783.0,5.24,30.15,28.67,28.8,28.22,2.19,1.35,30.2,2.38,22714416087.0,12177959271.0
127,603825.SH,华扬联众,23.12,1.35,6.2,249051.0,568655936.0,5.42,23.39,22.21,22.22,21.77,0.95,11.0,32.96,2.62,5857141082.0,5234360417.0
128,002940.SZ,昂利康,38.88,2.27,6.2,35026.0,134533097.0,8.28,39.3,36.27,36.61,36.61,2.77,3.97,37.21,2.89,3730412323.0,3426164231.0
129,000819.SZ,岳阳兴长,12.52,0.73,6.19,198547.0,243636530.0,8.23,12.64,11.67,11.75,11.79,1.78,6.64,91.37,4.3,3745361193.0,3745361193.0
130,600126.SH,杭钢股份,5.87,0.34,6.15,980776.0,570579728.0,6.15,5.96,5.62,5.64,5.53,2.63,2.9,9.18,0.97,19824099917.0,19824099917.0
131,300245.SZ,天玑科技,10.36,0.6,6.15,231307.0,235501934.0,5.94,10.4,9.82,9.98,9.76,1.97,7.48,131.45,2.17,3247419627.0,3202271411.0
132,002757.SZ,南兴股份,16.27,0.94,6.13,224444.0,360633792.0,5.87,16.47,15.57,16.08,15.33,3.32,8.08,14.73,2.2,4807067705.0,4521127026.0
133,000822.SZ,山东海化,7.52,0.43,6.06,537116.0,395249488.0,8.6,7.55,6.94,7.04,7.09,1.28,6.0,11.99,2.0,6731091284.0,6731091284.0
134,603098.SH,森特股份,43.63,2.48,6.03,48468.0,208899893.0,9.67,44.28,40.3,41.03,41.15,2.51,0.9,207.01,8.66,23507843040.0,23507843040.0
135,688298.SH,东方生物,225.0,12.74,6.0,55854.0,1232978480.0,8.4,228.84,211.0,212.4,212.26,1.44,9.12,5.17,4.61,27000000000.0,13787014500.0
136,600708.SH,光明地产,2.66,0.15,5.98,459546.0,119400609.0,6.77,2.67,2.5,2.52,2.51,0.81,2.07,78.65,0.55,5928173736.0,5919238871.0
137,300536.SZ,农尚环境,17.92,1.01,5.97,40500.0,71083298.0,8.28,17.97,16.57,17.1,16.91,1.48,1.7,1624.01,8.61,5255723343.0,4258671567.0
138,600148.SH,长春一东,15.88,0.89,5.94,52541.0,82859871.0,11.47,16.49,14.77,14.88,14.99,3.27,3.71,51.62,4.6,2247281226.0,2247281226.0
139,600775.SH,南京熊猫,10.72,0.6,5.93,112501.0,118223906.0,6.52,10.72,10.06,10.09,10.12,1.93,1.67,2203.21,2.81,9796349031.0,7202109031.0
140,002669.SZ,康达新材,15.39,0.86,5.92,102679.0,155178958.0,6.88,15.45,14.45,14.53,14.53,1.97,4.09,1298.54,1.73,3885866054.0,3860583362.0
141,603351.SH,威尔药业,29.66,1.65,5.89,23593.0,68669617.0,7.14,29.73,27.73,27.96,28.01,1.24,1.81,35.95,2.97,4018290293.0,3875575271.0
142,300482.SZ,万孚生物,38.0,2.11,5.88,189549.0,706722048.0,8.33,38.5,35.51,35.62,35.89,1.78,5.89,20.22,5.27,16908188578.0,12234538292.0
143,300247.SZ,融捷健康,4.17,0.23,5.84,587986.0,240995645.0,7.87,4.2,3.89,3.95,3.94,1.85,7.32,83.12,4.01,3352848105.0,3348625980.0
144,000938.SZ,紫光股份,21.53,1.18,5.8,571158.0,1216251776.0,4.08,21.73,20.9,21.02,20.35,2.69,2.0,28.84,2.09,61577519687.0,61577519687.0
145,000977.SZ,浪潮信息,33.29,1.82,5.78,563126.0,1869177520.0,4.89,33.99,32.45,32.99,31.47,2.71,3.88,26.87,3.55,48394382410.0,48353867947.0
146,300368.SZ,汇金股份,9.89,0.54,5.78,296758.0,288670464.0,5.45,9.93,9.42,9.42,9.35,1.97,5.82,220.82,5.86,5260920968.0,5039545809.0
147,000510.SZ,新金路,6.78,0.37,5.77,518088.0,342424704.0,8.74,6.88,6.32,6.36,6.41,1.97,9.2,14.72,3.5,4130255682.0,3818399432.0
148,300039.SZ,上海凯宝,7.15,0.39,5.77,1322563.0,948080480.0,12.87,7.58,6.71,6.83,6.76,1.23,14.43,48.56,2.46,7478900000.0,6554513101.0
149,601101.SH,昊华能源,8.62,0.47,5.77,637158.0,542038000.0,6.99,8.68,8.11,8.15,8.15,1.45,5.31,6.03,1.15,10343985105.0,10343985105.0
150,603199.SH,九华旅游,25.9,1.4,5.71,75307.0,192654348.0,9.06,26.43,24.21,24.28,24.5,0.87,6.8,42.66,2.27,2866612000.0,2866612000.0
151,001979.SZ,招商蛇口,14.25,0.77,5.71,427680.0,601161088.0,6.38,14.28,13.42,13.48,13.48,1.48,0.54,13.33,1.39,112906206936.0,112884512081.0
152,002945.SZ,华林证券,14.13,0.76,5.68,372235.0,518043408.0,11.29,14.56,13.05,13.11,13.37,1.22,1.38,59.5,6.09,38151000000.0,38151000000.0
153,000552.SZ,靖远煤电,3.93,0.21,5.65,1222032.0,476304016.0,8.06,3.99,3.69,3.7,3.72,2.2,5.21,14.93,1.14,9238957602.0,9226180752.0
154,000042.SZ,中洲控股,8.63,0.46,5.63,62017.0,52877800.0,7.34,8.75,8.15,8.16,8.17,1.1,0.93,12.94,0.7,5737492730.0,5730059063.0
155,603198.SH,迎驾贡酒,74.53,3.97,5.63,126818.0,925292272.0,8.06,74.8,69.11,70.18,70.56,1.82,1.59,46.49,10.75,59624000000.0,59624000000.0
156,000803.SZ,北清环能,21.05,1.12,5.62,88599.0,183163541.0,8.23,21.14,19.5,19.9,19.93,1.2,4.42,629.39,4.17,5056722799.0,4219271199.0
