,DQCode,DQName,DateType,HYCode,HYName,HdDate,Hkcode,JG_SUM,LTSZ,LTZB,LTZB_One,Market,NewPrice,ORIGINALCODE,ORIGINALCODE_DQ,SCode,SName,ShareHold,ShareHold_Before_One,ShareHold_Chg_One,ShareSZ,ShareSZ_Before_One,ShareSZ_Chg_One,ShareSZ_Chg_Rate_One,SharesRate,ZSZ,ZZB,ZZB_One,Zdf
25,020005,广东板块,5,016029,银行,2022-01-07,1000002452,76.0,1011849724242.45,0.0728448669863834,-0.000638645450962156,001,49.05,475,153,600036,招商银行,1502712713.0,0.0,-13205597.0,73708058572.65,0.0,-638967203.61,-0.00869082550875183,7.28,1237033426729.05,0.0595845326245937,-0.000522389459720149,1.8692
26,020005,广东板块,3,016029,银行,2022-01-07,1000002452,76.0,1011849724242.45,0.0728448669863834,-0.000478006212862702,001,49.05,475,153,600036,招商银行,1502712713.0,0.0,-9839459.0,73708058572.65,0.0,-476767920.15,-0.00651928824962305,7.28,1237033426729.05,0.0595845326245937,-0.000390992227227213,1.8692
27,020005,广东板块,1,016029,银行,2022-01-07,1000002452,76.0,1011849724242.45,0.0728448669863834,-1.09296929279824e-05,001,49.05,475,153,600036,招商银行,1502712713.0,0.0,-221331.0,73708058572.65,0.0,-10856285.55,-0.000150018577952569,7.28,1237033426729.05,0.0595845326245937,-8.94010342507581e-06,1.8692
28,020023,陕西板块,y,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,0.0379610544860618,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,158905588.4,51776636122.44,0.0,15198246502.102,0.448620795985297,11.91,434497713871.16,0.11916434648444,0.0379601928622562,-0.3476
29,020023,陕西板块,jd,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,0.0011051303309524,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,5791261.0,51776636122.44,0.0,527243411.18,0.00935781313393883,11.91,434497713871.16,0.11916434648444,0.00110510586107472,-0.3476
30,020023,陕西板块,m,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,-0.000589820853679725,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,-3456943.0,51776636122.44,0.0,-268082764.31,-0.00492314755745594,11.91,434497713871.16,0.11916434648444,-0.000589807793822673,-0.3476
31,020023,陕西板块,10,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,0.000553227484242773,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,3069123.0,51776636122.44,0.0,242496869.54,0.00466465087778923,11.91,434497713871.16,0.11916434648444,0.000553215234638818,-0.3476
32,020023,陕西板块,5,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,0.000136158284252632,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,777400.0,51776636122.44,0.0,59866675.25,0.00114396266684093,11.91,434497713871.16,0.11916434648444,0.000136155269425812,-0.3476
33,020023,陕西板块,3,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,0.000126353377564036,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,730121.0,51776636122.44,0.0,58038275.47,0.00106150676695673,11.91,434497713871.16,0.11916434648444,0.000126350579838186,-0.3476
34,020023,陕西板块,1,016072,光伏设备,2022-01-07,1000008357,96.0,434488093190.58,0.119166985088655,0.000781522732024427,001,80.27,1031,165,601012,隆基股份,645030972.0,0.0,4245008.0,51776636122.44,0.0,340746792.16,0.00660166133109879,11.91,434497713871.16,0.11916434648444,0.000781505427490178,-0.3476
35,020025,四川板块,y,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,-0.00173614838428919,003,217.66,477,169,000858,五粮液,221706054.0,0.0,-10575702.0,48256539713.64,0.0,-1984922517.77,-0.0283709246617181,5.71,844870798368.3,0.0571170642976866,-0.00169776241992463,-0.8292
36,020025,四川板块,jd,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,0.00298802992971761,003,217.66,477,169,000858,五粮液,221706054.0,0.0,9623918.0,48256539713.64,0.0,2333878143.48,0.0546866551372903,5.71,844870798368.3,0.0571170642976866,0.00298795308987207,-0.8292
37,020025,四川板块,m,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,0.0007160916454222,003,217.66,477,169,000858,五粮液,221706054.0,0.0,1847866.0,48256539713.64,0.0,650406646.57,0.0126423109774401,5.71,844870798368.3,0.0571170642976866,0.000716073230489043,-0.8292
38,020025,四川板块,10,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,-0.00168426493210205,003,217.66,477,169,000858,五粮液,221706054.0,0.0,-6603589.0,48256539713.64,0.0,-1514409123.31,-0.0286343057412904,5.71,844870798368.3,0.0571170642976866,-0.00168422161973227,-0.8292
39,020025,四川板块,5,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,-0.000849505978733489,003,217.66,477,169,000858,五粮液,221706054.0,0.0,-3359676.0,48256539713.64,0.0,-743555674.57,-0.014650672985665,5.71,844870798368.3,0.0571170642976866,-0.000849484132932166,-0.8292
40,020025,四川板块,3,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,-0.000687055594328966,003,217.66,477,169,000858,五粮液,221706054.0,0.0,-2700980.0,48256539713.64,0.0,-596192471.41,-0.0118838160555385,5.71,844870798368.3,0.0571170642976866,-0.000687037926083671,-0.8292
41,020025,四川板块,1,016031,酿酒行业,2022-01-07,1000002190,93.0,844849071764.76,0.0571185331515362,-0.000170090218073503,003,217.66,477,169,000858,五粮液,221706054.0,0.0,-665727.0,48256539713.64,0.0,-144902138.82,-0.00296893144823455,5.71,844870798368.3,0.0571170642976866,-0.000170085844052361,-0.8292
42,020002,北京板块,y,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,0.000992201762402351,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,6607474.0,42724827742.92,0.0,578075303.26,0.0097340503534974,10.53,405685368532.32,0.105315180326786,0.000992201762402351,-1.1089
43,020002,北京板块,jd,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,0.0114233707339674,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,21192597.0,42724827742.92,0.0,5086393445.89,0.120932187905233,10.53,405685368532.32,0.105315180326786,0.0114233707339674,-1.1089
44,020002,北京板块,m,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,0.00184933501819101,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,3165309.0,42724827742.92,0.0,769096437.28,0.0178345416699992,10.53,405685368532.32,0.105315180326786,0.00184933501819101,-1.1089
45,020002,北京板块,10,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,-0.00151260610097581,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,-2970125.0,42724827742.92,0.0,-634965180.27,-0.0141581543394171,10.53,405685368532.32,0.105315180326786,-0.00151260610097581,-1.1089
46,020002,北京板块,5,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,-0.000975160440611447,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,-1984442.0,42724827742.92,0.0,-414114978.31,-0.00917094142613469,10.53,405685368532.32,0.105315180326786,-0.000975160440611447,-1.1089
47,020002,北京板块,3,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,-0.000870516254976328,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,-1733324.0,42724827742.92,0.0,-363829583.18,-0.00819672483813165,10.53,405685368532.32,0.105315180326786,-0.000870516254976328,-1.1089
48,020002,北京板块,1,016038,旅游酒店,2022-01-07,1000008074,80.0,405685368532.32,0.105315180326786,-2.31177518791683e-05,001,207.78,485,150,601888,中国国旅,205625314.0,0.0,-45643.0,42724827742.92,0.0,-9483702.54,-0.0002194614438262,10.53,405685368532.32,0.105315180326786,-2.31177518791683e-05,-1.1089
49,020018,内蒙古,y,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,0.0237367807857377,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,193042709.0,40294080373.73,0.0,6846796843.75,0.173559496821212,16.84,256837253739.34,0.156885653413129,0.0231421042076903,0.3752
50,020018,内蒙古,jd,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,0.0292920575711019,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,152313438.0,40294080373.73,0.0,6256992638.78,0.203937411227613,16.84,256837253739.34,0.156885653413129,0.0285603046547337,0.3752
51,020018,内蒙古,m,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,0.00641232787984115,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,35770581.0,40294080373.73,0.0,1528008011.0,0.0394697861696209,16.84,256837253739.34,0.156885653413129,0.00628382007828889,0.3752
52,020018,内蒙古,10,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,0.00146674291476436,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,8126884.0,40294080373.73,0.0,363326151.24,0.00877765327611087,16.84,256837253739.34,0.156885653413129,0.00136594200859821,0.3752
53,020018,内蒙古,5,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,-0.000474612751194883,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,-3418883.0,40294080373.73,0.0,-117000320.81,-0.00280774840939285,16.84,256837253739.34,0.156885653413129,-0.000441995313662458,0.3752
54,020018,内蒙古,3,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,-0.000556281924126747,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,-3867278.0,40294080373.73,0.0,-134944900.63,-0.00328942883158397,16.84,256837253739.34,0.156885653413129,-0.000518051828401461,0.3752
55,020018,内蒙古,1,016012,食品饮料,2022-01-07,1000004059,83.0,239186288697.31,0.168463169829614,0.000571708090956898,001,40.13,438,175,600887,伊利股份,1004088721.0,0.0,3394807.0,40294080373.73,0.0,136233604.91,0.00340518099193451,16.84,256837253739.34,0.156885653413129,0.000532417842440352,0.3752
56,020002,北京板块,y,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.0207089472065692,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,432589103.0,36993410917.84,0.0,8995335277.51,0.380792598392999,7.34,503959600536.8,0.0734055088511776,0.0207089472065692,0.6815
57,020002,北京板块,jd,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.0148630161296498,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,314982320.0,36993410917.84,0.0,6733211401.43,0.249567159867988,7.34,503959600536.8,0.0734055088511776,0.0148630161296498,0.6815
58,020002,北京板块,m,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.00353717775508267,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,72604344.0,36993410917.84,0.0,1607231131.58,0.0503778421695203,7.34,503959600536.8,0.0734055088511776,0.00353717775508267,0.6815
59,020002,北京板块,10,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.00154856671471464,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,34814757.0,36993410917.84,0.0,774075951.43,0.0215453833267161,7.34,503959600536.8,0.0734055088511776,0.00154856671471464,0.6815
60,020002,北京板块,5,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.000977505500255245,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,22462339.0,36993410917.84,0.0,500848489.65,0.01349813861014,7.34,503959600536.8,0.0734055088511776,0.000977505500255245,0.6815
61,020002,北京板块,3,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.000741795045650354,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,17437164.0,36993410917.84,0.0,385306197.87,0.0102121097204545,7.34,503959600536.8,0.0734055088511776,0.000741795045650354,0.6815
62,020002,北京板块,1,016007,电力行业,2022-01-07,1000001248,60.0,503959600536.8,0.0734055088511776,0.000110527880739615,001,22.16,428,150,600900,长江电力,1669377749.0,0.0,2496595.0,36993410917.84,0.0,55324545.2,0.00150797163837306,7.34,503959600536.8,0.0734055088511776,0.000110527880739615,0.6815
63,020005,广东板块,y,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,-0.00363535836787768,001,52.94,474,153,601318,中国平安,680932097.0,0.0,-117948382.0,36048545215.18,0.0,-3309153290.98,-0.0492947550533598,6.28,967755980245.4,0.0372496227882146,-0.0021542722902813,3.1969
64,020005,广东板块,jd,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,-0.0090234217872657,001,52.94,474,153,601318,中国平安,680932097.0,0.0,-104718818.0,36048545215.18,0.0,-5038893978.58,-0.124416199331217,6.28,967755980245.4,0.0372496227882146,-0.00534717778901547,3.1969
65,020005,广东板块,m,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,0.00749117575196508,001,52.94,474,153,601318,中国平安,680932097.0,0.0,79747737.0,36048545215.18,0.0,4089117944.34,0.134982542820293,6.28,967755980245.4,0.0372496227882146,0.00443918610244385,3.1969
66,020005,广东板块,10,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,0.00195160203373874,001,52.94,474,153,601318,中国平安,680932097.0,0.0,20765048.0,36048545215.18,0.0,1074810985.31,0.0320237886715643,6.28,967755980245.4,0.0372496227882146,0.00115649731264168,3.1969
67,020005,广东板块,5,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,0.00134346080284411,001,52.94,474,153,601318,中国平安,680932097.0,0.0,14112489.0,36048545215.18,0.0,733629843.83,0.0218248833250025,6.28,967755980245.4,0.0372496227882146,0.000796119691037708,3.1969
68,020005,广东板块,3,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,0.000746017243705494,001,52.94,474,153,601318,中国平安,680932097.0,0.0,7806931.0,36048545215.18,0.0,412149080.05,0.0120057233319729,6.28,967755980245.4,0.0372496227882146,0.00044208138883568,3.1969
69,020005,广东板块,1,016028,保险,2022-01-07,1000002667,99.0,573481258524.12,0.0628591513312093,0.00052620731489357,001,52.94,474,153,601318,中国平安,680932097.0,0.0,5523643.0,36048545215.18,0.0,292421660.42,0.00843967419252274,6.28,967755980245.4,0.0372496227882146,0.00031182450881186,3.1969
70,020005,广东板块,y,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,0.0577248102887927,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,34840761.0,35424252623.37,0.0,13057793592.35,0.3938098733985,8.88,398734578335.34,0.0888416870472112,0.0237004505204993,-2.9615
71,020005,广东板块,jd,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,0.00399091392365507,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,2477063.0,35424252623.37,0.0,646723331.65,0.01887670344055,8.88,398734578335.34,0.0888416870472112,0.00163857546704701,-2.9615
72,020005,广东板块,m,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,-0.00186821730142447,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,-2278528.0,35424252623.37,0.0,-792890063.56,-0.02059414306227,8.88,398734578335.34,0.0888416870472112,-0.00186821730142447,-2.9615
73,020005,广东板块,10,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,-0.000978095930506489,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,-1333269.0,35424252623.37,0.0,-442331316.97,-0.0108751755532766,8.88,398734578335.34,0.0888416870472112,-0.000978095930506489,-2.9615
74,020005,广东板块,5,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,-0.000980626016157321,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,-1375388.0,35424252623.37,0.0,-456589039.01,-0.0108991083074172,8.88,398734578335.34,0.0888416870472112,-0.000980626016157321,-2.9615
75,020005,广东板块,3,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,-0.000723112609849855,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,-877182.0,35424252623.37,0.0,-300540446.17,-0.00807376591008795,8.88,398734578335.34,0.0888416870472112,-0.000723112609849855,-2.9615
76,020005,广东板块,1,016082,医疗器械,2022-01-07,1001002427,29.0,398734578335.34,0.0888416870472112,8.83282239395601e-05,003,327.99,1041,153,300760,迈瑞医疗,108004063.0,0.0,110657.0,35424252623.37,0.0,36294389.43,0.000995240157536739,8.88,398734578335.34,0.0888416870472112,8.83282239395601e-05,-2.9615
77,020015,江苏板块,y,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,-0.0129356809477281,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,-130107671.8,34210245434.88,0.0,-7624492543.14,-0.101641397760515,10.54,325429086184.32,0.105123502745245,-0.012848389290365,1.5366
78,020015,江苏板块,jd,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,-0.0100338112683012,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,-60235954.0,34210245434.88,0.0,-2930016925.97,-0.0872097291551488,10.54,325429086184.32,0.105123502745245,-0.00998682190686401,1.5366
79,020015,江苏板块,m,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,-3.05257232506025e-05,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,-393227.0,34210245434.88,0.0,-9771233.15999999,-0.000289438111117017,10.54,325429086184.32,0.105123502745245,-3.04375678023028e-05,1.5366
80,020015,江苏板块,10,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,0.000988490833352065,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,6186579.0,34210245434.88,0.0,315531487.1,0.0094652222554779,10.54,325429086184.32,0.105123502745245,0.000985862027551717,1.5366
81,020015,江苏板块,5,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,0.000624571124909868,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,3862401.0,34210245434.88,0.0,199246872.71,0.00595974320019178,10.54,325429086184.32,0.105123502745245,0.000622910132070587,1.5366
82,020015,江苏板块,3,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,0.000474298374735811,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,2960095.0,34210245434.88,0.0,152457485.21,0.00451971964144144,10.54,325429086184.32,0.105123502745245,0.000473037019266916,1.5366
83,020015,江苏板块,1,016024,化学制药,2022-01-07,1000001934,86.0,324563635701.12,0.105403815066895,0.000600635448032534,001,50.88,465,159,600276,恒瑞医药,672371176.0,0.0,3773471.0,34210245434.88,0.0,191994204.48,0.00573058336902987,10.54,325429086184.32,0.105123502745245,0.000599038110053862,1.5366
