,DQCode,DQName,DateType,HYCode,HYName,HdDate,Hkcode,JG_SUM,LTSZ,LTZB,LTZB_One,Market,NewPrice,ORIGINALCODE,ORIGINALCODE_DQ,SCode,SName,ShareHold,ShareHold_Before_One,ShareHold_Chg_One,ShareSZ,ShareSZ_Before_One,ShareSZ_Chg_One,ShareSZ_Chg_Rate_One,SharesRate,ZSZ,ZZB,ZZB_One,Zdf
2505,020018,内蒙古,1,016033,钢铁行业,2021-07-26,1000001421,25.0,15856735122.0,0.0569675180640884,-1.2751558839408e-05,001,24.3,479,175,600295,鄂尔多斯,37173615.0,0.0,-8136.0,903318844.5,0.0,-197704.8,-0.000223790135405648,5.69,34699113776.7,0.0260329082267965,-5.82718314393563e-06,2.2727
2506,020030,浙江板块,y,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,0.00760131568899971,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,16439994.0,900310935.72,0.0,144267004.36,0.357039600457308,2.73,32882907266.58,0.027379298564486,0.00760131568899971,1.3311
2507,020030,浙江板块,jd,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,0.00672279428628895,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,14805832.0,900310935.72,0.0,163348537.75,0.307045028155144,2.73,32882907266.58,0.027379298564486,0.00672279428628895,1.3311
2508,020030,浙江板块,m,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,0.0092219863741187,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,20736893.0,900310935.72,0.0,219591730.27,0.468162831554406,2.73,32882907266.58,0.027379298564486,0.0092219863741187,1.3311
2509,020030,浙江板块,10,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,0.00404402597791141,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,10157400.0,900310935.72,0.0,121297238.9,0.171234087341813,2.73,32882907266.58,0.027379298564486,0.00404402597791141,1.3311
2510,020030,浙江板块,5,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,-0.000462143523485441,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,-1238093.0,900310935.72,0.0,-14996995.4,-0.0166012383192534,2.73,32882907266.58,0.027379298564486,-0.000462143523485441,1.3311
2511,020030,浙江板块,3,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,-0.000771987911137523,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,-2131387.0,900310935.72,0.0,-25614465.74,-0.0274058030603494,2.73,32882907266.58,0.027379298564486,-0.000771987911137523,1.3311
2512,020030,浙江板块,1,016041,化工行业,2021-07-26,1000001301,35.0,32882907266.58,0.027379298564486,-0.00108103106556394,001,12.18,538,172,600160,巨化股份,73917154.0,0.0,-2880171.0,900310935.72,0.0,-35080482.78,-0.0380027479172681,2.73,32882907266.58,0.027379298564486,-0.00108103106556394,1.3311
2513,020015,江苏板块,y,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,-0.00329790834289908,003,10.08,539,159,002127,南极电商,89053594.0,0.0,-17855072.0,897660227.52,0.0,-124413021.7,-0.0602657622492468,3.62,24745093662.24,0.0362762913639641,-0.00262455086821141,-9.1073
2514,020015,江苏板块,jd,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,0.00236770755945881,003,10.08,539,159,002127,南极电商,89053594.0,0.0,8040378.0,897660227.52,0.0,40805896.1,0.0574993506905293,3.62,24745093662.24,0.0362762913639641,0.00189753695822761,-9.1073
2515,020015,江苏板块,m,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,0.00807561728054923,003,10.08,539,159,002127,南极电商,89053594.0,0.0,13342525.0,897660227.52,0.0,137748087.78,0.209849096146349,3.62,24745093662.24,0.0362762913639641,0.00647199109920748,-9.1073
2516,020015,江苏板块,10,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,-0.0033876418368532,003,10.08,539,159,002127,南极电商,89053594.0,0.0,-5146387.0,897660227.52,0.0,-72646507.14,-0.0707517888863198,3.62,24745093662.24,0.0362762913639641,-0.00271493646290351,-9.1073
2517,020015,江苏板块,5,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,0.00541238528314156,003,10.08,539,159,002127,南极电商,89053594.0,0.0,11686630.0,897660227.52,0.0,127246944.38,0.137633420182226,3.62,24745093662.24,0.0362762913639641,0.00433761385180346,-9.1073
2518,020015,江苏板块,3,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,0.00230882561510661,003,10.08,539,159,002127,南极电商,89053594.0,0.0,5058560.0,897660227.52,0.0,51374131.08,0.0540789529380532,3.62,24745093662.24,0.0362762913639641,0.00185034757238718,-9.1073
2519,020015,江苏板块,1,016042,综合行业,2021-07-26,1000006314,44.0,19831304576.16,0.0452648096887742,0.0022484145063422,003,10.08,539,159,002127,南极电商,89053594.0,0.0,4866740.0,897660227.52,0.0,49056739.2,0.0525439660600529,3.62,24745093662.24,0.0362762913639641,0.00180193267794212,-9.1073
2520,020026,天津板块,y,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.110165169488336,001,527.0,465,166,688185,康希诺,1702998.0,0.0,1629820.0,897479946.0,0.0,940404298.76,34.0963533000119,6.95,130406096773.0,0.00688219315054156,0.010083265145274,-7.7704
2521,020026,天津板块,jd,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.0834377691166928,001,527.0,465,166,688185,康希诺,1702998.0,0.0,1253164.0,897479946.0,0.0,789340176.96,4.45590803697931,6.95,130406096773.0,0.00688219315054156,0.00810030209754319,-7.7704
2522,020026,天津板块,m,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.0242172885388538,001,527.0,465,166,688185,康希诺,1702998.0,0.0,668047.0,897479946.0,0.0,435565388.34,0.562123240040437,6.95,130406096773.0,0.00688219315054156,0.00235106181798478,-7.7704
2523,020026,天津板块,10,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.0093371070129399,001,527.0,465,166,688185,康希诺,1702998.0,0.0,264599.0,897479946.0,0.0,156564599.73,0.155940447775896,6.95,130406096773.0,0.00688219315054156,0.000906464642122974,-7.7704
2524,020026,天津板块,5,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.00416576994834054,001,527.0,465,166,688185,康希诺,1702998.0,0.0,108479.0,897479946.0,0.0,61145191.01,0.0627612228974122,6.95,130406096773.0,0.00688219315054156,0.000404421108182221,-7.7704
2525,020026,天津板块,3,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.00336022147866754,001,527.0,465,166,688185,康希诺,1702998.0,0.0,91715.0,897479946.0,0.0,50624205.25,0.0500981733963144,6.95,130406096773.0,0.00688219315054156,0.000326216884511776,-7.7704
2526,020026,天津板块,1,016024,医药制造,2021-07-26,1002019776,15.0,12660079367.0,0.0708905465742488,0.00130921713520977,001,527.0,465,166,688185,康希诺,1702998.0,0.0,34101.0,897479946.0,0.0,17971227.0,0.0188455128213368,6.95,130406096773.0,0.00688219315054156,0.000127101364510925,-7.7704
2527,020005,广东板块,y,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,0.0348786984576925,003,12.18,456,153,000921,海信家电,73152198.0,0.0,19745155.0,890993771.64,0.0,329437274.56,0.589152224388661,8.09,16597995006.6,0.0536808073074915,0.0230896693304175,-2.9482
2528,020005,广东板块,jd,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,0.00428225691547404,003,12.18,456,153,000921,海信家电,73152198.0,0.0,4309641.0,890993771.64,0.0,67024846.95,0.0561150506162226,8.09,16597995006.6,0.0536808073074915,0.00283483646496226,-2.9482
2529,020005,广东板块,m,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,0.00297170907056012,003,12.18,456,153,000921,海信家电,73152198.0,0.0,2934150.0,890993771.64,0.0,39703151.49,0.038178702954316,8.09,16597995006.6,0.0536808073074915,0.00196725918196115,-2.9482
2530,020005,广东板块,10,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,0.00173499696101065,003,12.18,456,153,000921,海信家电,73152198.0,0.0,1514694.0,890993771.64,0.0,20660283.76,0.0218485140426056,8.09,16597995006.6,0.0536808073074915,0.00114856085208219,-2.9482
2531,020005,广东板块,5,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,-0.00039358510194242,003,12.18,456,153,000921,海信家电,73152198.0,0.0,-374091.0,890993771.64,0.0,-4580279.64,-0.00482902703289299,8.09,16597995006.6,0.0536808073074915,-0.000260551718655757,-2.9482
2532,020005,广东板块,3,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,-5.39757511049769e-05,003,12.18,456,153,000921,海信家电,73152198.0,0.0,-60724.0,890993771.64,0.0,-615473.560000001,-0.000665081069718987,8.09,16597995006.6,0.0536808073074915,-3.57317252272281e-05,-2.9482
2533,020005,广东板块,1,016019,家电行业,2021-07-26,1000001218,26.0,10987804426.2,0.08108933660263,-0.000390286263831349,003,12.18,456,153,000921,海信家电,73152198.0,0.0,-362780.0,890993771.64,0.0,-4418660.4,-0.00478928925237391,8.09,16597995006.6,0.0536808073074915,-0.000258367901394471,-2.9482
2534,020024,上海板块,y,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,-0.0170315984287303,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,-10197663.0,890218424.01,0.0,-608119818.21,-0.566476499969977,1.89,47005372549.77,0.0189386526628934,-0.0170315984287303,-4.6654
2535,020024,上海板块,jd,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,-0.00317497231914556,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,-3603230.0,890218424.01,0.0,-182790102.08,-0.138824983259813,1.89,47005372549.77,0.0189386526628934,-0.00317497231914556,-4.6654
2536,020024,上海板块,m,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,-0.00551468822319813,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,-5105853.0,890218424.01,0.0,-287623488.88,-0.224998271797285,1.89,47005372549.77,0.0189386526628934,-0.00551468822319813,-4.6654
2537,020024,上海板块,10,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,-0.00497556154323609,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,-4422385.0,890218424.01,0.0,-250841013.85,-0.209372618658023,1.89,47005372549.77,0.0189386526628934,-0.00497556154323609,-4.6654
2538,020024,上海板块,5,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,-0.00139957862131803,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,-1300678.0,890218424.01,0.0,-75510289.59,-0.0687487076925081,1.89,47005372549.77,0.0189386526628934,-0.00139957862131803,-4.6654
2539,020024,上海板块,3,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,-0.0001303132339528,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,-96472.0,890218424.01,0.0,-6652096.15,-0.00684277427229941,1.89,47005372549.77,0.0189386526628934,-0.0001303132339528,-4.6654
2540,020024,上海板块,1,016001,民航机场,2021-07-26,1000305519,41.0,47005372549.77,0.0189386526628934,0.000473387397999499,001,51.29,420,145,601021,春秋航空,17356569.0,0.0,455073.0,890218424.01,0.0,23340694.17,0.0256688460637231,1.89,47005372549.77,0.0189386526628934,0.000473387397999499,-4.6654
2541,020009,河北板块,y,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,0.0388135205039976,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,139682882.0,889798958.52,0.0,553388504.02,1.97655691848563,5.41,16442426325.12,0.0541160374342444,0.0377829079466896,0.7335
2542,020009,河北板块,jd,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,0.000188524570908733,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,-1434648.0,889798958.52,0.0,3076072.92,0.00336881584174353,5.41,16442426325.12,0.0541160374342444,0.000183517991517296,0.7335
2543,020009,河北板块,m,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,-0.000734489245620745,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,-2679932.0,889798958.52,0.0,-11099781.19,-0.0130501119183571,5.41,16442426325.12,0.0541160374342444,-0.000714983678242278,0.7335
2544,020009,河北板块,10,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,0.000368066772191532,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,1616517.0,889798958.52,0.0,5376427.98,0.00667074262553256,5.41,16442426325.12,0.0541160374342444,0.00035829215497615,0.7335
2545,020009,河北板块,5,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,-0.000183687572770528,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,-489182.0,889798958.52,0.0,-2747387.26,-0.00329671870079028,5.41,16442426325.12,0.0541160374342444,-0.000178809447803246,0.7335
2546,020009,河北板块,3,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,-0.000566044069619992,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,-1988091.0,889798958.52,0.0,-8686137.81,-0.0100891687705502,5.41,16442426325.12,0.0541160374342444,-0.000551011840346406,0.7335
2547,020009,河北板块,1,016059,金属制品,2021-07-26,1000000408,26.0,16005770708.36,0.0555923844426465,-0.000405157617964652,003,4.12,739,155,000778,新兴铸管,215970621.0,0.0,-1562534.0,889798958.52,0.0,-6437640.08,-0.00723565623633028,5.41,16442426325.12,0.0541160374342444,-0.000394397992465397,0.7335
2548,020005,广东板块,y,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,0.00810657486339898,003,7.17,459,153,002600,领益智造,124067766.0,0.0,-5423403.0,889565882.22,0.0,159911833.06,0.117165524004415,1.75,50594167579.86,0.0175823800404636,0.00212399406947703,-1.9152
2549,020005,广东板块,jd,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,-0.000557808933251473,003,7.17,459,153,002600,领益智造,124067766.0,0.0,-20086.0,889565882.22,0.0,-11048563.04,-0.0102342796191898,1.75,50594167579.86,0.0175823800404636,-0.00017993171325288,-1.9152
2550,020005,广东板块,m,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,-0.00471840394040975,003,7.17,459,153,002600,领益智造,124067766.0,0.0,-11107668.0,889565882.22,0.0,-102536945.68,-0.0801846924377016,1.75,50594167579.86,0.0175823800404636,-0.00153605915508664,-1.9152
2551,020005,广东板块,10,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,-0.000214891511655943,003,7.17,459,153,002600,领益智造,124067766.0,0.0,-458005.0,889565882.22,0.0,-4092380.72,-0.00399316223722355,1.75,50594167579.86,0.0175823800404636,-7.04684786378774e-05,-1.9152
2552,020005,广东板块,5,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,-0.000864615835184888,003,7.17,459,153,002600,领益智造,124067766.0,0.0,-1974168.0,889565882.22,0.0,-14424985.45,-0.0158732209174567,1.75,50594167579.86,0.0175823800404636,-0.000283529870687713,-1.9152
2553,020005,广东板块,3,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,0.000278463023431598,003,7.17,459,153,002600,领益智造,124067766.0,0.0,650349.0,889565882.22,0.0,4639348.15,0.00522093174030876,1.75,50594167579.86,0.0175823800404636,9.13152197912121e-05,-1.9152
2554,020005,广东板块,1,016022,电子元件,2021-07-26,1000005741,43.0,16591134707.13,0.053616940487965,0.000515820155997322,003,7.17,459,153,002600,领益智造,124067766.0,0.0,1216896.0,889565882.22,0.0,8725144.32,0.00971576509189105,1.75,50594167579.86,0.0175823800404636,0.000169150755950199,-1.9152
2555,020017,辽宁板块,y,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,0.0350158161568989,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,23063461.0,881854201.8,0.0,535929815.54,7.83432179860993,3.82,23072353200.0,0.0382212509558843,0.034373173480138,-0.8507
2556,020017,辽宁板块,jd,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,0.0178968502845809,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,11714744.0,881854201.8,0.0,266640399.3,0.843095510265751,3.82,23072353200.0,0.0382212509558843,0.0177553026307694,-0.8507
2557,020017,辽宁板块,m,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,-0.00525123796435045,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,-2923102.0,881854201.8,0.0,-101458896.85,-0.122571300975457,3.82,23072353200.0,0.0382212509558843,-0.00520970549346085,-0.8507
2558,020017,辽宁板块,10,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,-0.00801639237545114,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,-5584610.0,881854201.8,0.0,-173722315.68,-0.171391549656036,3.82,23072353200.0,0.0382212509558843,-0.00795299007198798,-0.8507
2559,020017,辽宁板块,5,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,-0.00497330842267492,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,-3042100.0,881854201.8,0.0,-97570954.48,-0.115609862464351,3.82,23072353200.0,0.0382212509558843,-0.0049339741192798,-0.8507
2560,020017,辽宁板块,3,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,-0.00271491144102551,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,-1740443.0,881854201.8,0.0,-57437212.92,-0.0660627396452796,3.82,23072353200.0,0.0382212509558843,-0.00269343898421481,-0.8507
2561,020017,辽宁板块,1,016041,化工行业,2021-07-26,1000000224,37.0,22889872070.0,0.0385259558945189,-0.00213862709049616,003,33.8,538,161,000818,航锦科技,26090361.0,0.0,-1460737.0,881854201.8,0.0,-49372910.6,-0.0525681650104988,3.82,23072353200.0,0.0382212509558843,-0.0021217125137844,-0.8507
2562,020021,山东板块,y,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.0764989817028534,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,29055139.0,876287128.85,0.0,846690592.86,11.1072174792683,4.08,21448000000.0,0.04085635625,0.050398249575,-2.7919
2563,020021,山东板块,jd,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.0122551814368592,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,7319587.0,876287128.85,0.0,201976398.78,0.253023284117859,4.08,21448000000.0,0.04085635625,0.00802257700905624,-2.7919
2564,020021,山东板块,m,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.0107737919663019,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,5712229.0,876287128.85,0.0,156629002.98,0.209182711336774,4.08,21448000000.0,0.04085635625,0.00705281893822046,-2.7919
2565,020021,山东板块,10,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.00530820662311879,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,2696400.0,876287128.85,0.0,75029981.67,0.0926988899042618,4.08,21448000000.0,0.04085635625,0.00347489726148574,-2.7919
2566,020021,山东板块,5,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.0023322819883177,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,1241004.0,876287128.85,0.0,34260844.22,0.0388442095445959,4.08,21448000000.0,0.04085635625,0.00152677558912656,-2.7919
2567,020021,山东板块,3,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.00214731620023967,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,1148537.0,876287128.85,0.0,31656182.14,0.0356587391749165,4.08,21448000000.0,0.04085635625,0.00140569192451155,-2.7919
2568,020021,山东板块,1,016035,汽车行业,2021-07-26,1000007856,21.0,14040447510.04,0.0624116238619451,0.000417297355316584,003,26.81,481,164,002595,豪迈科技,32685085.0,0.0,224816.0,876287128.85,0.0,6027316.96,0.00673252002833102,4.08,21448000000.0,0.04085635625,0.000273174263959391,-2.7919
2569,020001,安徽板块,y,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,0.06723824345843,001,9.1,739,149,600577,精达股份,96279454.0,0.0,73435177.0,876143031.4,0.0,437960574.95,5.65532934199446,4.94,17961096890.1,0.048780040370637,0.06723824345843,-0.9793
2570,020001,安徽板块,jd,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,0.0432837642967272,001,9.1,739,149,600577,精达股份,96279454.0,0.0,36437538.0,876143031.4,0.0,306889035.55,1.38979106737914,4.94,17961096890.1,0.048780040370637,0.0432837642967272,-0.9793
2571,020001,安徽板块,m,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,0.0212606177569285,001,9.1,739,149,600577,精达股份,96279454.0,0.0,34067504.0,876143031.4,0.0,277172639.34,0.66596349726575,4.94,17961096890.1,0.048780040370637,0.0212606177569285,-0.9793
2572,020001,安徽板块,10,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,0.00794022339847173,001,9.1,739,149,600577,精达股份,96279454.0,0.0,16089956.0,876143031.4,0.0,141889610.5,0.192958434124187,4.94,17961096890.1,0.048780040370637,0.00794022339847173,-0.9793
2573,020001,安徽板块,5,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,0.00404360318402485,001,9.1,739,149,600577,精达股份,96279454.0,0.0,7427070.0,876143031.4,0.0,69275507.87,0.0898236933493963,4.94,17961096890.1,0.048780040370637,0.00404360318402485,-0.9793
2574,020001,安徽板块,3,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,-0.00153407776651138,001,9.1,739,149,600577,精达股份,96279454.0,0.0,-3039352.0,876143031.4,0.0,-28855708.34,-0.0304864846329871,4.94,17961096890.1,0.048780040370637,-0.00153407776651138,-0.9793
2575,020001,安徽板块,1,016059,金属制品,2021-07-26,1000000473,30.0,17961096890.1,0.048780040370637,0.00175945628304503,001,9.1,739,149,600577,精达股份,96279454.0,0.0,3507067.0,876143031.4,0.0,31914309.7,0.0374327050968266,4.94,17961096890.1,0.048780040370637,0.00175945628304503,-0.9793
2576,020002,北京板块,y,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.0317913420737911,003,24.88,737,150,300036,超图软件,35191737.0,0.0,15471258.0,875570416.56,0.0,283200335.44,0.606193455214936,7.77,11256588771.2,0.0777829264581601,0.026592728838721,3.3652
2577,020002,北京板块,jd,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.0644305141967004,003,24.88,737,150,300036,超图软件,35191737.0,0.0,19312196.0,875570416.56,0.0,422207110.15,1.53688543445847,7.77,11256588771.2,0.0777829264581601,0.0539414994923608,3.3652
2578,020002,北京板块,m,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.032988795755059,003,24.88,737,150,300036,超图软件,35191737.0,0.0,12173034.0,875570416.56,0.0,294144520.75,0.542842016262093,7.77,11256588771.2,0.0777829264581601,0.0276183595872379,3.3652
2579,020002,北京板块,10,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.0265144460329331,003,24.88,737,150,300036,超图软件,35191737.0,0.0,11405086.0,875570416.56,0.0,273776553.28,0.422218345426879,7.77,11256588771.2,0.0777829264581601,0.0221980065665677,3.3652
2580,020002,北京板块,5,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.0305292084548023,003,24.88,737,150,300036,超图软件,35191737.0,0.0,12241894.0,875570416.56,0.0,299041806.18,0.503875993790281,7.77,11256588771.2,0.0777829264581601,0.0255591826776268,3.3652
2581,020002,北京板块,3,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.030076842360197,003,24.88,737,150,300036,超图软件,35191737.0,0.0,12185075.0,875570416.56,0.0,297686741.04,0.495183847312795,7.77,11256588771.2,0.0777829264581601,0.0251804598664443,3.3652
2582,020002,北京板块,1,016057,软件服务,2021-07-26,1000007962,13.0,9424063816.0,0.0929079464714015,0.0143619434357448,003,24.88,737,150,300036,超图软件,35191737.0,0.0,5262920.0,875570416.56,0.0,130941449.6,0.181765520098967,7.77,11256588771.2,0.0777829264581601,0.0120238798992576,3.3652
2583,020002,北京板块,y,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,-0.014301926293835,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,-12343439.0,875347152.92,0.0,-244995984.65,-0.15360456441413,6.06,14437541481.93,0.0606299316275962,-0.0118125306799673,-2.191
2584,020002,北京板块,jd,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,-0.0080170182574763,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,-5881988.0,875347152.92,0.0,-108225434.89,-0.102667946269525,6.06,14437541481.93,0.0606299316275962,-0.00695431557878346,-2.191
2585,020002,北京板块,m,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,0.00291264951512431,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,1630921.0,875347152.92,0.0,36009355.49,0.0430604957191379,6.06,14437541481.93,0.0606299316275962,0.00252655524661864,-2.191
2586,020002,北京板块,10,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,-0.00112975693810512,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,-854177.0,875347152.92,0.0,-16169229.93,-0.0158905334733867,6.06,14437541481.93,0.0606299316275962,-0.000979809817077405,-2.191
2587,020002,北京板块,5,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,-0.0015422836042371,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,-1164993.0,875347152.92,0.0,-20587018.6,-0.021561837989226,6.06,14437541481.93,0.0606299316275962,-0.00133758383346031,-2.191
2588,020002,北京板块,3,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,-0.00171669691044222,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,-1307323.0,875347152.92,0.0,-23026275.95,-0.0239339977602673,6.06,14437541481.93,0.0606299316275962,-0.00148884811331093,-2.191
2589,020002,北京板块,1,016057,软件服务,2021-07-26,1000007686,17.0,12521317109.31,0.0699085523733882,-0.000879427749853775,003,17.41,737,150,300271,华宇软件,50278412.0,0.0,-646655.0,875347152.92,0.0,-11258263.55,-0.0124199486333937,6.06,14437541481.93,0.0606299316275962,-0.000762705599455985,-2.191
2590,020005,广东板块,y,016022,电子元件,2021-07-26,1000007699,35.0,35333432607.06,0.0246165047470142,0.00912395345619755,003,35.02,459,153,002180,纳思达,24836825.0,0.0,11681039.0,869785611.5,0.0,327220841.39,0.698281026257051,2.3,37700960897.74,0.0230706483545394,0.00863914586724718,4.0095
2591,020005,广东板块,jd,016022,电子元件,2021-07-26,1000007699,35.0,35333432607.06,0.0246165047470142,0.000679949106711858,003,35.02,459,153,002180,纳思达,24836825.0,0.0,1342532.0,869785611.5,0.0,17109762.22,0.0291417304850083,2.3,37700960897.74,0.0230706483545394,0.000637169876941589,4.0095
