,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2020-08-11,sh605100,N华丰,56.78,56.78,56.78,56.78,39.43,17.35,44.002,0.5712,123959,7038392.0,4922826000.0,1232126000.0
1,2020-08-12,sh605100,华丰股份,62.46,62.46,62.46,62.46,56.78,5.68,10.0035,0.3025,65639,4099812.0,5415282000.0,1355382000.0
2,2020-08-13,sh605100,华丰股份,68.71,68.71,68.71,68.71,62.46,6.25,10.0064,0.2198,47696,3277192.0,5957157000.0,1491007000.0
3,2020-08-14,sh605100,华丰股份,75.58,75.58,75.58,75.58,68.71,6.87,9.9985,1.3323,289109,21850858.0,6552786000.0,1640086000.0
4,2020-08-17,sh605100,华丰股份,68.02,69.0,68.02,68.02,75.58,-7.56,-10.0026,11.3654,2466300,167783934.0,5897334000.0,1476034000.0
5,2020-08-18,sh605100,华丰股份,64.51,71.0,61.5,61.5,68.02,-3.51,-5.1602,38.1017,8268061,535576074.0,5593017000.0,1399867000.0
6,2020-08-19,sh605100,华丰股份,60.33,64.66,60.0,63.12,64.51,-4.18,-6.4796,28.3567,6153413,381594972.0,5230611000.0,1309161000.0
7,2020-08-20,sh605100,华丰股份,58.58,59.98,58.58,59.3,60.33,-1.75,-2.9007,16.0785,3489044,206623103.0,5078886000.0,1271186000.0
8,2020-08-21,sh605100,华丰股份,59.33,60.6,57.91,58.89,58.58,0.75,1.2803,18.1276,3933700,232303857.0,5143911000.0,1287461000.0
9,2020-08-24,sh605100,华丰股份,56.89,58.85,56.81,58.58,59.33,-2.44,-4.1126,14.8238,3216761,184396475.0,4932363000.0,1234513000.0
10,2020-08-25,sh605100,华丰股份,57.48,57.85,56.64,57.31,56.89,0.59,1.0371,11.749,2549536,145776299.0,4983516000.0,1247316000.0
11,2020-08-26,sh605100,华丰股份,56.79,57.49,56.71,57.13,57.48,-0.69,-1.2004,8.7274,1893852,107902139.0,4923693000.0,1232343000.0
12,2020-08-27,sh605100,华丰股份,55.87,56.9,55.03,56.89,56.79,-0.92,-1.62,11.5705,2510794,139848051.0,4843929000.0,1212379000.0
13,2020-08-28,sh605100,华丰股份,55.95,57.28,55.95,57.0,55.87,0.08,0.1432,9.7725,2120622,120027052.0,4850865000.0,1214115000.0
14,2020-08-31,sh605100,华丰股份,55.7,56.39,55.31,55.36,55.95,-0.25,-0.4468,8.304,1801964,100692374.0,4829190000.0,1208690000.0
