,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2017-03-07,sz300616,N…–∆∑,78.26,78.26,65.22,65.22,54.35,23.91,43.9926,0.0559,15100,1170512.0,8452080000.0,2113020000.0
1,2017-03-08,sz300616,…–∆∑’¨≈‰,86.09,86.09,86.09,86.09,78.26,7.83,10.0051,0.0099,2670,229860.3,9297720000.0,2324430000.0
2,2017-03-09,sz300616,…–∆∑’¨≈‰,94.7,94.7,94.7,94.7,86.09,8.61,10.0012,0.0153,4124,390542.8,10227600000.0,2556900000.0
3,2017-03-10,sz300616,…–∆∑’¨≈‰,104.17,104.17,104.17,104.17,94.7,9.47,10.0,0.0613,16541,1723075.97,11250360000.0,2812590000.0
4,2017-03-13,sz300616,…–∆∑’¨≈‰,114.59,114.59,114.59,114.59,104.17,10.42,10.0029,0.0693,18700,2142833.0,12375720000.0,3093930000.0
5,2017-03-14,sz300616,…–∆∑’¨≈‰,126.05,126.05,126.05,126.05,114.59,11.46,10.0009,0.0478,12896,1625540.8,13613400000.0,3403350000.0
6,2017-03-15,sz300616,…–∆∑’¨≈‰,138.66,138.66,138.66,138.66,126.05,12.61,10.004,0.0733,19800,2745468.0,14975280000.0,3743820000.0
7,2017-03-16,sz300616,…–∆∑’¨≈‰,152.53,152.53,152.53,152.53,138.66,13.87,10.0029,0.3002,81048,12362251.44,16473240000.0,4118310000.0
8,2017-03-17,sz300616,…–∆∑’¨≈‰,167.78,167.78,167.78,167.78,152.53,15.25,9.998,0.6125,165380,27747456.4,18120240000.0,4530060000.0
9,2017-03-20,sz300616,…–∆∑’¨≈‰,184.56,184.56,178.0,184.56,167.78,16.78,10.0012,41.123,11103205,2035781325.26,19932480000.0,4983120000.0
10,2017-03-21,sz300616,…–∆∑’¨≈‰,182.73,191.0,180.01,189.0,184.56,-1.83,-0.9915,49.7164,13423440,2488588724.58,19734840000.0,4933710000.0
