,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2020-03-12,sz300819,Næ€Ω‹,21.7,21.7,18.08,18.08,15.07,6.63,43.9947,0.2868,71325,1541818.5,2158499000.0,539679000.0
1,2020-03-13,sz300819,æ€Ω‹Œ¢œÀ,23.87,23.87,23.87,23.87,21.7,2.17,10.0,0.1147,28535,681130.45,2374348900.0,593646900.0
2,2020-03-16,sz300819,æ€Ω‹Œ¢œÀ,26.26,26.26,26.26,26.26,23.87,2.39,10.0126,0.1875,46636,1224661.36,2612082200.0,653086200.0
3,2020-03-17,sz300819,æ€Ω‹Œ¢œÀ,28.89,28.89,28.89,28.89,26.26,2.63,10.0152,0.1745,43399,1253797.11,2873688300.0,718494300.0
4,2020-03-18,sz300819,æ€Ω‹Œ¢œÀ,31.78,31.78,31.78,31.78,28.89,2.89,10.0035,0.2297,57129,1815559.62,3161156600.0,790368600.0
5,2020-03-19,sz300819,æ€Ω‹Œ¢œÀ,34.96,34.96,34.96,34.96,31.78,3.18,10.0063,0.7414,184377,6445819.92,3477471200.0,869455200.0
6,2020-03-20,sz300819,æ€Ω‹Œ¢œÀ,38.46,38.46,38.46,38.46,34.96,3.5,10.0114,0.884,219845,8455238.7,3825616200.0,956500200.0
7,2020-03-23,sz300819,æ€Ω‹Œ¢œÀ,36.3,40.0,34.61,40.0,38.46,-2.16,-5.6162,64.6718,16083877,604860053.62,3610761000.0,902781000.0
8,2020-03-24,sz300819,æ€Ω‹Œ¢œÀ,32.67,34.5,32.67,34.11,36.3,-3.63,-10.0,45.1557,11230222,372853495.56,3249684900.0,812502900.0
9,2020-03-25,sz300819,æ€Ω‹Œ¢œÀ,32.9,34.01,31.54,32.0,32.67,0.23,0.704,39.8982,9922670,325636906.91,3272563000.0,818223000.0
10,2020-03-26,sz300819,æ€Ω‹Œ¢œÀ,29.62,31.69,29.62,31.3,32.9,-3.28,-9.9696,37.5432,9336994,286133140.06,2946301400.0,736649400.0
11,2020-03-27,sz300819,æ€Ω‹Œ¢œÀ,29.96,31.29,29.4,29.95,29.62,0.34,1.1479,31.8743,7927130,239775136.13,2980121200.0,745105200.0
12,2020-03-30,sz300819,æ€Ω‹Œ¢œÀ,30.7,31.87,29.98,29.98,29.96,0.74,2.47,30.3363,7544644,233065344.26,3053729000.0,763509000.0
13,2020-03-31,sz300819,æ€Ω‹Œ¢œÀ,28.54,29.94,28.33,29.5,30.7,-2.16,-7.0358,30.8628,7675566,221842240.88,2838873800.0,709789800.0
14,2020-04-01,sz300819,æ€Ω‹Œ¢œÀ,28.0,28.97,27.74,28.4,28.54,-0.54,-1.8921,22.6447,5631739,159499740.35,2785160000.0,696360000.0
15,2020-04-02,sz300819,æ€Ω‹Œ¢œÀ,28.66,28.75,27.64,27.8,28.0,0.66,2.3571,22.2959,5544984,156236507.32,2850810200.0,712774200.0
16,2020-04-03,sz300819,æ€Ω‹Œ¢œÀ,30.22,31.53,28.06,28.18,28.66,1.56,5.4431,47.6518,11851004,362288444.98,3005983400.0,751571400.0
17,2020-04-07,sz300819,æ€Ω‹Œ¢œÀ,30.69,31.4,29.3,30.5,30.22,0.47,1.5553,43.6306,10850918,329549808.41,3052734300.0,763260300.0
18,2020-04-08,sz300819,æ€Ω‹Œ¢œÀ,29.76,30.8,29.51,30.01,30.69,-0.93,-3.0303,27.7033,6889822,206120905.13,2960227200.0,740131200.0
19,2020-04-09,sz300819,æ€Ω‹Œ¢œÀ,28.63,29.7,28.63,29.7,29.76,-1.13,-3.797,23.9284,5950989,172788848.85,2847826100.0,712028100.0
20,2020-04-10,sz300819,æ€Ω‹Œ¢œÀ,25.77,27.33,25.77,27.09,28.63,-2.86,-9.9895,31.6854,7880167,209316891.38,2563341900.0,640899900.0
21,2020-04-13,sz300819,æ€Ω‹Œ¢œÀ,27.08,28.0,25.41,25.41,25.77,1.31,5.0834,28.7693,7154934,193123801.17,2693647600.0,673479600.0
22,2020-04-14,sz300819,æ€Ω‹Œ¢œÀ,26.46,27.36,25.85,27.06,27.08,-0.62,-2.2895,19.7871,4921046,129644113.22,2631976200.0,658060200.0
23,2020-04-15,sz300819,æ€Ω‹Œ¢œÀ,25.7,26.79,25.56,26.23,26.46,-0.76,-2.8723,17.4289,4334564,113041381.12,2556379000.0,639159000.0
24,2020-04-16,sz300819,æ€Ω‹Œ¢œÀ,26.13,26.18,25.11,25.7,25.7,0.43,1.6732,16.2791,4048618,103823706.02,2599151100.0,649853100.0
