,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2021-04-20,sh688682,NªÙ¿≥Œ÷,103.51,141.0,103.51,128.0,45.72,57.79,126.3998,84.4514,6348310,779056716.0,3829870000.0,778096677.16
1,2021-04-21,sh688682,ªÙ¿≥Œ÷,85.71,94.98,85.2,94.58,103.51,-17.8,-17.1964,58.691,4411874,394873216.0,3171270000.0,644292012.36
2,2021-04-22,sh688682,ªÙ¿≥Œ÷,88.8,95.95,86.86,87.98,85.71,3.09,3.6052,36.5933,2750760,249732195.0,3285600000.0,667519900.8
3,2021-04-23,sh688682,ªÙ¿≥Œ÷,90.0,95.6,87.55,87.68,88.8,1.2,1.3514,25.5929,1923845,175992501.0,3330000000.0,676540440.0
4,2021-04-26,sh688682,ªÙ¿≥Œ÷,88.06,94.46,87.3,90.5,90.0,-1.94,-2.1556,21.694,1630764,147753734.0,3258220000.0,661957234.96
5,2021-04-27,sh688682,ªÙ¿≥Œ÷,88.91,91.4,85.53,87.19,88.06,0.85,0.9653,18.5225,1392357,122747953.0,3289670000.0,668346783.56
6,2021-04-28,sh688682,ªÙ¿≥Œ÷,90.49,91.39,87.21,89.5,88.91,1.58,1.7771,14.2614,1072046,96219856.0,3348130000.0,680223826.84
7,2021-04-29,sh688682,ªÙ¿≥Œ÷,85.4,90.88,84.84,90.16,90.49,-5.09,-5.6249,14.8194,1113994,97998724.0,3159800000.0,641961706.4
8,2021-04-30,sh688682,ªÙ¿≥Œ÷,78.0,86.0,77.5,85.63,85.4,-7.4,-8.6651,23.9889,1803272,145147610.0,2886000000.0,586335048.0
9,2021-05-06,sh688682,ªÙ¿≥Œ÷,76.38,78.45,74.7,78.22,78.0,-1.62,-2.0769,10.9832,825619,62842929.0,2826060000.0,574157320.08
10,2021-05-07,sh688682,ªÙ¿≥Œ÷,77.2,77.66,74.61,76.37,76.38,0.82,1.0736,9.4847,712978,54421080.0,2856400000.0,580321355.2
11,2021-05-10,sh688682,ªÙ¿≥Œ÷,80.8,81.99,75.18,76.55,77.2,3.6,4.6632,14.5927,1096949,86763999.0,2989600000.0,607382972.8
12,2021-05-11,sh688682,ªÙ¿≥Œ÷,81.0,83.69,79.04,80.15,80.8,0.2,0.2475,12.6483,950787,77285246.0,2997000000.0,608886396.0
13,2021-05-12,sh688682,ªÙ¿≥Œ÷,77.45,81.0,76.36,81.0,81.0,-3.55,-4.3827,10.766,809292,62747831.0,2865650000.0,582200634.2
14,2021-05-13,sh688682,ªÙ¿≥Œ÷,75.93,78.68,75.3,75.7,77.45,-1.52,-1.9626,7.2306,543530,41559698.0,2809410000.0,570774617.88
15,2021-05-14,sh688682,ªÙ¿≥Œ÷,78.3,79.27,75.57,76.42,75.93,2.37,3.1213,8.2012,616497,48031344.0,2897100000.0,588590182.8
16,2021-05-17,sh688682,ªÙ¿≥Œ÷,79.01,81.89,77.5,77.69,78.3,0.71,0.9068,8.5196,640428,51239697.0,2923370000.0,593927335.16
17,2021-05-18,sh688682,ªÙ¿≥Œ÷,81.47,82.49,78.52,78.55,79.01,2.46,3.1135,9.7446,732513,59443309.0,3014390000.0,612419440.52
18,2021-05-19,sh688682,ªÙ¿≥Œ÷,79.15,82.88,78.63,81.14,81.47,-2.32,-2.8477,8.812,662406,53144550.0,2928550000.0,594979731.4
19,2021-05-20,sh688682,ªÙ¿≥Œ÷,81.19,81.59,78.66,79.1,79.15,2.04,2.5774,7.5856,570215,45992980.0,3004030000.0,610314648.04
20,2021-05-21,sh688682,ªÙ¿≥Œ÷,78.15,81.33,77.0,80.98,81.19,-3.04,-3.7443,7.859,590771,46895275.0,2891550000.0,587462615.4
21,2021-05-24,sh688682,ªÙ¿≥Œ÷,78.27,79.55,77.55,77.55,78.15,0.12,0.1536,4.6419,348937,27435349.0,2895990000.0,588364669.32
22,2021-05-25,sh688682,ªÙ¿≥Œ÷,79.41,80.0,78.1,78.27,78.27,1.14,1.4565,5.1041,383679,30376523.0,2938170000.0,596934181.56
23,2021-05-26,sh688682,ªÙ¿≥Œ÷,80.53,81.35,78.53,79.38,79.41,1.12,1.4104,6.6383,499010,40160248.0,2979610000.0,605353351.48
24,2021-05-27,sh688682,ªÙ¿≥Œ÷,81.29,82.08,79.02,80.01,80.53,0.76,0.9437,8.2532,620403,50146831.0,3007730000.0,611066359.64
25,2021-05-28,sh688682,ªÙ¿≥Œ÷,80.45,81.95,79.8,80.99,81.29,-0.84,-1.0333,5.833,438476,35514779.0,2976650000.0,604751982.2
26,2021-05-31,sh688682,ªÙ¿≥Œ÷,87.35,88.5,80.46,80.46,80.45,6.9,8.5768,15.5673,1170209,99779002.0,3231950000.0,656620082.6
27,2021-06-01,sh688682,ªÙ¿≥Œ÷,88.04,92.5,86.0,86.0,87.35,0.69,0.7899,16.6967,1255107,112008296.0,3257480000.0,661806892.64
28,2021-06-02,sh688682,ªÙ¿≥Œ÷,94.18,94.96,88.0,89.1,88.04,6.14,6.9741,19.1433,1439025,132958150.0,3484660000.0,707961984.88
29,2021-06-03,sh688682,ªÙ¿≥Œ÷,89.34,94.01,88.8,92.6,94.18,-4.84,-5.1391,14.6337,1100032,99617258.0,3305580000.0,671579143.44
30,2021-06-04,sh688682,ªÙ¿≥Œ÷,85.92,90.62,85.18,88.8,89.34,-3.42,-3.8281,11.6777,877828,76100972.0,3179040000.0,645870606.72
31,2021-06-07,sh688682,ªÙ¿≥Œ÷,87.58,88.88,86.08,86.2,85.92,1.66,1.932,7.0327,528657,46381118.0,3240460000.0,658349019.28
32,2021-06-08,sh688682,ªÙ¿≥Œ÷,90.95,92.99,87.5,90.0,87.58,3.37,3.8479,11.9913,901399,81762487.0,3365150000.0,683681700.2
33,2021-06-09,sh688682,ªÙ¿≥Œ÷,88.46,91.77,87.83,89.88,90.95,-2.49,-2.7378,7.557,568066,50741141.0,3273020000.0,664964081.36
34,2021-06-10,sh688682,ªÙ¿≥Œ÷,89.15,89.48,87.53,88.04,88.46,0.69,0.78,7.1062,534183,47323805.0,3298550000.0,670150891.4
35,2021-06-11,sh688682,ªÙ¿≥Œ÷,85.49,89.75,84.82,89.42,89.15,-3.66,-4.1054,10.0937,758758,65531081.0,3163130000.0,642638246.84
36,2021-06-15,sh688682,ªÙ¿≥Œ÷,83.99,86.0,82.95,86.0,85.49,-1.5,-1.7546,5.3072,398951,33524077.0,3107630000.0,631362572.84
37,2021-06-16,sh688682,ªÙ¿≥Œ÷,82.87,84.74,82.51,83.77,83.99,-1.12,-1.3335,4.0721,306107,25530893.0,3066190000.0,622943402.92
38,2021-06-17,sh688682,ªÙ¿≥Œ÷,84.9,85.49,82.38,82.38,82.87,2.03,2.4496,5.7714,433843,36488678.0,3141300000.0,638203148.4
39,2021-06-18,sh688682,ªÙ¿≥Œ÷,87.45,88.98,84.02,84.03,84.9,2.55,3.0035,7.7274,580879,50817411.0,3235650000.0,657371794.2
40,2021-06-21,sh688682,ªÙ¿≥Œ÷,92.81,93.65,86.98,87.0,87.45,5.36,6.1292,14.2753,1073090,98331825.0,3433970000.0,697663535.96
41,2021-06-22,sh688682,ªÙ¿≥Œ÷,92.4,97.5,91.6,93.0,92.81,-0.41,-0.4418,13.1713,990105,93110697.0,3418800000.0,694581518.4
42,2021-06-23,sh688682,ªÙ¿≥Œ÷,102.08,103.53,92.27,92.27,92.4,9.68,10.4762,22.1906,1668092,163257206.0,3776960000.0,767347201.28
43,2021-06-24,sh688682,ªÙ¿≥Œ÷,107.44,114.79,102.05,102.15,102.08,5.36,5.2508,21.4701,1613935,174692451.0,3975280000.0,807638943.04
44,2021-06-25,sh688682,ªÙ¿≥Œ÷,111.02,113.88,106.0,109.09,107.44,3.58,3.3321,13.8496,1041091,114591582.0,4107740000.0,834550218.32
45,2021-06-28,sh688682,ªÙ¿≥Œ÷,133.22,133.22,113.33,115.88,111.02,22.2,19.9964,23.5547,1770635,226668330.0,4929140000.0,1001430193.52
46,2021-06-29,sh688682,ªÙ¿≥Œ÷,131.6,137.7,126.0,129.66,133.22,-1.62,-1.216,21.165,1590995,208620491.0,4869200000.0,989252465.6
47,2021-06-30,sh688682,ªÙ¿≥Œ÷,128.2,137.77,126.4,129.8,131.6,-3.4,-2.5836,15.5776,1170984,153498495.0,4743400000.0,963694271.2
48,2021-07-01,sh688682,ªÙ¿≥Œ÷,118.24,129.81,118.24,129.81,128.2,-9.96,-7.7691,14.7989,1112450,136280742.0,4374880000.0,888823795.84
49,2021-07-02,sh688682,ªÙ¿≥Œ÷,141.89,141.89,120.44,123.0,118.24,23.65,20.0017,17.7696,1335762,181361696.0,5249930000.0,1066603589.24
50,2021-07-05,sh688682,ªÙ¿≥Œ÷,164.0,170.25,136.55,141.82,141.89,22.11,15.5825,34.7693,2613652,397149392.0,6068000000.0,1232807024.0
51,2021-07-06,sh688682,XDªÙ¿≥Œ÷,165.87,179.88,157.0,164.0,163.2,2.67,1.636,23.7316,1783934,301338241.0,6137190000.0,1246864030.92
52,2021-07-07,sh688682,ªÙ¿≥Œ÷,168.6,176.03,150.02,166.0,165.87,2.73,1.6459,17.385,1306848,214214491.0,6238200000.0,1267385757.6
53,2021-07-08,sh688682,ªÙ¿≥Œ÷,173.78,174.88,160.0,165.0,168.6,5.18,3.0724,15.7918,1187087,199881685.0,6429860000.0,1306324418.48
54,2021-07-09,sh688682,ªÙ¿≥Œ÷,152.0,173.85,148.96,169.98,173.78,-21.78,-12.5331,22.8946,1721014,271229558.0,5624000000.0,1142601632.0
55,2021-07-12,sh688682,ªÙ¿≥Œ÷,173.19,174.0,155.5,155.5,152.0,21.19,13.9408,20.6003,1548546,256493788.0,6408030000.0,1301889320.04
56,2021-07-13,sh688682,ªÙ¿≥Œ÷,169.0,175.0,155.42,175.0,173.19,-4.19,-2.4193,19.6416,1476485,241515431.0,6253000000.0,1270392604.0
