,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2020-07-15,sh688180,N君实,151.0,220.4,141.88,216.0,55.5,95.5,172.0721,62.0645,42417993,7564562329.0,131562751500.0,10320096661.0
1,2020-07-16,sh688180,君实生物,126.3,145.0,124.56,145.0,151.0,-24.7,-16.3576,32.2215,22021804,2959420697.0,110042221950.0,8631974889.3
2,2020-07-17,sh688180,君实生物,115.99,130.01,113.51,129.02,126.3,-10.31,-8.1631,22.4322,15331302,1850329390.0,101059361235.0,7927337825.89
3,2020-07-20,sh688180,君实生物,111.65,117.9,105.85,116.5,115.99,-4.34,-3.7417,18.3008,12507710,1377561193.0,97278021225.0,7630720478.15
4,2020-07-21,sh688180,君实生物,116.2,119.9,112.5,113.0,111.65,4.55,4.0752,16.6283,11364582,1332215647.0,101242329300.0,7941690278.2
5,2020-07-22,sh688180,君实生物,117.4,121.99,113.76,116.88,116.2,1.2,1.0327,13.8839,9488974,1125260508.0,102287861100.0,8023704291.4
6,2020-07-23,sh688180,君实生物,123.13,125.5,112.0,113.88,117.4,5.73,4.8807,18.0028,12304016,1453960509.0,107280275445.0,8415321204.43
7,2020-07-24,sh688180,君实生物,114.36,127.94,114.1,120.12,123.13,-8.77,-7.1226,14.4018,9842883,1196352122.0,99639180540.0,7815935457.96
8,2020-07-27,sh688180,君实生物,107.0,116.88,106.03,114.0,114.36,-7.36,-6.4358,10.7249,7329945,805208014.0,93226585500.0,7312916177.0
9,2020-07-28,sh688180,君实生物,105.5,108.88,104.0,108.3,107.0,-1.5,-1.4019,8.9249,6099716,645653711.0,91919670750.0,7210398660.5
10,2020-07-29,sh688180,君实生物,126.6,126.6,108.0,109.0,105.5,21.1,20.0,24.5868,16803855,2028977286.0,110303604900.0,8652478392.6
11,2020-07-30,sh688180,君实生物,130.41,138.38,126.5,133.0,126.6,3.81,3.0095,27.4121,18734772,2482461986.0,113623168365.0,8912872884.51
12,2020-07-31,sh688180,君实生物,132.0,132.58,125.5,129.05,130.41,1.59,1.2192,16.3061,11144411,1441149484.0,115008498000.0,9021541452.0
13,2020-08-03,sh688180,君实生物,136.45,139.22,127.91,133.0,132.0,4.45,3.3712,17.4789,11945947,1596085244.0,118885678425.0,9325676750.95
14,2020-08-04,sh688180,君实生物,131.6,145.9,130.25,134.0,136.45,-4.85,-3.5544,19.998,13667603,1884464845.0,114659987400.0,8994203447.6
15,2020-08-05,sh688180,君实生物,129.1,129.73,123.5,127.0,131.6,-2.5,-1.8997,11.6224,7943358,1010861096.0,112481796150.0,8823340920.1
16,2020-08-06,sh688180,君实生物,121.85,130.66,120.96,128.0,129.1,-7.25,-5.6158,12.8174,8760034,1086956023.0,106165041525.0,8327839590.35
17,2020-08-07,sh688180,君实生物,115.95,124.4,112.5,123.58,121.85,-5.9,-4.842,10.614,7254146,854980876.0,101024510175.0,7924604025.45
18,2020-08-10,sh688180,君实生物,121.27,123.0,114.1,114.61,115.95,5.32,4.5882,8.2573,5643435,670243221.0,105659701155.0,8288199483.97
19,2020-08-11,sh688180,君实生物,114.25,121.29,114.2,120.53,121.27,-7.02,-5.7887,7.5984,5193097,608144388.0,99543340125.0,7808417506.75
20,2020-08-12,sh688180,君实生物,112.94,115.84,109.8,115.0,114.25,-1.31,-1.1466,5.92,4046034,452502252.0,98401967910.0,7718885542.34
21,2020-08-13,sh688180,君实生物,110.52,114.29,110.36,114.0,112.94,-2.42,-2.1427,4.4117,3015146,336953266.0,96293478780.0,7553490615.72
22,2020-08-14,sh688180,君实生物,109.01,112.59,105.8,111.0,110.52,-1.51,-1.3663,6.0947,4165452,453221692.0,94977851265.0,7450289649.11
23,2020-08-17,sh688180,君实生物,109.32,111.0,107.1,109.64,109.01,0.31,0.2844,4.5509,3110280,339106245.0,95247946980.0,7471476602.52
24,2020-08-18,sh688180,君实生物,111.49,114.97,109.34,109.97,109.32,2.17,1.985,6.1452,4199916,472453489.0,97138616985.0,7619785276.39
25,2020-08-19,sh688180,君实生物,104.7,111.9,104.51,111.49,111.49,-6.79,-6.0902,6.6709,4559212,487164002.0,91222649550.0,7155722651.7
26,2020-08-20,sh688180,君实生物,101.28,103.67,101.03,103.67,104.7,-3.42,-3.2665,4.7944,3276728,335614527.0,88242883920.0,6921982714.08
27,2020-08-21,sh688180,君实生物,101.39,103.5,101.1,102.77,101.28,0.11,0.1086,3.7085,2534554,258519466.0,88338724335.0,6929500665.29
28,2020-08-24,sh688180,君实生物,93.51,102.5,93.5,102.01,101.39,-7.88,-7.772,8.638,5903662,562268863.0,81473065515.0,6390941978.61
29,2020-08-25,sh688180,君实生物,91.4,94.99,90.2,92.99,93.51,-2.11,-2.2564,7.0485,4817277,442662877.0,79634672100.0,6246734005.4
30,2020-08-26,sh688180,君实生物,88.9,93.68,88.05,90.99,91.4,-2.5,-2.7352,5.872,4013188,363003825.0,77456480850.0,6075871477.9
31,2020-08-27,sh688180,君实生物,90.4,91.49,85.88,89.51,88.9,1.5,1.6873,5.6583,3867168,342021590.0,78763395600.0,6178388994.4
32,2020-08-28,sh688180,君实生物,90.8,91.87,88.08,89.99,90.4,0.4,0.4425,4.163,2845227,256530337.0,79111906200.0,6205726998.8
33,2020-08-31,sh688180,君实生物,92.06,94.5,90.4,91.0,90.8,1.26,1.3877,4.5049,3078888,285126164.0,80209714590.0,6291841712.66
34,2020-09-01,sh688180,君实生物,90.0,92.0,89.63,91.98,92.06,-2.06,-2.2377,2.9568,2020817,182429049.0,78414885000.0,6151050990.0
35,2020-09-02,sh688180,君实生物,88.3,90.56,88.03,89.99,90.0,-1.7,-1.8889,3.5698,2439759,216656715.0,76933714950.0,6034864471.3
36,2020-09-03,sh688180,君实生物,91.35,93.75,88.31,89.57,88.3,3.05,3.4541,6.0323,4122809,378711474.0,79591108275.0,6243316754.85
37,2020-09-04,sh688180,君实生物,95.49,95.5,90.08,90.14,91.35,4.14,4.532,5.4811,3746076,351834114.0,83198192985.0,6526265100.39
38,2020-09-07,sh688180,君实生物,91.28,95.38,90.75,94.48,95.49,-4.21,-4.4088,4.0097,2740421,254632183.0,79530118920.0,6238532604.08
39,2020-09-08,sh688180,君实生物,91.91,94.9,90.82,91.56,91.28,0.63,0.6902,3.2637,2230548,207426135.0,80079023115.0,6281589961.01
40,2020-09-09,sh688180,君实生物,86.4,91.08,86.33,91.08,91.91,-5.51,-5.995,4.6089,3149983,278880458.0,75278289600.0,5905008950.4
41,2020-09-10,sh688180,君实生物,82.26,87.5,81.8,87.04,86.4,-4.14,-4.7917,4.5054,3079216,261245025.0,71671204890.0,5622060604.86
42,2020-09-11,sh688180,君实生物,85.21,85.99,83.32,84.0,82.26,2.95,3.5862,2.9723,2031415,171956057.0,74241470565.0,5823678387.31
43,2020-09-14,sh688180,君实生物,86.58,88.4,85.33,86.63,85.21,1.37,1.6078,2.7354,1869476,162151605.0,75435119370.0,5917311052.38
44,2020-09-15,sh688180,君实生物,86.93,86.99,84.18,86.29,86.58,0.35,0.4043,2.3489,1605345,137735941.0,75740066145.0,5941231806.23
45,2020-09-16,sh688180,君实生物,87.98,89.5,86.06,86.64,86.93,1.05,1.2079,3.3746,2306358,202992794.0,76654906470.0,6012994067.78
46,2020-09-17,sh688180,君实生物,92.23,93.8,87.4,88.56,87.98,4.25,4.8306,6.8461,4678979,427459556.0,80357831595.0,6303460364.53
47,2020-09-18,sh688180,君实生物,92.59,94.6,91.1,91.88,92.23,0.36,0.3903,4.2053,2874141,267280382.0,80671491135.0,6328064568.49
48,2020-09-21,sh688180,君实生物,91.5,93.01,90.8,93.01,92.59,-1.09,-1.1772,2.3544,1609113,147394550.0,79721799750.0,6253568506.5
49,2020-09-22,sh688180,君实生物,90.93,93.74,90.22,90.3,91.5,-0.57,-0.623,2.9058,1985954,183267085.0,79225172145.0,6214611850.23
50,2020-09-23,sh688180,君实生物,94.29,95.98,90.55,91.0,90.93,3.36,3.6952,5.37,3670154,343983228.0,82152661185.0,6444251087.19
51,2020-09-24,sh688180,君实生物,91.9,93.48,91.36,92.99,94.29,-2.39,-2.5347,3.1596,2159401,199022689.0,80070310350.0,6280906510.9
52,2020-09-25,sh688180,君实生物,89.51,93.6,89.07,91.89,91.9,-2.39,-2.6007,3.1493,2152406,196793113.0,77987959515.0,6117561934.61
53,2020-09-28,sh688180,君实生物,84.33,89.79,84.0,89.07,89.51,-5.18,-5.7871,3.682,2516491,217004089.0,73474747245.0,5763534777.63
54,2020-09-29,sh688180,君实生物,85.15,86.17,84.38,85.77,84.33,0.82,0.9724,2.0903,1428628,122082635.0,74189193975.0,5819577686.65
55,2020-09-30,sh688180,君实生物,85.01,87.57,84.82,86.6,85.15,-0.14,-0.1644,1.8469,1262281,108565502.0,74067215265.0,5810009385.11
56,2020-10-09,sh688180,君实生物,90.52,94.5,89.82,93.2,85.01,5.51,6.4816,5.2761,3605967,330397932.0,78867948780.0,6186590395.72
57,2020-10-12,sh688180,君实生物,93.25,93.48,90.39,91.39,90.52,2.73,3.0159,4.4937,3071198,282544197.0,81246533625.0,6373172275.75
58,2020-10-13,sh688180,君实生物,94.0,94.99,92.36,93.0,93.25,0.75,0.8043,4.347,2970957,279327429.0,81899991000.0,6424431034.0
59,2020-10-14,sh688180,君实生物,92.7,94.99,91.92,92.0,94.0,-1.3,-1.383,4.0045,2736876,255181959.0,80767331550.0,6335582519.7
60,2020-10-15,sh688180,君实生物,91.68,93.89,91.68,92.0,92.7,-1.02,-1.1003,2.8463,1945279,180279134.0,79878629520.0,6265870608.48
61,2020-10-16,sh688180,君实生物,91.14,92.4,89.5,91.73,91.68,-0.54,-0.589,2.9533,2018443,182809574.0,79408140210.0,6228964302.54
62,2020-10-19,sh688180,君实生物,90.56,91.99,90.18,91.0,91.14,-0.58,-0.6364,2.1285,1454706,132490962.0,78902799840.0,6189324196.16
63,2020-10-20,sh688180,君实生物,89.82,90.26,88.6,90.02,90.56,-0.74,-0.8171,2.0572,1405977,125775471.0,78258055230.0,6138748888.02
64,2020-10-21,sh688180,君实生物,90.61,92.95,89.52,89.52,89.82,0.79,0.8795,3.2488,2220390,203100770.0,78946363665.0,6192741446.71
65,2020-10-22,sh688180,君实生物,87.8,90.0,87.8,89.99,90.61,-2.81,-3.1012,2.7749,1896505,167762274.0,76498076700.0,6000691965.8
66,2020-10-23,sh688180,君实生物,85.01,88.69,84.9,87.85,87.8,-2.79,-3.1777,2.7704,1893454,163463085.0,74067215265.0,5810009385.11
67,2020-10-26,sh688180,君实生物,85.3,85.99,83.61,84.01,85.01,0.29,0.3411,1.4372,982254,83538993.0,74319885450.0,5829829438.3
68,2020-10-27,sh688180,君实生物,85.16,85.7,84.27,85.0,85.3,-0.14,-0.1641,1.3179,900699,76605700.0,74197906740.0,5820261136.76
69,2020-10-28,sh688180,君实生物,85.01,85.66,83.88,85.0,85.16,-0.15,-0.1761,1.7453,1192823,101214625.0,74067215265.0,5810009385.11
70,2020-10-29,sh688180,君实生物,87.24,87.97,84.31,85.01,85.01,2.23,2.6232,2.7741,1895985,164779003.0,76010161860.0,5962418759.64
71,2020-10-30,sh688180,君实生物,84.48,87.18,84.33,87.18,87.24,-2.76,-3.1637,2.5395,1735644,148364186.0,73605438720.0,5773786529.28
72,2020-11-02,sh688180,君实生物,77.83,84.93,76.0,84.92,84.48,-6.65,-7.8717,6.7481,4611988,365907800.0,67811449995.0,5319292206.13
73,2020-11-03,sh688180,君实生物,78.63,79.3,76.99,78.0,77.83,0.8,1.0279,2.7333,1868079,146412030.0,68604360480.0,5373968214.93
74,2020-11-04,sh688180,君实生物,78.29,79.96,77.95,78.99,78.63,-0.34,-0.4324,1.963,1341594,105489646.0,68307711840.0,5350730911.19
75,2020-11-05,sh688180,君实生物,80.88,82.0,78.84,79.73,78.29,2.59,3.3082,2.7751,1896639,151546277.0,70567476480.0,5527744489.68
76,2020-11-06,sh688180,君实生物,78.66,81.0,77.57,80.98,80.88,-2.22,-2.7448,2.6803,1831842,144339675.0,68630535360.0,5376018565.26
77,2020-11-09,sh688180,君实生物,80.76,81.32,79.0,79.28,78.66,2.1,2.6697,2.8288,1933376,155165243.0,70462776960.0,5519543088.36
78,2020-11-10,sh688180,君实生物,82.29,84.88,81.8,82.69,80.76,1.53,1.8945,3.4978,2390566,198485629.0,71797695840.0,5624110955.19
79,2020-11-11,sh688180,君实生物,79.17,82.29,79.1,82.0,82.29,-3.12,-3.7915,2.2787,1557378,124441481.0,69075508320.0,5410874520.87
80,2020-11-12,sh688180,君实生物,76.0,80.1,75.18,79.17,79.17,-3.17,-4.004,3.4253,2341001,181847636.0,66309696000.0,5194220836.0
81,2020-11-13,sh688180,君实生物,71.27,73.49,67.5,72.0,76.0,-4.73,-6.2237,10.9265,7467748,526886262.0,62182789920.0,4870948933.97
82,2020-11-16,sh688180,君实生物,69.58,72.9,69.58,72.3,71.27,-1.69,-2.3713,3.782,2584801,183386904.0,60708271680.0,4755445865.38
83,2020-11-17,sh688180,君实生物,68.05,70.79,67.31,70.2,69.58,-1.53,-2.1989,4.0443,2764051,188899951.0,59373352800.0,4650877998.55
84,2020-11-18,sh688180,君实生物,68.75,69.55,67.97,68.2,68.05,0.7,1.0287,2.3118,1579984,108398928.0,59984100000.0,4698719506.25
85,2020-11-19,sh688180,君实生物,68.93,69.39,67.75,68.1,68.75,0.18,0.2618,2.0055,1370685,94013641.0,60141149280.0,4711021608.23
86,2020-11-20,sh688180,君实生物,69.49,69.66,68.08,68.88,68.93,0.56,0.8124,2.0932,1430572,98471920.0,60629747040.0,4749294814.39
87,2020-11-23,sh688180,君实生物,68.05,69.49,67.91,69.49,69.49,-1.44,-2.0722,2.4893,1701282,116242494.0,59373352800.0,4650877998.55
88,2020-11-24,sh688180,君实生物,67.9,68.35,67.23,67.95,68.05,-0.15,-0.2204,1.9215,1313269,88953344.0,59242478400.0,4640626246.9
89,2020-11-25,sh688180,君实生物,70.03,71.87,67.32,67.6,67.9,2.13,3.137,5.1581,3525329,246840429.0,61100894880.0,4786201120.33
90,2020-11-26,sh688180,君实生物,69.9,71.34,69.31,69.5,70.03,-0.13,-0.1856,2.6718,1826051,128511826.0,60987470400.0,4777316268.9
91,2020-11-27,sh688180,君实生物,70.44,70.63,69.6,69.9,69.9,0.54,0.7725,1.4632,1000049,70173256.0,61458618240.0,4814222574.84
92,2020-11-30,sh688180,君实生物,71.2,71.99,69.92,70.99,70.44,0.76,1.0789,2.1632,1478464,105061480.0,62121715200.0,4866164783.2
93,2020-12-01,sh688180,君实生物,71.15,71.99,70.68,70.89,71.2,-0.05,-0.0702,1.8865,1289321,91870151.0,62078090400.0,4862747532.65
94,2020-12-02,sh688180,君实生物,70.5,71.49,69.4,71.49,71.15,-0.65,-0.9136,2.2157,1514332,106331923.0,61510968000.0,4818323275.5
95,2020-12-03,sh688180,君实生物,71.09,71.84,70.05,70.7,70.5,0.59,0.8369,2.0244,1383592,98356031.0,62025740640.0,4858646831.99
96,2020-12-04,sh688180,君实生物,71.45,72.0,70.45,70.7,71.09,0.36,0.5064,1.8358,1277075,91243513.0,62426972475.0,4970384310.95
97,2020-12-07,sh688180,君实生物,71.07,71.94,70.7,71.45,71.45,-0.38,-0.5318,1.4844,1032623,73683300.0,62094960585.0,4943949796.77
98,2020-12-08,sh688180,君实生物,69.97,71.32,69.8,71.0,71.07,-1.1,-1.5478,1.5299,1064264,74800360.0,61133873535.0,4867428834.67
99,2020-12-09,sh688180,君实生物,68.09,69.8,68.0,69.8,69.97,-1.88,-2.6869,1.7988,1251307,85924413.0,59491288395.0,4736647553.99
100,2020-12-10,sh688180,君实生物,67.65,68.6,67.5,68.29,68.09,-0.44,-0.6462,1.6366,1138501,77267940.0,59106853575.0,4706039169.15
101,2020-12-11,sh688180,君实生物,65.21,67.72,64.8,67.5,67.65,-2.44,-3.6068,2.9833,2075310,136826495.0,56974987755.0,4536301762.31
102,2020-12-14,sh688180,君实生物,67.01,67.99,66.6,67.0,65.21,1.8,2.7603,1.954,1359304,91428453.0,58547675655.0,4661517882.11
103,2020-12-15,sh688180,君实生物,70.13,71.15,66.76,67.48,67.01,3.12,4.656,3.4902,2427951,168767618.0,61273668015.0,4878559156.43
104,2020-12-16,sh688180,君实生物,70.0,70.89,68.65,70.0,70.13,-0.13,-0.1854,2.1146,1470989,102613380.0,61160085000.0,4869515770.0
105,2020-12-17,sh688180,君实生物,69.19,71.2,66.78,70.5,70.0,-0.81,-1.1571,3.5201,2448751,168985666.0,60452375445.0,4813168516.09
106,2020-12-18,sh688180,君实生物,72.08,72.51,67.79,69.1,69.19,2.89,4.1769,4.3774,3045093,214505517.0,62977413240.0,5014209952.88
107,2020-12-21,sh688180,君实生物,71.37,72.4,70.68,71.77,72.08,-0.71,-0.985,2.8661,1993776,142313149.0,62357075235.0,4964819150.07
108,2020-12-22,sh688180,君实生物,73.07,74.83,70.01,70.88,71.37,1.7,2.382,5.5315,3847955,282081613.0,63842391585.0,5083078818.77
109,2020-12-23,sh688180,君实生物,73.42,74.08,71.83,73.0,73.07,0.35,0.479,2.7161,1889445,137857046.0,64148192010.0,5107426397.62
