,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2021-03-31,sh688626,NœË”Ó,44.8,54.0,42.3,43.0,28.82,15.98,55.4476,71.4252,26233766,1239444469.0,7168000000.0,1645458572.8
1,2021-04-01,sh688626,œË”Ó“Ω¡∆,51.67,53.1,47.0,47.13,44.8,6.87,15.3348,47.1917,17333050,863701783.0,8267200000.0,1897786706.62
2,2021-04-02,sh688626,œË”Ó“Ω¡∆,54.6,57.19,51.6,53.82,51.67,2.93,5.6706,34.5461,12688428,690877369.0,8736000000.0,2005402635.6
3,2021-04-06,sh688626,œË”Ó“Ω¡∆,52.9,56.79,52.06,56.5,54.6,-1.7,-3.1136,23.0184,8454438,458175572.0,8464000000.0,1942963359.4
4,2021-04-07,sh688626,œË”Ó“Ω¡∆,52.17,54.89,50.55,51.98,52.9,-0.73,-1.38,17.3096,6357650,332758341.0,8347200000.0,1916151199.62
5,2021-04-08,sh688626,œË”Ó“Ω¡∆,48.9,51.97,47.99,51.5,52.17,-3.27,-6.268,15.2587,5604359,277118087.0,7824000000.0,1796047415.4
6,2021-04-09,sh688626,œË”Ó“Ω¡∆,50.15,52.22,48.88,49.3,48.9,1.25,2.5562,14.0588,5163667,261430708.0,8024000000.0,1841958647.9
7,2021-04-12,sh688626,œË”Ó“Ω¡∆,52.18,52.52,50.2,50.2,50.15,2.03,4.0479,13.454,4941531,255168484.0,8348800000.0,1916518489.48
8,2021-04-13,sh688626,œË”Ó“Ω¡∆,51.15,53.13,49.5,51.9,52.18,-1.03,-1.9739,9.3449,3432276,177347519.0,8184000000.0,1878687633.9
9,2021-04-14,sh688626,œË”Ó“Ω¡∆,51.35,52.15,49.27,51.0,51.15,0.2,0.391,8.6214,3166550,160586546.0,8216000000.0,1886033431.1
10,2021-04-15,sh688626,œË”Ó“Ω¡∆,48.66,51.34,48.51,50.69,51.35,-2.69,-5.2386,8.4878,3117480,156030455.0,7785600000.0,1787232458.76
11,2021-04-16,sh688626,œË”Ó“Ω¡∆,48.06,50.5,47.11,48.5,48.66,-0.6,-1.233,10.3595,3804942,185067847.0,7689600000.0,1765195067.16
12,2021-04-19,sh688626,œË”Ó“Ω¡∆,53.64,56.58,46.95,48.01,48.06,5.58,11.6105,18.6199,6838905,355004728.0,8582400000.0,1970142809.04
13,2021-04-20,sh688626,œË”Ó“Ω¡∆,54.01,57.64,52.58,53.0,53.64,0.37,0.6898,14.7798,5428461,298149111.0,8641600000.0,1983732533.86
14,2021-04-21,sh688626,œË”Ó“Ω¡∆,57.18,59.99,52.12,53.5,54.01,3.17,5.8693,13.0484,4792556,269425125.0,9148800000.0,2100163419.48
15,2021-04-22,sh688626,œË”Ó“Ω¡∆,66.88,66.88,56.1,57.18,57.18,9.7,16.964,15.2227,5591132,343506191.0,10700800000.0,2456434583.68
16,2021-04-23,sh688626,œË”Ó“Ω¡∆,69.1,69.66,63.51,67.4,66.88,2.22,3.3194,13.2252,4857494,325289747.0,11056000000.0,2537972932.6
17,2021-04-26,sh688626,œË”Ó“Ω¡∆,65.0,71.47,64.98,67.89,69.1,-4.1,-5.9334,12.6639,4651326,315446426.0,10400000000.0,2387384090.0
18,2021-04-27,sh688626,œË”Ó“Ω¡∆,69.5,71.3,64.64,66.38,65.0,4.5,6.9231,10.2014,3746858,255585612.0,11120000000.0,2552664527.0
19,2021-04-28,sh688626,œË”Ó“Ω¡∆,78.28,81.5,67.2,67.41,69.5,8.78,12.6331,11.0889,4072839,299936261.0,12524800000.0,2875145024.08
20,2021-04-29,sh688626,œË”Ó“Ω¡∆,73.9,79.6,72.2,77.01,78.28,-4.38,-5.5953,10.7798,3959315,300913261.0,11824000000.0,2714272065.4
21,2021-04-30,sh688626,œË”Ó“Ω¡∆,79.33,81.94,72.33,74.5,73.9,5.43,7.3478,8.2257,3021203,237877362.0,12692800000.0,2913710459.38
22,2021-05-06,sh688626,œË”Ó“Ω¡∆,73.35,79.63,69.08,79.51,79.33,-5.98,-7.5381,13.8478,5086155,368134664.0,11736000000.0,2694071123.1
23,2021-05-07,sh688626,œË”Ó“Ω¡∆,72.3,75.58,70.2,73.3,73.35,-1.05,-1.4315,5.9097,2170574,158490612.0,11568000000.0,2655505687.8
24,2021-05-10,sh688626,œË”Ó“Ω¡∆,82.46,85.2,75.19,75.19,72.3,10.16,14.0526,10.7303,3941136,319443617.0,13193600000.0,3028672185.56
25,2021-05-11,sh688626,œË”Ó“Ω¡∆,83.9,87.79,80.6,82.78,82.46,1.44,1.7463,8.2338,3024180,255513682.0,13424000000.0,3081561925.4
26,2021-05-12,sh688626,œË”Ó“Ω¡∆,80.87,84.48,77.01,82.5,83.9,-3.03,-3.6114,8.8224,3240389,259568448.0,12939200000.0,2970273097.82
27,2021-05-13,sh688626,œË”Ó“Ω¡∆,81.0,84.14,78.05,78.53,80.87,0.13,0.1608,3.6329,1334327,108979871.0,12960000000.0,2975047866.0
28,2021-05-14,sh688626,œË”Ó“Ω¡∆,84.33,87.0,79.8,79.8,81.0,3.33,4.1111,5.6027,2057826,173602876.0,13492800000.0,3097355389.38
29,2021-05-17,sh688626,œË”Ó“Ω¡∆,87.57,89.8,84.6,85.0,84.33,3.24,3.842,3.9776,1460941,128067363.0,14011200000.0,3216357304.02
30,2021-05-18,sh688626,œË”Ó“Ω¡∆,87.19,88.98,82.1,87.7,87.57,-0.38,-0.4339,3.1507,1157210,99682243.0,13950400000.0,3202400289.34
31,2021-05-19,sh688626,œË”Ó“Ω¡∆,87.32,91.5,84.89,89.28,87.19,0.13,0.1491,4.055,1489346,130388803.0,13971200000.0,3207175057.52
32,2021-05-20,sh688626,œË”Ó“Ω¡∆,86.75,88.76,83.8,88.76,87.32,-0.57,-0.6528,3.7184,1365745,118261476.0,13880000000.0,3186239535.5
33,2021-05-21,sh688626,œË”Ó“Ω¡∆,84.3,88.0,84.0,86.77,86.75,-2.45,-2.8242,4.4111,1620146,138192678.0,13488000000.0,3096253519.8
34,2021-05-24,sh688626,œË”Ó“Ω¡∆,85.2,86.0,79.0,83.01,84.3,0.9,1.0676,5.6091,2060179,168824512.0,13632000000.0,3129309607.2
35,2021-05-25,sh688626,œË”Ó“Ω¡∆,85.66,86.4,81.1,84.34,85.2,0.46,0.5399,4.9815,1829646,153117261.0,13705600000.0,3146204940.76
36,2021-05-26,sh688626,œË”Ó“Ω¡∆,91.6,93.08,85.4,87.5,85.66,5.94,6.9344,5.6725,2083444,185385695.0,14656000000.0,3364375117.6
37,2021-05-27,sh688626,œË”Ó“Ω¡∆,95.81,98.5,89.34,91.0,91.6,4.21,4.5961,4.466,1640322,154237877.0,15329600000.0,3519004148.66
38,2021-05-28,sh688626,œË”Ó“Ω¡∆,96.87,100.99,92.16,94.65,95.81,1.06,1.1064,5.8372,2143940,208068883.0,15499200000.0,3557936873.82
39,2021-05-31,sh688626,œË”Ó“Ω¡∆,99.0,100.08,95.76,95.88,96.87,2.13,2.1988,4.5532,1672350,165099883.0,15840000000.0,3636169614.0
40,2021-06-01,sh688626,œË”Ó“Ω¡∆,97.26,103.3,94.9,98.92,99.0,-1.74,-1.7576,4.8031,1764129,173384861.0,15561600000.0,3572261178.36
41,2021-06-02,sh688626,œË”Ó“Ω¡∆,89.5,97.19,87.03,95.74,97.26,-7.76,-7.9786,7.9528,2920993,266730910.0,14320000000.0,3287244247.0
42,2021-06-03,sh688626,œË”Ó“Ω¡∆,90.73,92.5,87.88,89.55,89.5,1.23,1.3743,3.8749,1423223,128727210.0,14516800000.0,3332420899.78
43,2021-06-04,sh688626,œË”Ó“Ω¡∆,87.67,89.8,81.98,89.78,90.73,-3.06,-3.3726,7.1868,2639625,227094465.0,14027200000.0,3220030202.62
44,2021-06-07,sh688626,XDœË”Ó“Ω,92.11,93.0,87.3,89.3,87.3,4.81,5.5097,5.7648,2117363,192309463.0,14737600000.0,3383106900.46
45,2021-06-08,sh688626,œË”Ó“Ω¡∆,87.8,94.6,85.56,88.79,92.11,-4.31,-4.6792,6.0193,2210842,196612660.0,14048000000.0,3224804970.8
46,2021-06-09,sh688626,œË”Ó“Ω¡∆,87.0,91.53,85.33,86.14,87.8,-0.8,-0.9112,3.6973,1357995,120032658.0,13920000000.0,3195421782.0
47,2021-06-10,sh688626,œË”Ó“Ω¡∆,83.9,89.87,83.59,88.2,87.0,-3.1,-3.5632,5.8194,2137410,181509842.0,13424000000.0,3081561925.4
48,2021-06-11,sh688626,œË”Ó“Ω¡∆,81.39,85.16,80.54,84.4,83.9,-2.51,-2.9917,4.7658,1750423,144318972.0,13022400000.0,2989372170.54
49,2021-06-15,sh688626,œË”Ó“Ω¡∆,84.33,85.5,80.88,83.34,81.39,2.94,3.6122,4.3998,1616013,135689664.0,13492800000.0,3097355389.38
50,2021-06-16,sh688626,œË”Ó“Ω¡∆,81.33,85.52,80.05,83.73,84.33,-3.0,-3.5575,3.3297,1222956,101110847.0,13012800000.0,2987168431.38
51,2021-06-17,sh688626,œË”Ó“Ω¡∆,87.23,90.33,83.01,85.0,81.33,5.9,7.2544,7.3254,2690548,235521620.0,13956800000.0,3203869448.78
52,2021-06-18,sh688626,œË”Ó“Ω¡∆,96.3,98.0,89.0,89.24,87.23,9.07,10.3978,5.3569,1967548,184223622.0,15408000000.0,3537001351.8
53,2021-06-21,sh688626,œË”Ó“Ω¡∆,115.56,115.56,96.71,96.71,96.3,19.26,20.0,10.1431,3725468,415359834.0,18489600000.0,4244401622.16
54,2021-06-22,sh688626,œË”Ó“Ω¡∆,118.4,122.0,109.0,118.33,115.56,2.84,2.4576,8.9413,3284063,378215058.0,18944000000.0,4348711942.4
55,2021-06-23,sh688626,œË”Ó“Ω¡∆,114.01,118.52,111.31,118.4,118.4,-4.39,-3.7078,4.5685,1677957,191157595.0,18241600000.0,4187471693.86
56,2021-06-24,sh688626,œË”Ó“Ω¡∆,111.33,121.98,110.0,114.7,114.01,-2.68,-2.3507,4.2212,1550421,176201807.0,17812800000.0,4089038011.38
57,2021-06-25,sh688626,œË”Ó“Ω¡∆,120.0,122.0,114.17,114.43,111.33,8.67,7.7877,5.7447,2109974,250531432.0,19200000000.0,4407478320.0
58,2021-06-28,sh688626,œË”Ó“Ω¡∆,117.5,124.87,115.8,124.42,120.0,-2.5,-2.0833,5.7139,2098656,250248305.0,18800000000.0,4315655855.0
59,2021-06-29,sh688626,œË”Ó“Ω¡∆,113.99,120.1,111.3,119.98,117.5,-3.51,-2.9872,5.6533,2076386,238108308.0,18238400000.0,4186737114.14
60,2021-06-30,sh688626,œË”Ó“Ω¡∆,120.84,121.7,114.1,116.24,113.99,6.85,6.0093,4.9378,1813591,215550662.0,19334400000.0,4438330668.24
61,2021-07-01,sh688626,œË”Ó“Ω¡∆,117.32,121.01,114.84,119.2,120.84,-3.52,-2.9129,3.7335,1371272,160988022.0,18771200000.0,4309044637.52
62,2021-07-02,sh688626,œË”Ó“Ω¡∆,102.77,114.88,101.1,114.88,117.32,-14.55,-12.402,10.4413,3834974,404194536.0,16443200000.0,3774637891.22
