,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2020-01-23,sh688266,N‘Û≠Z,74.59,77.58,60.33,67.52,33.76,40.83,120.9419,64.1233,35144625,2277549591.0,17901600000.0,4088122305.26
1,2020-02-03,sh688266,‘Û≠Z÷∆“©,66.76,75.4,61.22,65.51,74.59,-7.83,-10.4974,36.9466,20249635,1372745968.0,16022400000.0,3658976338.64
2,2020-02-04,sh688266,‘Û≠Z÷∆“©,76.65,79.8,65.0,68.81,66.76,9.89,14.8143,37.8532,20746553,1537705496.0,18396000000.0,4201026608.1
3,2020-02-05,sh688266,‘Û≠Z÷∆“©,80.81,91.62,75.03,77.0,76.65,4.16,5.4273,36.9557,20254669,1690900425.0,19394400000.0,4429027530.34
4,2020-02-06,sh688266,‘Û≠Z÷∆“©,75.47,82.0,74.88,81.0,80.81,-5.34,-6.6081,28.6737,15715461,1218246103.0,18112800000.0,4136353269.58
5,2020-02-07,sh688266,‘Û≠Z÷∆“©,73.22,78.88,71.33,75.3,75.47,-2.25,-2.9813,22.8157,12504798,936068116.0,17572800000.0,4013035463.08
6,2020-02-10,sh688266,‘Û≠Z÷∆“©,77.73,78.99,73.0,73.0,73.22,4.51,6.1595,21.7882,11941659,919747647.0,18655200000.0,4260219155.22
7,2020-02-11,sh688266,‘Û≠Z÷∆“©,70.99,76.97,70.0,76.97,77.73,-6.74,-8.671,20.7636,11380070,823845347.0,17037600000.0,3890813814.86
8,2020-02-12,sh688266,‘Û≠Z÷∆“©,72.28,72.93,70.26,71.74,70.99,1.29,1.8172,9.9201,5436980,391050298.0,17347200000.0,3961516023.92
9,2020-02-13,sh688266,‘Û≠Z÷∆“©,70.39,73.39,69.51,72.88,72.28,-1.89,-2.6148,11.4834,6293798,445669356.0,16893600000.0,3857929066.46
10,2020-02-14,sh688266,‘Û≠Z÷∆“©,73.71,76.95,70.6,71.0,70.39,3.32,4.7166,17.924,9823780,728027322.0,17690400000.0,4039891340.94
11,2020-02-17,sh688266,‘Û≠Z÷∆“©,74.27,74.68,71.43,72.2,73.71,0.56,0.7597,11.289,6187251,452660014.0,17824800000.0,4070583772.78
12,2020-02-18,sh688266,‘Û≠Z÷∆“©,73.52,74.45,72.11,74.44,74.27,-0.75,-1.0098,8.4031,4605569,337044696.0,17644800000.0,4029477837.28
13,2020-02-19,sh688266,‘Û≠Z÷∆“©,74.26,77.95,73.64,74.0,73.52,0.74,1.0065,12.29,6735898,509850990.0,17822400000.0,4070035693.64
14,2020-02-20,sh688266,‘Û≠Z÷∆“©,73.08,74.88,71.45,74.08,74.26,-1.18,-1.589,9.7518,5344754,389004747.0,17539200000.0,4005362355.12
15,2020-02-21,sh688266,‘Û≠Z÷∆“©,67.78,72.6,67.64,71.03,73.08,-5.3,-7.2523,17.7798,9744759,674057320.0,16267200000.0,3714880410.92
16,2020-02-24,sh688266,‘Û≠Z÷∆“©,66.18,66.96,65.0,66.89,67.78,-1.6,-2.3606,8.8439,4847144,319343200.0,15883200000.0,3627187748.52
17,2020-02-25,sh688266,‘Û≠Z÷∆“©,66.9,67.8,64.51,64.98,66.18,0.72,1.0879,7.7493,4247206,281429308.0,16056000000.0,3666649446.6
18,2020-02-26,sh688266,‘Û≠Z÷∆“©,62.26,66.66,62.0,66.66,66.9,-4.64,-6.9357,9.3999,5151884,328976943.0,14942400000.0,3412340725.64
19,2020-02-27,sh688266,‘Û≠Z÷∆“©,60.03,62.95,59.1,62.1,62.26,-2.23,-3.5818,6.8728,3766842,227907901.0,14407200000.0,3290119077.42
20,2020-02-28,sh688266,‘Û≠Z÷∆“©,59.7,61.97,57.68,58.33,60.03,-0.33,-0.5497,5.4456,2984618,179716228.0,14328000000.0,3272032465.8
21,2020-03-02,sh688266,‘Û≠Z÷∆“©,61.02,61.34,59.0,60.8,59.7,1.32,2.2111,5.07,2778737,167557291.0,14644800000.0,3344378912.28
22,2020-03-03,sh688266,‘Û≠Z÷∆“©,62.35,62.85,60.78,61.4,61.02,1.33,2.1796,7.3708,4039781,249309731.0,14964000000.0,3417273437.9
23,2020-03-04,sh688266,‘Û≠Z÷∆“©,64.94,65.41,62.2,63.4,62.35,2.59,4.154,10.4725,5739781,368170832.0,15585600000.0,3559225935.16
24,2020-03-05,sh688266,‘Û≠Z÷∆“©,63.49,65.3,63.07,64.4,64.94,-1.45,-2.2328,6.1146,3351312,214366453.0,15237600000.0,3479754459.86
25,2020-03-06,sh688266,‘Û≠Z÷∆“©,62.98,65.39,62.7,63.89,63.49,-0.51,-0.8033,4.7509,2603866,166887613.0,15115200000.0,3451802423.72
26,2020-03-09,sh688266,‘Û≠Z÷∆“©,59.03,61.5,58.81,61.0,62.98,-3.95,-6.2718,6.2678,3435225,205637260.0,14167200000.0,3235311163.42
27,2020-03-10,sh688266,‘Û≠Z÷∆“©,58.89,59.37,56.02,58.3,59.03,-0.14,-0.2372,4.8169,2640044,153171547.0,14133600000.0,3227638055.46
28,2020-03-11,sh688266,‘Û≠Z÷∆“©,58.7,60.98,58.3,59.1,58.89,-0.19,-0.3226,3.8742,2123343,126521147.0,14088000000.0,3217224551.8
29,2020-03-12,sh688266,‘Û≠Z÷∆“©,56.63,58.5,56.38,58.5,58.7,-2.07,-3.5264,3.4497,1890711,108245692.0,13591200000.0,3103772169.82
