,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2010-05-06,sz300080,新大新材,0.0,0.0,0.0,0.0,43.4,,,0.0,0,0.0,4557000000.0,0.0
1,2010-06-25,sz300080,N新大,41.99,43.58,41.32,42.78,43.4,-1.41,-3.2488,36.1791,10130135,430531119.88,5878600000.0,1175720000.0
2,2010-06-28,sz300080,新大新材,40.76,42.39,40.2,40.31,41.99,-1.23,-2.9293,14.6236,4094601,168780932.39,5706400000.0,1141280000.0
3,2010-06-29,sz300080,新大新材,36.9,41.5,36.75,40.53,40.76,-3.86,-9.4701,16.6114,4651205,180800650.0,5166000000.0,1033200000.0
4,2010-06-30,sz300080,新大新材,36.0,36.47,34.81,36.3,36.9,-0.9,-2.439,9.6431,2700078,96166106.75,5040000000.0,1008000000.0
5,2010-07-01,sz300080,新大新材,35.02,36.3,34.5,35.85,36.0,-0.98,-2.7222,6.7492,1889786,66698331.22,4902800000.0,980560000.0
6,2010-07-02,sz300080,新大新材,36.35,37.0,35.02,37.0,35.02,1.33,3.7978,8.9659,2510451,90321084.67,5089000000.0,1017800000.0
7,2010-07-05,sz300080,新大新材,35.81,36.4,34.55,35.7,36.35,-0.54,-1.4856,6.304,1765120,62653135.8,5013400000.0,1002680000.0
8,2010-07-06,sz300080,新大新材,36.4,36.9,35.38,35.6,35.81,0.59,1.6476,5.9478,1665374,60464404.89,5096000000.0,1019200000.0
9,2010-07-07,sz300080,新大新材,38.72,39.48,38.06,38.18,36.4,2.32,6.3736,13.9409,3903459,150914582.37,5420800000.0,1084160000.0
10,2010-07-08,sz300080,新大新材,38.88,39.48,37.94,38.52,38.72,0.16,0.4132,9.745,2728613,105414572.62,5443200000.0,1088640000.0
11,2010-07-09,sz300080,新大新材,40.09,40.79,38.51,39.0,38.88,1.21,3.1121,10.9327,3061167,122718884.27,5612600000.0,1122520000.0
12,2010-07-12,sz300080,新大新材,40.76,41.19,39.4,39.7,40.09,0.67,1.6712,9.912,2775353,112153988.85,5706400000.0,1141280000.0
13,2010-07-13,sz300080,新大新材,41.65,42.2,40.0,40.45,40.76,0.89,2.1835,10.2667,2874670,118614599.42,5831000000.0,1166200000.0
14,2010-07-14,sz300080,新大新材,40.86,43.09,40.66,41.79,41.65,-0.79,-1.8968,10.8479,3037398,126959280.27,5720400000.0,1144080000.0
15,2010-07-15,sz300080,新大新材,39.83,41.88,39.71,40.3,40.86,-1.03,-2.5208,7.881,2206688,89842160.23,5576200000.0,1115240000.0
16,2010-07-16,sz300080,新大新材,41.59,41.94,39.5,39.5,39.83,1.76,4.4188,7.2249,2022971,82394962.18,5822600000.0,1164520000.0
17,2010-07-19,sz300080,新大新材,41.78,42.3,41.02,41.13,41.59,0.19,0.4568,6.5124,1823479,75783006.53,5849200000.0,1169840000.0
18,2010-07-20,sz300080,新大新材,43.03,43.47,41.22,41.56,41.78,1.25,2.9919,10.9511,3066312,130473547.23,6024200000.0,1204840000.0
19,2010-07-21,sz300080,新大新材,43.11,43.8,42.73,43.28,43.03,0.08,0.1859,12.4153,3476284,150813327.11,6035400000.0,1207080000.0
20,2010-07-22,sz300080,新大新材,43.35,43.68,42.45,43.3,43.11,0.24,0.5567,8.0215,2246014,96497586.84,6069000000.0,1213800000.0
21,2010-07-23,sz300080,新大新材,42.99,43.64,42.22,43.48,43.35,-0.36,-0.8304,7.6023,2128657,91534352.93,6018600000.0,1203720000.0
22,2010-07-26,sz300080,新大新材,43.53,43.8,42.34,42.86,42.99,0.54,1.2561,9.2324,2585080,111992143.44,6094200000.0,1218840000.0
23,2010-07-27,sz300080,新大新材,42.7,43.51,42.4,43.5,43.53,-0.83,-1.9067,5.9246,1658889,71038784.58,5978000000.0,1195600000.0
24,2010-07-28,sz300080,新大新材,42.76,42.87,42.18,42.61,42.7,0.06,0.1405,6.778,1897838,80858753.22,5986400000.0,1197280000.0
25,2010-07-29,sz300080,新大新材,42.93,43.98,42.71,43.3,42.76,0.17,0.3976,9.8761,2765307,119749798.52,6010200000.0,1202040000.0
26,2010-07-30,sz300080,新大新材,41.61,42.63,41.5,42.61,42.93,-1.32,-3.0748,8.7304,2444519,102512526.12,5825400000.0,1165080000.0
27,2010-08-02,sz300080,新大新材,41.98,42.48,41.51,41.51,41.61,0.37,0.8892,6.8617,1921268,80904207.24,5877200000.0,1175440000.0
28,2010-08-03,sz300080,新大新材,42.21,42.99,41.83,42.2,41.98,0.23,0.5479,7.7083,2158325,91676019.96,5909400000.0,1181880000.0
29,2010-08-04,sz300080,新大新材,43.4,43.42,41.9,42.22,42.21,1.19,2.8192,8.007,2241947,95496977.45,6076000000.0,1215200000.0
30,2010-08-05,sz300080,新大新材,44.37,44.9,43.78,43.78,43.4,0.97,2.235,14.904,4173132,185494857.04,6211800000.0,1242360000.0
31,2010-08-06,sz300080,新大新材,45.23,45.3,43.8,44.2,44.37,0.86,1.9382,11.4492,3205773,142827307.6,6332200000.0,1266440000.0
32,2010-08-09,sz300080,新大新材,45.49,45.71,44.7,45.35,45.23,0.26,0.5748,10.3403,2895281,130716429.07,6368600000.0,1273720000.0
33,2010-08-10,sz300080,新大新材,43.0,45.4,42.8,45.39,45.49,-2.49,-5.4737,11.6035,3248977,143467454.04,6020000000.0,1204000000.0
34,2010-08-11,sz300080,新大新材,43.44,43.97,42.68,42.68,43.0,0.44,1.0233,6.7004,1876118,81330081.98,6081600000.0,1216320000.0
35,2010-08-12,sz300080,新大新材,43.45,44.3,42.88,42.96,43.44,0.01,0.023,6.6297,1856320,81165458.82,6083000000.0,1216600000.0
36,2010-08-13,sz300080,新大新材,43.5,43.88,42.66,43.5,43.45,0.05,0.1151,5.981,1674679,72228926.99,6090000000.0,1218000000.0
37,2010-08-16,sz300080,新大新材,0.0,0.0,0.0,0.0,43.5,,,0.0,0,0.0,6090000000.0,1218000000.0
38,2010-08-17,sz300080,新大新材,46.8,46.84,44.21,44.7,43.5,3.3,7.5862,14.316,4008479,183610077.35,6552000000.0,1310400000.0
39,2010-08-18,sz300080,新大新材,46.19,46.6,45.06,46.0,46.8,-0.61,-1.3034,13.042,3651769,167502252.35,6466600000.0,1293320000.0
40,2010-08-19,sz300080,新大新材,47.2,48.86,45.99,45.99,46.19,1.01,2.1866,14.2352,3985842,190422157.59,6608000000.0,1321600000.0
41,2010-08-20,sz300080,新大新材,47.31,48.13,46.3,47.2,47.2,0.11,0.2331,9.3573,2620056,123847969.58,6623400000.0,1324680000.0
