,ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
0,2021-03-24,sh688633,NÐÇÇò,61.9,72.88,58.89,70.0,33.62,28.28,84.1166,73.5642,12169927,772158575.0,4502193374.6,1024029279.6
1,2021-03-25,sh688633,ÐÇÇòÊ¯Ä«,52.88,60.8,52.86,58.8,61.9,-9.02,-14.5719,44.9669,7438995,414916255.0,3846138701.92,874808857.92
2,2021-03-26,sh688633,ÐÇÇòÊ¯Ä«,54.86,56.78,51.28,52.3,52.88,1.98,3.7443,29.1095,4815674,258328242.0,3990150703.24,907564560.24
3,2021-03-29,sh688633,ÐÇÇòÊ¯Ä«,54.96,57.89,54.51,55.41,54.86,0.1,0.1823,21.8859,3620647,202286187.0,3997424036.64,909218888.64
4,2021-03-30,sh688633,ÐÇÇòÊ¯Ä«,52.02,54.5,51.82,54.5,54.96,-2.94,-5.3493,18.7681,3104863,163375540.0,3783588034.68,860581633.68
5,2021-03-31,sh688633,ÐÇÇòÊ¯Ä«,49.29,52.1,49.12,51.9,52.02,-2.73,-5.248,16.8702,2790885,139928181.0,3585026032.86,815418468.36
6,2021-04-01,sh688633,ÐÇÇòÊ¯Ä«,51.07,52.18,49.0,49.7,49.29,1.78,3.6113,15.6636,2591277,131681795.0,3714491367.38,844865513.88
7,2021-04-02,sh688633,ÐÇÇòÊ¯Ä«,56.23,56.5,50.18,51.2,51.07,5.16,10.1038,28.4932,4713712,256446908.0,4089795370.82,930228859.32
8,2021-04-06,sh688633,ÐÇÇòÊ¯Ä«,56.38,56.79,54.42,56.23,56.23,0.15,0.2668,15.4218,2551266,141641461.0,4100705370.92,932710351.92
9,2021-04-07,sh688633,ÐÇÇòÊ¯Ä«,57.83,58.88,55.0,55.8,56.38,1.45,2.5718,21.4422,3547242,203848322.0,4206168705.22,956698113.72
10,2021-04-08,sh688633,ÐÇÇòÊ¯Ä«,56.72,58.17,55.55,57.44,57.83,-1.11,-1.9194,16.0647,2657636,150229945.0,4125434704.48,938335068.48
11,2021-04-09,sh688633,ÐÇÇòÊ¯Ä«,56.75,57.78,54.19,56.72,56.72,0.03,0.0529,14.8638,2458963,138460527.0,4127616704.5,938831367.0
12,2021-04-12,sh688633,ÐÇÇòÊ¯Ä«,53.6,57.5,53.5,56.24,56.75,-3.15,-5.5507,10.2661,1698345,94365599.0,3898506702.4,886720022.4
13,2021-04-13,sh688633,ÐÇÇòÊ¯Ä«,53.33,54.36,52.5,53.99,53.6,-0.27,-0.5037,6.5817,1088832,58033937.0,3878868702.22,882253335.72
14,2021-04-14,sh688633,ÐÇÇòÊ¯Ä«,53.62,54.59,53.2,53.99,53.33,0.29,0.5438,4.9775,823449,44352321.0,3899961369.08,887050888.08
15,2021-04-15,sh688633,ÐÇÇòÊ¯Ä«,51.23,53.98,51.0,53.3,53.62,-2.39,-4.4573,8.7557,1448484,75255284.0,3726128700.82,847512439.32
16,2021-04-16,sh688633,ÐÇÇòÊ¯Ä«,52.38,52.9,50.89,51.66,51.23,1.15,2.2448,6.5947,1090982,56787321.0,3809772034.92,866537215.92
17,2021-04-19,sh688633,ÐÇÇòÊ¯Ä«,53.4,54.22,50.89,51.7,52.38,1.02,1.9473,10.7574,1779635,93950712.0,3883960035.6,883411365.6
18,2021-04-20,sh688633,ÐÇÇòÊ¯Ä«,51.0,53.89,50.99,53.54,53.4,-2.4,-4.4944,10.249,1695526,88849055.0,3709400034.0,843707484.0
19,2021-04-21,sh688633,ÐÇÇòÊ¯Ä«,50.74,51.48,50.16,50.58,51.0,-0.26,-0.5098,6.4025,1059184,53628155.0,3690489367.16,839406230.16
20,2021-04-22,sh688633,ÐÇÇòÊ¯Ä«,51.06,51.44,50.7,50.82,50.74,0.32,0.6307,6.574,1087554,55467031.0,3713764034.04,844700081.04
21,2021-04-23,sh688633,ÐÇÇòÊ¯Ä«,52.89,53.45,50.82,51.0,51.06,1.83,3.584,10.4193,1723690,90506826.0,3846866035.26,874974290.76
22,2021-04-26,sh688633,ÐÇÇòÊ¯Ä«,51.58,53.03,51.35,52.9,52.89,-1.31,-2.4768,7.2582,1200738,62422196.0,3751585367.72,853302588.72
23,2021-04-27,sh688633,ÐÇÇòÊ¯Ä«,52.23,53.05,51.26,51.58,51.58,0.65,1.2602,5.8416,966390,50554087.0,3798862034.82,864055723.32
24,2021-04-28,sh688633,ÐÇÇòÊ¯Ä«,54.51,55.0,52.37,52.8,52.23,2.28,4.3653,11.4937,1901442,102709164.0,3964694036.34,901774410.84
25,2021-04-29,sh688633,ÐÇÇòÊ¯Ä«,50.99,54.48,50.0,54.47,54.51,-3.52,-6.4575,12.0618,1995417,104306059.0,3708672700.66,843542051.16
