,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2017-03-06,sz300618,N∫Æ»Ò,17.93,17.93,14.94,14.94,12.45,5.48,44.0161,0.0123,3700,63797.0,2151600000.0,537900000.0
1,2017-03-07,sz300618,∫Æ»ÒÓ‹“µ,19.72,19.72,19.72,19.72,17.93,1.79,9.9833,0.0085,2538,50049.36,2366400000.0,591600000.0
2,2017-03-08,sz300618,∫Æ»ÒÓ‹“µ,21.69,21.69,21.69,21.69,19.72,1.97,9.9899,0.0067,2000,43380.0,2602800000.0,650700000.0
3,2017-03-09,sz300618,∫Æ»ÒÓ‹“µ,23.86,23.86,23.86,23.86,21.69,2.17,10.0046,0.0112,3357,80098.02,2863200000.0,715800000.0
4,2017-03-10,sz300618,∫Æ»ÒÓ‹“µ,26.25,26.25,26.25,26.25,23.86,2.39,10.0168,0.008,2400,63000.0,3150000000.0,787500000.0
5,2017-03-13,sz300618,∫Æ»ÒÓ‹“µ,28.88,28.88,28.88,28.88,26.25,2.63,10.019,0.0215,6457,186478.16,3465600000.0,866400000.0
6,2017-03-14,sz300618,∫Æ»ÒÓ‹“µ,31.77,31.77,31.77,31.77,28.88,2.89,10.0069,0.0157,4714,149763.78,3812400000.0,953100000.0
7,2017-03-15,sz300618,∫Æ»ÒÓ‹“µ,34.95,34.95,34.95,34.95,31.77,3.18,10.0094,0.0213,6400,223680.0,4194000000.0,1048500000.0
8,2017-03-16,sz300618,∫Æ»ÒÓ‹“µ,38.45,38.45,38.45,38.45,34.95,3.5,10.0143,0.048,14400,553680.0,4614000000.0,1153500000.0
9,2017-03-17,sz300618,∫Æ»ÒÓ‹“µ,42.3,42.3,42.3,42.3,38.45,3.85,10.013,0.0443,13300,562590.0,5076000000.0,1269000000.0
10,2017-03-20,sz300618,∫Æ»ÒÓ‹“µ,46.53,46.53,46.53,46.53,42.3,4.23,10.0,0.0823,24700,1149291.0,5583600000.0,1395900000.0
11,2017-03-21,sz300618,∫Æ»ÒÓ‹“µ,51.18,51.18,51.18,51.18,46.53,4.65,9.9936,0.0957,28700,1468866.0,6141600000.0,1535400000.0
12,2017-03-22,sz300618,∫Æ»ÒÓ‹“µ,56.3,56.3,56.3,56.3,51.18,5.12,10.0039,0.1279,38375,2160512.5,6756000000.0,1689000000.0
13,2017-03-23,sz300618,∫Æ»ÒÓ‹“µ,61.93,61.93,61.93,61.93,56.3,5.63,10.0,0.1565,46957,2908047.01,7431600000.0,1857900000.0
