,ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
0,2019-07-22,sh688002,Nî£´´,50.2,60.28,30.0,59.1,20.0,30.2,151.0,80.4762,41500370,1895110931.0,22339000000.0,2588739051.4
1,2019-07-23,sh688002,î£´´Î¢ÄÉ,43.89,47.5,40.01,40.16,50.2,-6.31,-12.5697,31.5046,16246441,721188128.0,19531050000.0,2263341772.23
2,2019-07-24,sh688002,î£´´Î¢ÄÉ,46.72,46.97,43.9,43.9,43.89,2.83,6.4479,29.1594,15037043,688141059.0,20790400000.0,2409280647.04
3,2019-07-25,sh688002,î£´´Î¢ÄÉ,49.07,51.32,47.62,48.0,46.72,2.35,5.03,37.4017,19287488,951617782.0,21836150000.0,2530466638.49
4,2019-07-26,sh688002,î£´´Î¢ÄÉ,45.23,48.2,45.05,48.2,49.07,-3.84,-7.8256,23.9306,12340658,574374970.0,20127350000.0,2332443571.61
5,2019-07-29,sh688002,î£´´Î¢ÄÉ,50.2,50.2,45.78,45.97,45.23,4.97,10.9883,29.9701,15455151,746167792.0,22339000000.0,2588739051.4
6,2019-07-30,sh688002,î£´´Î¢ÄÉ,50.41,51.75,48.66,50.7,50.2,0.21,0.4183,34.7928,17942122,906197383.0,22432450000.0,2599568437.87
7,2019-07-31,sh688002,î£´´Î¢ÄÉ,51.93,52.88,49.82,50.8,50.41,1.52,3.0153,30.7794,15872475,818352969.0,23108850000.0,2677952568.51
8,2019-08-01,sh688002,î£´´Î¢ÄÉ,57.6,57.7,52.03,52.5,51.93,5.67,10.9185,43.4068,22384236,1232565026.0,25632000000.0,2970346003.2
9,2019-08-02,sh688002,î£´´Î¢ÄÉ,69.12,69.12,60.88,62.0,57.6,11.52,20.0,57.0515,29420620,1954908774.0,30758400000.0,3564415203.84
10,2019-08-05,sh688002,î£´´Î¢ÄÉ,72.15,75.25,67.5,73.0,69.12,3.03,4.3837,53.7915,27739479,1998096563.0,32106750000.0,3720667780.05
11,2019-08-06,sh688002,î£´´Î¢ÄÉ,62.98,74.56,59.77,68.0,72.15,-9.17,-12.7096,54.5121,28111063,1963118235.0,28026100000.0,3247784570.86
12,2019-08-07,sh688002,î£´´Î¢ÄÉ,65.5,66.0,60.8,65.0,62.98,2.52,4.0013,32.479,16748959,1066546176.0,29147500000.0,3377737208.5
13,2019-08-08,sh688002,î£´´Î¢ÄÉ,63.5,70.5,63.18,66.0,65.5,-2.0,-3.0534,35.3028,18205137,1227321315.0,28257500000.0,3274600194.5
14,2019-08-09,sh688002,î£´´Î¢ÄÉ,59.51,64.0,58.88,63.77,63.5,-3.99,-6.2835,28.1505,14516814,886536100.0,26481950000.0,3068841851.57
15,2019-08-12,sh688002,î£´´Î¢ÄÉ,56.5,60.02,53.98,59.5,59.51,-3.01,-5.058,24.0425,12398359,706486280.0,25142500000.0,2913620645.5
16,2019-08-13,sh688002,î£´´Î¢ÄÉ,58.46,58.5,55.3,56.0,56.5,1.96,3.469,22.4282,11565889,659305106.0,26014700000.0,3014694919.22
17,2019-08-14,sh688002,î£´´Î¢ÄÉ,58.59,60.18,58.01,59.88,58.46,0.13,0.2224,20.7458,10698291,634134651.0,26072550000.0,3021398825.13
18,2019-08-15,sh688002,î£´´Î¢ÄÉ,59.07,59.61,56.02,56.4,58.59,0.48,0.8193,16.8627,8695849,505322795.0,26286150000.0,3046151708.49
19,2019-08-16,sh688002,î£´´Î¢ÄÉ,58.84,60.22,58.06,59.58,59.07,-0.23,-0.3894,18.0749,9320979,553447439.0,26183800000.0,3034290951.88
20,2019-08-19,sh688002,î£´´Î¢ÄÉ,59.7,60.13,57.01,58.94,58.84,0.86,1.4616,19.4143,10011671,586982921.0,26566500000.0,3078639867.9
21,2019-08-20,sh688002,î£´´Î¢ÄÉ,57.77,59.66,57.75,59.23,59.7,-1.93,-3.2328,13.9687,7203429,422862281.0,25707650000.0,2979112649.39
22,2019-08-21,sh688002,î£´´Î¢ÄÉ,52.27,57.55,52.0,57.36,57.77,-5.5,-9.5205,23.7367,12240644,663997395.0,23260150000.0,2695485860.89
23,2019-08-22,sh688002,î£´´Î¢ÄÉ,51.15,53.16,50.35,52.27,52.27,-1.12,-2.1427,12.8106,6606231,341418756.0,22761750000.0,2637729133.05
24,2019-08-23,sh688002,î£´´Î¢ÄÉ,47.76,51.88,45.56,51.43,51.15,-3.39,-6.6276,20.3154,10476325,512978690.0,21253200000.0,2462911894.32
25,2019-08-26,sh688002,î£´´Î¢ÄÉ,48.46,49.0,47.15,47.15,47.76,0.7,1.4657,11.1267,5737876,276448607.0,21564700000.0,2499009849.22
26,2019-08-27,sh688002,î£´´Î¢ÄÉ,48.95,49.24,47.4,48.77,48.46,0.49,1.0111,10.3151,5319330,257608737.0,21782750000.0,2524278417.65
27,2019-08-28,sh688002,î£´´Î¢ÄÉ,47.45,49.6,47.37,48.68,48.95,-1.5,-3.0644,11.3198,5837428,282859791.0,21115250000.0,2446925657.15
28,2019-08-29,sh688002,î£´´Î¢ÄÉ,48.11,48.56,45.28,47.11,47.45,0.66,1.3909,14.7223,7592065,355613821.0,21408950000.0,2480960871.77
29,2019-08-30,sh688002,î£´´Î¢ÄÉ,48.69,49.7,47.65,48.32,48.11,0.58,1.2056,14.7382,7600253,370959918.0,21667050000.0,2510870605.83
30,2019-09-02,sh688002,î£´´Î¢ÄÉ,49.43,49.88,48.5,49.55,48.69,0.74,1.5198,10.5999,5466231,269815233.0,21996350000.0,2549031301.01
31,2019-09-03,sh688002,î£´´Î¢ÄÉ,53.38,54.62,48.7,49.21,49.43,3.95,7.9911,21.6545,11166886,583945313.0,23754100000.0,2752726903.66
32,2019-09-04,sh688002,î£´´Î¢ÄÉ,52.12,55.2,51.71,53.3,53.38,-1.26,-2.3604,16.6577,8590130,459446279.0,23193400000.0,2687750584.84
