,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2018-12-13,sz300753,N∞Æ≈Û,22.75,22.75,20.86,20.86,15.8,6.95,43.9873,0.0777,15704,357077.0,1838200000.0,459550000.0
1,2018-12-14,sz300753,∞Æ≈Û“Ω¡∆,25.03,25.03,25.03,25.03,22.75,2.28,10.022,0.0539,10891,272601.73,2022424000.0,505606000.0
2,2018-12-17,sz300753,∞Æ≈Û“Ω¡∆,27.53,27.53,27.53,27.53,25.03,2.5,9.988,0.0745,15041,414078.73,2224424000.0,556106000.0
3,2018-12-18,sz300753,∞Æ≈Û“Ω¡∆,30.28,30.28,30.28,30.28,27.53,2.75,9.9891,0.1213,24506,742041.68,2446624000.0,611656000.0
4,2018-12-19,sz300753,∞Æ≈Û“Ω¡∆,33.31,33.31,33.31,33.31,30.28,3.03,10.0066,0.1708,34492,1148928.52,2691448000.0,672862000.0
5,2018-12-20,sz300753,∞Æ≈Û“Ω¡∆,36.64,36.64,36.64,36.64,33.31,3.33,9.997,0.4984,100668,3688475.52,2960512000.0,740128000.0
6,2018-12-21,sz300753,∞Æ≈Û“Ω¡∆,40.3,40.3,40.3,40.3,36.64,3.66,9.9891,10.4475,2110401,85049160.3,3256240000.0,814060000.0
7,2018-12-24,sz300753,∞Æ≈Û“Ω¡∆,42.75,43.99,41.88,41.99,40.3,2.45,6.0794,67.4625,13627432,582259877.62,3454200000.0,863550000.0
8,2018-12-25,sz300753,∞Æ≈Û“Ω¡∆,42.11,42.36,40.1,41.0,42.75,-0.64,-1.4971,50.1115,10122513,417365203.48,3402488000.0,850622000.0
9,2018-12-26,sz300753,∞Æ≈Û“Ω¡∆,42.36,42.78,41.23,41.81,42.11,0.25,0.5937,48.4375,9784371,411466416.54,3422688000.0,855672000.0
10,2018-12-27,sz300753,∞Æ≈Û“Ω¡∆,40.29,43.2,40.18,43.0,42.36,-2.07,-4.8867,42.9874,8683448,361425604.86,3255432000.0,813858000.0
11,2018-12-28,sz300753,∞Æ≈Û“Ω¡∆,40.12,41.2,39.23,40.76,40.29,-0.17,-0.4219,32.8102,6627664,266313356.09,3241696000.0,810424000.0
12,2019-01-02,sz300753,∞Æ≈Û“Ω¡∆,41.35,41.45,39.8,40.66,40.12,1.23,3.0658,35.0915,7088492,288416649.64,3341080000.0,835270000.0
13,2019-01-03,sz300753,∞Æ≈Û“Ω¡∆,37.22,40.45,37.22,39.99,41.35,-4.13,-9.9879,36.558,7384718,284979787.81,3007376000.0,751844000.0
14,2019-01-04,sz300753,∞Æ≈Û“Ω¡∆,36.84,37.3,35.4,35.7,37.22,-0.38,-1.021,29.7062,6000643,218981601.02,2976672000.0,744168000.0
15,2019-01-07,sz300753,∞Æ≈Û“Ω¡∆,37.22,37.85,36.73,37.05,36.84,0.38,1.0315,24.8354,5016760,186805098.87,3007376000.0,751844000.0
16,2019-01-08,sz300753,∞Æ≈Û“Ω¡∆,37.85,39.6,36.56,36.8,37.22,0.63,1.6926,32.224,6509241,246757745.95,3058280000.0,764570000.0
17,2019-01-09,sz300753,∞Æ≈Û“Ω¡∆,39.07,40.39,37.71,37.91,37.85,1.22,3.2232,38.7673,7830986,303503732.13,3156856000.0,789214000.0
18,2019-01-10,sz300753,∞Æ≈Û“Ω¡∆,42.98,42.98,38.05,38.6,39.07,3.91,10.0077,50.0979,10119778,406938614.64,3472784000.0,868196000.0
19,2019-01-11,sz300753,∞Æ≈Û“Ω¡∆,47.28,47.28,42.98,43.18,42.98,4.3,10.0047,60.2322,12166897,555702100.45,3820224000.0,955056000.0
20,2019-01-14,sz300753,∞Æ≈Û“Ω¡∆,42.55,52.01,42.55,49.48,47.28,-4.73,-10.0042,60.8465,12291002,572612071.04,3438040000.0,859510000.0
21,2019-01-15,sz300753,∞Æ≈Û“Ω¡∆,40.18,41.6,38.47,39.13,42.55,-2.37,-5.5699,45.3988,9170562,364250894.94,3246544000.0,811636000.0
22,2019-01-16,sz300753,∞Æ≈Û“Ω¡∆,41.5,42.6,40.38,40.38,40.18,1.32,3.2852,39.4873,7976430,332215525.06,3353200000.0,838300000.0
23,2019-01-17,sz300753,∞Æ≈Û“Ω¡∆,42.09,42.49,41.01,41.28,41.5,0.59,1.4217,28.2223,5700910,238943246.89,3400872000.0,850218000.0
24,2019-01-18,sz300753,∞Æ≈Û“Ω¡∆,44.4,45.61,42.33,42.33,42.09,2.31,5.4882,36.4839,7369740,324402134.51,3587520000.0,896880000.0
25,2019-01-21,sz300753,∞Æ≈Û“Ω¡∆,44.61,45.29,42.88,44.0,44.4,0.21,0.473,26.764,5406323,238364440.48,3604488000.0,901122000.0
26,2019-01-22,sz300753,∞Æ≈Û“Ω¡∆,46.2,47.4,44.1,44.31,44.61,1.59,3.5642,33.6826,6803892,311996084.86,3732960000.0,933240000.0
27,2019-01-23,sz300753,∞Æ≈Û“Ω¡∆,45.48,46.33,42.0,45.55,46.2,-0.72,-1.5584,30.8305,6227752,277619096.9,3674784000.0,918696000.0
28,2019-01-24,sz300753,∞Æ≈Û“Ω¡∆,46.04,46.5,43.81,45.1,45.48,0.56,1.2313,31.5016,6363316,288878750.41,3720032000.0,930008000.0
29,2019-01-25,sz300753,∞Æ≈Û“Ω¡∆,41.95,45.6,41.44,44.9,46.04,-4.09,-8.8836,29.3245,5923549,257904629.25,3389560000.0,847390000.0
30,2019-01-28,sz300753,∞Æ≈Û“Ω¡∆,44.86,44.87,41.12,42.65,41.95,2.91,6.9368,24.7366,4996787,215300821.47,3624688000.0,906172000.0
31,2019-01-29,sz300753,∞Æ≈Û“Ω¡∆,45.9,47.15,40.88,43.94,44.86,1.04,2.3183,33.319,6730437,300725111.71,3708720000.0,927180000.0
32,2019-01-30,sz300753,∞Æ≈Û“Ω¡∆,46.77,49.0,44.9,45.0,45.9,0.87,1.8954,38.112,7698621,363013011.61,3779016000.0,944754000.0
33,2019-01-31,sz300753,∞Æ≈Û“Ω¡∆,45.94,46.75,42.5,42.64,46.77,-0.83,-1.7746,31.4378,6350432,282755719.51,3711952000.0,927988000.0
34,2019-02-01,sz300753,∞Æ≈Û“Ω¡∆,48.39,49.5,45.61,45.8,45.94,2.45,5.333,35.0082,7071666,339445296.05,3909912000.0,977478000.0
35,2019-02-11,sz300753,∞Æ≈Û“Ω¡∆,49.9,49.9,44.8,46.0,48.39,1.51,3.1205,37.8822,7652204,362541906.43,4031920000.0,1007980000.0
36,2019-02-12,sz300753,∞Æ≈Û“Ω¡∆,48.16,51.15,47.01,49.1,49.9,-1.74,-3.487,39.0799,7894149,386097039.49,3891328000.0,972832000.0
37,2019-02-13,sz300753,∞Æ≈Û“Ω¡∆,47.63,48.5,46.6,47.25,48.16,-0.53,-1.1005,28.0316,5662378,269832361.82,3848504000.0,962126000.0
38,2019-02-14,sz300753,∞Æ≈Û“Ω¡∆,46.47,47.8,46.33,46.7,47.63,-1.16,-2.4354,26.267,5305941,248734560.88,3754776000.0,938694000.0
39,2019-02-15,sz300753,∞Æ≈Û“Ω¡∆,46.42,46.97,45.98,46.15,46.47,-0.05,-0.1076,18.863,3810326,177183856.88,3750736000.0,937684000.0
40,2019-02-18,sz300753,∞Æ≈Û“Ω¡∆,47.64,47.65,45.58,46.5,46.42,1.22,2.6282,25.4615,5143213,240470450.47,3849312000.0,962328000.0
41,2019-02-19,sz300753,∞Æ≈Û“Ω¡∆,47.78,49.13,47.0,47.59,47.64,0.14,0.2939,27.8253,5620704,270389562.03,3860624000.0,965156000.0
