,ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
0,2016-11-18,sz002821,N¿­À³Ó¢,43.96,43.96,36.64,36.64,30.53,13.43,43.9895,0.0367,8400,368166.0,4961479460.0,1005079460.0
1,2016-11-21,sz002821,¿­À³Ó¢,48.36,48.36,48.36,48.36,43.96,4.4,10.0091,0.0327,7486,362022.96,5458078860.0,1105678860.0
2,2016-11-22,sz002821,¿­À³Ó¢,53.2,53.2,53.2,53.2,48.36,4.84,10.0083,0.0087,2000,106400.0,6004338200.0,1216338200.0
3,2016-11-23,sz002821,¿­À³Ó¢,58.52,58.52,58.52,58.52,53.2,5.32,10.0,0.0127,2900,169708.0,6604772020.0,1337972020.0
4,2016-11-24,sz002821,¿­À³Ó¢,64.37,64.37,64.37,64.37,58.52,5.85,9.9966,0.0071,1619,104215.03,7265023495.0,1471723495.0
5,2016-11-25,sz002821,¿­À³Ó¢,70.81,70.81,70.81,70.81,64.37,6.44,10.0047,0.0533,12193,863386.33,7991864435.0,1618964435.0
6,2016-11-28,sz002821,¿­À³Ó¢,77.89,77.89,77.89,77.89,70.81,7.08,9.9986,0.047,10744,836850.16,8790938015.0,1780838015.0
7,2016-11-29,sz002821,¿­À³Ó¢,85.68,85.68,85.68,85.68,77.89,7.79,10.0013,0.0448,10253,878477.04,9670144680.0,1958944680.0
8,2016-11-30,sz002821,¿­À³Ó¢,94.25,94.25,94.25,94.25,85.68,8.57,10.0023,0.1383,31625,2980656.25,10637384875.0,2154884875.0
9,2016-12-01,sz002821,¿­À³Ó¢,103.68,103.68,103.68,103.68,94.25,9.43,10.0053,0.1264,28900,2996352.0,11701687680.0,2370487680.0
10,2016-12-02,sz002821,¿­À³Ó¢,114.05,114.05,114.05,114.05,103.68,10.37,10.0019,0.1918,43861,5002347.05,12872082175.0,2607582175.0
11,2016-12-05,sz002821,¿­À³Ó¢,125.46,125.46,125.46,125.46,114.05,11.41,10.0044,0.628,143577,18013170.42,14159854710.0,2868454710.0
12,2016-12-06,sz002821,¿­À³Ó¢,138.01,138.01,136.0,138.01,125.46,12.55,10.0032,20.4994,4686875,646477770.2,15576291635.0,3155391635.0
13,2016-12-07,sz002821,¿­À³Ó¢,140.5,143.6,136.01,141.0,138.01,2.49,1.8042,59.0382,13498209,1884836350.55,15857321750.0,3212321750.0
14,2016-12-08,sz002821,¿­À³Ó¢,134.8,141.99,134.8,138.0,140.5,-5.7,-4.0569,32.0992,7338998,1015526072.6,15213999800.0,3081999800.0
15,2016-12-09,sz002821,¿­À³Ó¢,126.13,135.6,125.0,134.8,134.8,-8.67,-6.4318,32.1187,7343464,950831992.95,14235473255.0,2883773255.0
