,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2021-05-18,sh688314,NøµÕÿ,92.05,105.0,86.78,100.2,17.34,74.71,430.8535,90.5821,10696324,993681486.0,5341475559.0,1086965797.4
1,2021-05-19,sh688314,øµÕÿ“Ω¡∆,102.5,106.12,83.0,94.0,92.05,10.45,11.3525,67.9987,8029581,741319825.0,5947867950.0,1210363870.0
2,2021-05-20,sh688314,øµÕÿ“Ω¡∆,99.8,109.0,97.53,100.0,102.5,-2.7,-2.6341,41.7651,4931807,510205339.0,5791192404.0,1178481114.4
3,2021-05-21,sh688314,øµÕÿ“Ω¡∆,94.83,103.5,94.6,99.6,99.8,-4.97,-4.98,29.5232,3486228,342563183.0,5502793343.4,1119793227.24
4,2021-05-24,sh688314,øµÕÿ“Ω¡∆,102.1,102.1,94.12,97.26,94.83,7.27,7.6664,21.4008,2527094,249213248.0,5924656758.0,1205640498.8
5,2021-05-25,sh688314,øµÕÿ“Ω¡∆,114.99,114.99,104.33,105.8,102.1,12.89,12.6249,30.9535,3655116,400648908.0,6672637420.2,1357851135.72
6,2021-05-26,sh688314,øµÕÿ“Ω¡∆,111.0,119.88,111.0,112.0,114.99,-3.99,-3.4699,22.0858,2607991,297629755.0,6441105780.0,1310735508.0
7,2021-05-27,sh688314,øµÕÿ“Ω¡∆,113.7,116.29,107.02,111.0,111.0,2.7,2.4324,22.4416,2650000,295950113.0,6597781326.0,1342618263.6
8,2021-05-28,sh688314,øµÕÿ“Ω¡∆,119.5,122.0,113.0,113.99,113.7,5.8,5.1011,24.2407,2862444,336784405.0,6934343610.0,1411107146.0
9,2021-05-31,sh688314,øµÕÿ“Ω¡∆,125.38,128.88,119.0,119.0,119.5,5.88,4.9205,23.6971,2798257,344656000.0,7275548132.4,1480540702.64
10,2021-06-01,sh688314,øµÕÿ“Ω¡∆,133.0,134.0,121.78,127.2,125.38,7.62,6.0775,24.2888,2868128,365092768.0,7717721340.0,1570520924.0
11,2021-06-02,sh688314,øµÕÿ“Ω¡∆,127.6,134.0,123.67,131.71,133.0,-5.4,-4.0602,17.7568,2096794,268625180.0,7404370248.0,1506755412.8
