,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2021-03-08,sh605208,N”¿√ØÃ©,19.3,19.3,16.08,16.08,13.4,5.9,44.0299,1.8229,856745,16507158.0,3628400000.0,907100000.0
1,2021-03-09,sh605208,”¿√ØÃ©,21.23,21.23,19.3,20.9,19.3,1.93,10.0,26.4565,12434569,258412045.0,3991240000.0,997810000.0
2,2021-03-10,sh605208,”¿√ØÃ©,23.35,23.35,23.35,23.35,21.23,2.12,9.9859,3.3426,1571030,36683551.0,4389800000.0,1097450000.0
3,2021-03-11,sh605208,”¿√ØÃ©,25.69,25.69,25.48,25.69,23.35,2.34,10.0214,12.7793,6006260,154287750.0,4829720000.0,1207430000.0
4,2021-03-12,sh605208,”¿√ØÃ©,23.52,27.0,23.15,27.0,25.69,-2.17,-8.4469,58.709,27593226,689779616.0,4421760000.0,1105440000.0
5,2021-03-15,sh605208,”¿√ØÃ©,21.17,23.11,21.17,22.5,23.52,-2.35,-9.9915,35.1721,16530887,361865241.0,3979960000.0,994990000.0
6,2021-03-16,sh605208,”¿√ØÃ©,20.8,21.33,20.1,20.6,21.17,-0.37,-1.7478,32.8849,15455880,318151393.0,3910400000.0,977600000.0
7,2021-03-17,sh605208,”¿√ØÃ©,20.89,21.6,19.88,20.49,20.8,0.09,0.4327,30.1543,14172533,296504713.0,3927320000.0,981830000.0
8,2021-03-18,sh605208,”¿√ØÃ©,22.98,22.98,20.77,21.0,20.89,2.09,10.0048,45.578,21421651,475527746.0,4320240000.0,1080060000.0
9,2021-03-19,sh605208,”¿√ØÃ©,23.65,25.17,22.15,22.5,22.98,0.67,2.9156,50.7511,23853023,569457625.0,4446200000.0,1111550000.0
10,2021-03-22,sh605208,”¿√ØÃ©,26.02,26.02,24.22,24.58,23.65,2.37,10.0211,44.7444,21029863,529247256.0,4891760000.0,1222940000.0
11,2021-03-23,sh605208,”¿√ØÃ©,24.0,26.14,23.42,25.71,26.02,-2.02,-7.7633,46.1727,21701191,530018176.0,4512000000.0,1128000000.0
12,2021-03-24,sh605208,”¿√ØÃ©,21.6,22.9,21.6,22.87,24.0,-2.4,-10.0,32.0277,15053023,331165606.0,4060800000.0,1015200000.0
13,2021-03-25,sh605208,”¿√ØÃ©,22.17,22.7,21.21,21.21,21.6,0.57,2.6389,23.3973,10996741,243899919.0,4167960000.0,1041990000.0
14,2021-03-26,sh605208,”¿√ØÃ©,22.35,22.48,20.9,21.77,22.17,0.18,0.8119,20.229,9507653,207195042.0,4201800000.0,1050450000.0
15,2021-03-29,sh605208,”¿√ØÃ©,21.78,22.79,21.72,22.13,22.35,-0.57,-2.5503,18.087,8500872,187575860.0,4094640000.0,1023660000.0
16,2021-03-30,sh605208,”¿√ØÃ©,21.75,21.83,20.69,21.31,21.78,-0.03,-0.1377,20.6247,9693617,205598050.0,4089000000.0,1022250000.0
