,ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
0,2020-07-16,sh605108,NÍ¬ÇìÂ¥,24.05,24.05,24.05,24.05,16.7,7.35,44.012,0.6785,339246,8158866.0,4810000000.0,1202500000.0
1,2020-07-17,sh605108,Í¬ÇìÂ¥,26.46,26.46,26.46,26.46,24.05,2.41,10.0208,0.2688,134379,3555668.0,5292000000.0,1323000000.0
2,2020-07-20,sh605108,Í¬ÇìÂ¥,29.11,29.11,29.11,29.11,26.46,2.65,10.0151,1.1748,587393,17099010.0,5822000000.0,1455500000.0
3,2020-07-21,sh605108,Í¬ÇìÂ¥,32.02,32.02,29.66,32.02,29.11,2.91,9.9966,48.599,24299516,755346094.0,6404000000.0,1601000000.0
4,2020-07-22,sh605108,Í¬ÇìÂ¥,33.06,35.11,30.26,31.94,32.02,1.04,3.248,59.76,29880003,965468473.0,6612000000.0,1653000000.0
5,2020-07-23,sh605108,Í¬ÇìÂ¥,30.8,32.18,30.58,31.71,33.06,-2.26,-6.8361,36.9801,18490057,578493353.0,6160000000.0,1540000000.0
6,2020-07-24,sh605108,Í¬ÇìÂ¥,30.83,31.93,29.51,30.0,30.8,0.03,0.0974,37.6776,18838778,579425951.0,6166000000.0,1541500000.0
7,2020-07-27,sh605108,Í¬ÇìÂ¥,29.1,30.45,28.51,30.09,30.83,-1.73,-5.6114,26.396,13197996,387317049.0,5820000000.0,1455000000.0
8,2020-07-28,sh605108,Í¬ÇìÂ¥,29.5,30.3,28.66,29.0,29.1,0.4,1.3746,22.1561,11078028,326283771.0,5900000000.0,1475000000.0
9,2020-07-29,sh605108,Í¬ÇìÂ¥,29.78,30.16,28.89,29.12,29.5,0.28,0.9492,21.1252,10562611,312339535.0,5956000000.0,1489000000.0
10,2020-07-30,sh605108,Í¬ÇìÂ¥,30.42,30.83,29.21,29.55,29.78,0.64,2.1491,25.2317,12615872,380020834.0,6084000000.0,1521000000.0
11,2020-07-31,sh605108,Í¬ÇìÂ¥,29.54,30.4,29.27,30.04,30.42,-0.88,-2.8928,22.284,11142024,331684921.0,5908000000.0,1477000000.0
12,2020-08-03,sh605108,Í¬ÇìÂ¥,29.76,29.92,29.25,29.6,29.54,0.22,0.7448,19.65,9824987,290676537.0,5952000000.0,1488000000.0
13,2020-08-04,sh605108,Í¬ÇìÂ¥,31.22,31.54,29.35,29.78,29.76,1.46,4.9059,35.9325,17966238,549407552.0,6244000000.0,1561000000.0
14,2020-08-05,sh605108,Í¬ÇìÂ¥,29.91,30.7,29.55,30.57,31.22,-1.31,-4.196,22.4271,11213556,336189384.0,5982000000.0,1495500000.0
15,2020-08-06,sh605108,Í¬ÇìÂ¥,29.21,30.2,28.92,29.8,29.91,-0.7,-2.3404,18.7006,9350300,274925352.0,5842000000.0,1460500000.0
16,2020-08-07,sh605108,Í¬ÇìÂ¥,29.58,30.45,29.22,29.4,29.21,0.37,1.2667,18.596,9297995,276808063.0,5916000000.0,1479000000.0
17,2020-08-10,sh605108,Í¬ÇìÂ¥,28.45,29.13,28.04,29.01,29.58,-1.13,-3.8201,17.8209,8910471,253025714.0,5690000000.0,1422500000.0
18,2020-08-11,sh605108,Í¬ÇìÂ¥,28.34,28.98,28.22,28.4,28.45,-0.11,-0.3866,12.0953,6047663,172681221.0,5668000000.0,1417000000.0
19,2020-08-12,sh605108,Í¬ÇìÂ¥,27.4,28.29,26.9,28.1,28.34,-0.94,-3.3169,13.046,6522997,178863691.0,5480000000.0,1370000000.0
