,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2020-02-10,sz300816,N∞¨ø…¿∂,29.2,29.2,24.34,24.34,20.28,8.92,43.9842,0.504,100795,2929370.0,2336000000.0,584000000.0
1,2020-02-11,sz300816,∞¨ø…¿∂,32.12,32.12,32.12,32.12,29.2,2.92,10.0,0.1095,21900,703428.0,2569600000.0,642400000.0
2,2020-02-12,sz300816,∞¨ø…¿∂,35.33,35.33,35.33,35.33,32.12,3.21,9.9938,0.1771,35423,1251494.59,2826400000.0,706600000.0
3,2020-02-13,sz300816,∞¨ø…¿∂,38.86,38.86,38.86,38.86,35.33,3.53,9.9915,0.248,49600,1927456.0,3108800000.0,777200000.0
4,2020-02-14,sz300816,∞¨ø…¿∂,42.75,42.75,42.75,42.75,38.86,3.89,10.0103,0.609,121795,5206736.25,3420000000.0,855000000.0
5,2020-02-17,sz300816,∞¨ø…¿∂,47.03,47.03,47.03,47.03,42.75,4.28,10.0117,0.2957,59141,2781401.23,3762400000.0,940600000.0
6,2020-02-18,sz300816,∞¨ø…¿∂,51.73,51.73,48.48,51.73,47.03,4.7,9.9936,44.1189,8823788,447876604.54,4138400000.0,1034600000.0
7,2020-02-19,sz300816,∞¨ø…¿∂,52.23,56.39,49.58,51.0,51.73,0.5,0.9666,57.3109,11462180,605441038.54,4178400000.0,1044600000.0
8,2020-02-20,sz300816,∞¨ø…¿∂,48.99,50.82,47.81,50.0,52.23,-3.24,-6.2033,38.6687,7733739,381007499.21,3919200000.0,979800000.0
9,2020-02-21,sz300816,∞¨ø…¿∂,47.23,48.1,47.0,48.01,48.99,-1.76,-3.5926,27.4528,5490562,260419074.58,3778400000.0,944600000.0
10,2020-02-24,sz300816,∞¨ø…¿∂,47.23,47.87,46.16,46.5,47.23,0.0,0.0,19.2475,3849503,182136175.86,3778400000.0,944600000.0
11,2020-02-25,sz300816,∞¨ø…¿∂,45.87,46.98,43.91,45.5,47.23,-1.36,-2.8795,21.3684,4273686,195163365.43,3669600000.0,917400000.0
12,2020-02-26,sz300816,∞¨ø…¿∂,46.42,47.25,45.58,45.87,45.87,0.55,1.199,20.609,4121797,192420973.13,3713600000.0,928400000.0
13,2020-02-27,sz300816,∞¨ø…¿∂,44.86,45.89,43.92,45.89,46.42,-1.56,-3.3606,17.4086,3481725,155954186.13,3588800000.0,897200000.0
14,2020-02-28,sz300816,∞¨ø…¿∂,40.6,43.41,40.39,42.5,44.86,-4.26,-9.4962,18.107,3621390,151561506.48,3248000000.0,812000000.0
15,2020-03-02,sz300816,∞¨ø…¿∂,41.95,42.07,40.9,40.98,40.6,1.35,3.3251,12.6301,2526015,104758406.17,3356000000.0,839000000.0
16,2020-03-03,sz300816,∞¨ø…¿∂,41.79,43.04,41.53,42.48,41.95,-0.16,-0.3814,13.4685,2693709,114198979.41,3343200000.0,835800000.0
17,2020-03-04,sz300816,∞¨ø…¿∂,45.97,45.97,41.0,41.37,41.79,4.18,10.0024,18.6019,3720379,164594160.3,3677600000.0,919400000.0
18,2020-03-05,sz300816,∞¨ø…¿∂,46.72,49.97,46.26,47.96,45.97,0.75,1.6315,33.039,6607799,316140692.85,3737600000.0,934400000.0
19,2020-03-06,sz300816,∞¨ø…¿∂,45.36,46.01,44.5,45.0,46.72,-1.36,-2.911,17.2041,3440815,155202973.62,3628800000.0,907200000.0
20,2020-03-09,sz300816,∞¨ø…¿∂,42.15,43.81,41.7,42.85,45.36,-3.21,-7.0767,14.4283,2885650,123295707.29,3372000000.0,843000000.0
