,»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
0,2017-01-17,sz300595,N≈∑∆’,34.29,34.29,28.57,28.57,23.81,10.48,44.0151,0.0471,8000,272318.0,2331720000.0,582930000.0
1,2017-01-18,sz300595,≈∑∆’øµ ”,37.72,37.72,37.72,37.72,34.29,3.43,10.0029,0.0165,2800,105616.0,2564960000.0,641240000.0
2,2017-01-19,sz300595,≈∑∆’øµ ”,41.49,41.49,41.49,41.49,37.72,3.77,9.9947,0.0188,3200,132768.0,2821320000.0,705330000.0
3,2017-01-20,sz300595,≈∑∆’øµ ”,45.64,45.64,45.64,45.64,41.49,4.15,10.0024,0.0236,4016,183290.24,3103520000.0,775880000.0
4,2017-01-23,sz300595,≈∑∆’øµ ”,50.2,50.2,50.2,50.2,45.64,4.56,9.9912,0.0912,15500,778100.0,3413600000.0,853400000.0
5,2017-01-24,sz300595,≈∑∆’øµ ”,55.22,55.22,55.22,55.22,50.2,5.02,10.0,0.09,15300,844866.0,3754960000.0,938740000.0
6,2017-01-25,sz300595,≈∑∆’øµ ”,60.74,60.74,60.74,60.74,55.22,5.52,9.9964,0.1076,18300,1111542.0,4130320000.0,1032580000.0
7,2017-01-26,sz300595,≈∑∆’øµ ”,66.81,66.81,66.81,66.81,60.74,6.07,9.9934,0.3341,56800,3794808.0,4543080000.0,1135770000.0
8,2017-02-03,sz300595,≈∑∆’øµ ”,73.49,73.49,73.49,73.49,66.81,6.68,9.9985,0.3281,55780,4099272.2,4997320000.0,1249330000.0
9,2017-02-06,sz300595,≈∑∆’øµ ”,80.84,80.84,80.84,80.84,73.49,7.35,10.0014,0.5229,88900,7186676.0,5497120000.0,1374280000.0
10,2017-02-07,sz300595,≈∑∆’øµ ”,88.92,88.92,88.92,88.92,80.84,8.08,9.9951,0.4712,80100,7122492.0,6046560000.0,1511640000.0
11,2017-02-08,sz300595,≈∑∆’øµ ”,97.81,97.81,92.29,97.81,88.92,8.89,9.9978,56.8541,9665191,922671165.66,6651080000.0,1662770000.0
12,2017-02-09,sz300595,≈∑∆’øµ ”,107.59,107.59,103.8,104.99,97.81,9.78,9.999,22.3077,3792308,400710488.51,7316120000.0,1829030000.0
13,2017-02-10,sz300595,≈∑∆’øµ ”,105.0,111.0,101.28,111.0,107.59,-2.59,-2.4073,42.1627,7167652,755852772.55,7140000000.0,1785000000.0
14,2017-02-13,sz300595,≈∑∆’øµ ”,108.0,115.0,106.28,107.15,105.0,3.0,2.8571,29.3415,4988049,545935647.4,7344000000.0,1836000000.0
15,2017-02-14,sz300595,≈∑∆’øµ ”,107.01,109.85,105.11,105.8,108.0,-0.99,-0.9167,20.8863,3550667,379882731.51,7276680000.0,1819170000.0
16,2017-02-15,sz300595,≈∑∆’øµ ”,104.76,111.0,103.6,106.1,107.01,-2.25,-2.1026,25.0245,4254159,455866129.25,7123680000.0,1780920000.0
17,2017-02-16,sz300595,≈∑∆’øµ ”,100.1,104.2,98.71,103.49,104.76,-4.66,-4.4483,19.1545,3256261,330522090.07,6806800000.0,1701700000.0
18,2017-02-17,sz300595,≈∑∆’øµ ”,97.65,101.3,95.99,99.08,100.1,-2.45,-2.4476,16.1653,2748104,269703930.3,6640200000.0,1660050000.0
19,2017-02-20,sz300595,≈∑∆’øµ ”,95.1,97.99,90.8,97.24,97.65,-2.55,-2.6114,15.9729,2715385,255353618.25,6466800000.0,1616700000.0
20,2017-02-21,sz300595,≈∑∆’øµ ”,101.2,104.33,94.21,94.25,95.1,6.1,6.4143,16.6835,2836191,282024123.5,6881600000.0,1720400000.0
21,2017-02-22,sz300595,≈∑∆’øµ ”,107.2,109.77,99.51,101.2,101.2,6.0,5.9289,19.3502,3289541,344888540.77,7289600000.0,1822400000.0
22,2017-02-23,sz300595,≈∑∆’øµ ”,107.43,109.45,105.14,107.01,107.2,0.23,0.2146,16.796,2855323,305233381.21,7305240000.0,1826310000.0
23,2017-02-24,sz300595,≈∑∆’øµ ”,106.32,109.75,106.32,107.5,107.43,-1.11,-1.0332,12.2448,2081614,224925676.74,7229760000.0,1807440000.0
24,2017-02-27,sz300595,≈∑∆’øµ ”,106.22,108.33,103.66,105.19,106.32,-0.1,-0.0941,12.6709,2154053,227917184.59,7222960000.0,1805740000.0
25,2017-02-28,sz300595,≈∑∆’øµ ”,112.09,113.81,105.0,106.8,106.22,5.87,5.5263,20.4249,3472241,381184487.15,7622120000.0,1905530000.0
26,2017-03-01,sz300595,≈∑∆’øµ ”,110.45,114.34,109.78,111.0,112.09,-1.64,-1.4631,17.6907,3007414,336345216.41,7510600000.0,1877650000.0
27,2017-03-02,sz300595,≈∑∆’øµ ”,115.68,120.99,109.35,110.0,110.45,5.23,4.7352,21.1553,3596395,414943512.96,7866240000.0,1966560000.0
28,2017-03-03,sz300595,≈∑∆’øµ ”,121.2,121.4,113.33,115.0,115.68,5.52,4.7718,16.4398,2794764,328273420.41,8241600000.0,2060400000.0
29,2017-03-06,sz300595,≈∑∆’øµ ”,122.12,126.3,119.5,121.5,121.2,0.92,0.7591,20.5094,3486600,426633825.66,8304160000.0,2076040000.0
30,2017-03-07,sz300595,≈∑∆’øµ ”,123.2,123.9,117.6,120.32,122.12,1.08,0.8844,16.1431,2744335,331141337.72,8377600000.0,2094400000.0
31,2017-03-08,sz300595,≈∑∆’øµ ”,116.61,123.6,115.75,122.5,123.2,-6.59,-5.349,17.7538,3018140,358456635.2,7929480000.0,1982370000.0
32,2017-03-09,sz300595,≈∑∆’øµ ”,117.3,118.6,115.06,115.4,116.61,0.69,0.5917,12.5097,2126654,249093006.16,7976400000.0,1994100000.0
33,2017-03-10,sz300595,≈∑∆’øµ ”,117.0,121.28,116.1,119.65,117.3,-0.3,-0.2558,19.2143,3266434,388451920.61,7956000000.0,1989000000.0
34,2017-03-13,sz300595,≈∑∆’øµ ”,121.88,122.48,115.18,115.18,117.0,4.88,4.1709,15.8906,2701405,322172771.58,8287840000.0,2071960000.0
35,2017-03-14,sz300595,≈∑∆’øµ ”,119.55,121.87,118.57,121.39,121.88,-2.33,-1.9117,11.9268,2027563,243793244.13,8129400000.0,2032350000.0
36,2017-03-15,sz300595,≈∑∆’øµ ”,118.67,121.25,117.6,119.85,119.55,-0.88,-0.7361,9.0078,1531331,182847954.19,8069560000.0,2017390000.0
37,2017-03-16,sz300595,≈∑∆’øµ ”,121.03,122.33,117.8,117.9,118.67,2.36,1.9887,14.4843,2462336,296681591.34,8230040000.0,2057510000.0
38,2017-03-17,sz300595,≈∑∆’øµ ”,117.78,122.39,116.2,121.0,121.03,-3.25,-2.6853,15.3758,2613886,311368852.6,8009040000.0,2002260000.0
39,2017-03-20,sz300595,≈∑∆’øµ ”,121.47,121.5,116.22,117.76,117.78,3.69,3.133,9.8057,1666969,198369298.26,8259960000.0,2064990000.0
40,2017-03-21,sz300595,≈∑∆’øµ ”,122.03,122.8,120.28,121.5,121.47,0.56,0.461,8.9715,1525154,184883161.25,8298040000.0,2074510000.0
41,2017-03-22,sz300595,≈∑∆’øµ ”,125.77,127.98,120.37,121.02,122.03,3.74,3.0648,19.1662,3258254,404617691.3,8552360000.0,2138090000.0
42,2017-03-23,sz300595,≈∑∆’øµ ”,120.0,125.84,118.35,125.01,125.77,-5.77,-4.5877,15.9971,2719510,331389661.42,8160000000.0,2040000000.0
43,2017-03-24,sz300595,≈∑∆’øµ ”,119.78,120.8,118.5,119.0,120.0,-0.22,-0.1833,9.5847,1629393,194749139.04,8145040000.0,2036260000.0
44,2017-03-27,sz300595,≈∑∆’øµ ”,119.5,120.7,117.58,119.5,119.78,-0.28,-0.2338,8.6991,1478847,176065134.23,8126000000.0,2031500000.0
45,2017-03-28,sz300595,≈∑∆’øµ ”,119.25,121.7,117.95,118.9,119.5,-0.25,-0.2092,9.392,1596644,190586209.97,8109000000.0,2027250000.0
46,2017-03-29,sz300595,≈∑∆’øµ ”,107.33,119.67,107.33,118.73,119.25,-11.92,-9.9958,15.8476,2694091,300980817.88,7298440000.0,1824610000.0
47,2017-03-30,sz300595,≈∑∆’øµ ”,103.07,106.4,100.0,104.82,107.33,-4.26,-3.9691,11.8612,2016399,207191467.4,7008760000.0,1752190000.0
