,ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
0,2017-05-03,sz300647,N³¬ÆµÈý,12.9,12.9,10.75,10.75,8.96,3.94,43.9732,0.031,9300,119434.0,1548000000.0,387000000.0
1,2017-05-04,sz300647,³¬ÆµÈý,14.19,14.19,14.19,14.19,12.9,1.29,10.0,0.0083,2500,35475.0,1702800000.0,425700000.0
2,2017-05-05,sz300647,³¬ÆµÈý,15.61,15.61,15.61,15.61,14.19,1.42,10.007,0.012,3600,56196.0,1873200000.0,468300000.0
3,2017-05-08,sz300647,³¬ÆµÈý,17.17,17.17,17.17,17.17,15.61,1.56,9.9936,0.0117,3500,60095.0,2060400000.0,515100000.0
4,2017-05-09,sz300647,³¬ÆµÈý,18.89,18.89,18.89,18.89,17.17,1.72,10.0175,0.0283,8500,160565.0,2266800000.0,566700000.0
5,2017-05-10,sz300647,³¬ÆµÈý,20.78,20.78,20.78,20.78,18.89,1.89,10.0053,0.0324,9713,201836.14,2493600000.0,623400000.0
6,2017-05-11,sz300647,³¬ÆµÈý,22.86,22.86,22.86,22.86,20.78,2.08,10.0096,0.0932,27973,639462.78,2743200000.0,685800000.0
7,2017-05-12,sz300647,³¬ÆµÈý,25.15,25.15,25.15,25.15,22.86,2.29,10.0175,0.16,48008,1207401.2,3018000000.0,754500000.0
8,2017-05-15,sz300647,³¬ÆµÈý,27.67,27.67,27.67,27.67,25.15,2.52,10.0199,0.1655,49664,1374202.88,3320400000.0,830100000.0
9,2017-05-16,sz300647,³¬ÆµÈý,30.44,30.44,30.44,30.44,27.67,2.77,10.0108,0.6898,206941,6299284.04,3652800000.0,913200000.0
10,2017-05-17,sz300647,³¬ÆµÈý,33.48,33.48,32.68,33.47,30.44,3.04,9.9869,16.3501,4905031,163914528.08,4017600000.0,1004400000.0
11,2017-05-18,sz300647,³¬ÆµÈý,33.88,36.67,33.6,35.0,33.48,0.4,1.1947,62.9522,18885649,660306815.29,4065600000.0,1016400000.0
12,2017-05-19,sz300647,³¬ÆµÈý,30.49,31.9,30.49,31.4,33.88,-3.39,-10.0059,16.974,5092200,157079110.26,3658800000.0,914700000.0
13,2017-05-22,sz300647,³¬ÆµÈý,27.9,29.36,27.75,27.75,30.49,-2.59,-8.4946,39.0789,11723657,333174945.81,3348000000.0,837000000.0
14,2017-05-23,sz300647,³¬ÆµÈý,30.69,30.69,27.86,27.86,27.9,2.79,10.0,21.2116,6363492,189108447.88,3682800000.0,920700000.0
15,2017-05-24,sz300647,³¬ÆµÈý,31.69,33.28,29.61,29.89,30.69,1.0,3.2584,53.0652,15919551,499318230.64,3802800000.0,950700000.0
16,2017-05-25,sz300647,³¬ÆµÈý,30.99,31.58,28.61,31.01,31.69,-0.7,-2.2089,43.6748,13102439,393446564.26,3718800000.0,929700000.0
17,2017-05-26,sz300647,³¬ÆµÈý,31.4,32.99,29.65,30.2,30.99,0.41,1.323,48.8194,14645807,457421468.59,3768000000.0,942000000.0
18,2017-05-31,sz300647,³¬ÆµÈý,34.54,34.54,32.22,32.68,31.4,3.14,10.0,57.4357,17230695,584400504.62,4144800000.0,1036200000.0
19,2017-06-01,sz300647,³¬ÆµÈý,35.18,36.45,31.82,33.48,34.54,0.64,1.8529,67.5099,20252966,695170937.45,4221600000.0,1055400000.0
20,2017-06-02,sz300647,³¬ÆµÈý,31.66,32.2,31.66,31.66,35.18,-3.52,-10.0057,33.178,9953387,315728093.04,3799200000.0,949800000.0
21,2017-06-05,sz300647,³¬ÆµÈý,31.0,33.3,31.0,32.01,31.66,-0.66,-2.0846,41.7173,12515193,403524090.85,3720000000.0,930000000.0
22,2017-06-06,sz300647,³¬ÆµÈý,29.38,30.39,27.92,30.0,31.0,-1.62,-5.2258,36.9169,11075079,324614274.55,3525600000.0,881400000.0
23,2017-06-07,sz300647,³¬ÆµÈý,30.3,30.9,29.0,29.25,29.38,0.92,3.1314,35.6322,10689661,320843816.19,3636000000.0,909000000.0
24,2017-06-08,sz300647,³¬ÆµÈý,28.4,29.91,28.3,29.8,30.3,-1.9,-6.2706,34.9935,10498047,304188796.27,3408000000.0,852000000.0
25,2017-06-09,sz300647,³¬ÆµÈý,28.72,29.71,27.79,27.98,28.4,0.32,1.1268,28.5409,8562282,247402702.5,3446400000.0,861600000.0
26,2017-06-12,sz300647,³¬ÆµÈý,26.08,27.5,25.85,27.5,28.72,-2.64,-9.1922,28.6502,8595053,229064311.32,3129600000.0,782400000.0
27,2017-06-13,sz300647,³¬ÆµÈý,26.45,26.85,25.9,26.11,26.08,0.37,1.4187,19.9902,5997055,158334747.68,3174000000.0,793500000.0
28,2017-06-14,sz300647,³¬ÆµÈý,25.49,26.38,25.21,26.12,26.45,-0.96,-3.6295,20.61,6183013,158662462.71,3058800000.0,764700000.0
29,2017-06-15,sz300647,³¬ÆµÈý,26.3,26.8,25.34,25.34,25.49,0.81,3.1777,23.4804,7044119,185395978.95,3156000000.0,789000000.0
30,2017-06-16,sz300647,³¬ÆµÈý,26.26,27.58,26.25,26.65,26.3,-0.04,-0.1521,21.9524,6585724,176762061.19,3151200000.0,787800000.0
31,2017-06-19,sz300647,³¬ÆµÈý,26.55,26.83,25.83,26.05,26.26,0.29,1.1043,15.3072,4592157,121004405.06,3186000000.0,796500000.0
32,2017-06-20,sz300647,³¬ÆµÈý,26.22,27.48,26.12,27.18,26.55,-0.33,-1.2429,17.823,5346901,143171329.51,3146400000.0,786600000.0
33,2017-06-21,sz300647,³¬ÆµÈý,25.98,26.4,25.59,26.0,26.22,-0.24,-0.9153,14.6731,4401938,114279833.24,3117600000.0,779400000.0
34,2017-06-22,sz300647,³¬ÆµÈý,24.98,26.16,24.88,25.98,25.98,-1.0,-3.8491,14.8113,4443390,113622350.65,2997600000.0,749400000.0
35,2017-06-23,sz300647,³¬ÆµÈý,24.29,25.2,23.3,24.52,24.98,-0.69,-2.7622,14.8798,4463926,108067533.07,2914800000.0,728700000.0
36,2017-06-26,sz300647,³¬ÆµÈý,24.71,24.78,23.8,24.25,24.29,0.42,1.7291,11.6386,3491569,84894514.96,2965200000.0,741300000.0
37,2017-06-27,sz300647,³¬ÆµÈý,24.47,25.18,24.32,24.7,24.71,-0.24,-0.9713,10.209,3062707,75748301.94,2936400000.0,734100000.0
38,2017-06-28,sz300647,³¬ÆµÈý,23.72,24.37,23.51,24.36,24.47,-0.75,-3.065,8.7086,2612581,62278389.63,2846400000.0,711600000.0
39,2017-06-29,sz300647,³¬ÆµÈý,23.85,24.23,23.65,23.7,23.72,0.13,0.5481,7.3081,2192436,52503893.82,2862000000.0,715500000.0
40,2017-06-30,sz300647,³¬ÆµÈý,24.6,25.32,23.58,23.75,23.85,0.75,3.1447,15.812,4743607,116510781.31,2952000000.0,738000000.0
41,2017-07-03,sz300647,³¬ÆµÈý,24.9,24.98,24.15,24.56,24.6,0.3,1.2195,11.5343,3460275,85165835.2,2988000000.0,747000000.0
42,2017-07-04,sz300647,³¬ÆµÈý,24.74,25.13,24.39,25.0,24.9,-0.16,-0.6426,10.7559,3226764,79904802.25,2968800000.0,742200000.0
43,2017-07-05,sz300647,³¬ÆµÈý,25.78,25.95,24.48,24.55,24.74,1.04,4.2037,21.5076,6452279,164541566.03,3093600000.0,773400000.0
44,2017-07-06,sz300647,³¬ÆµÈý,26.36,26.38,25.03,25.68,25.78,0.58,2.2498,23.4383,7031484,181529425.45,3163200000.0,790800000.0
45,2017-07-07,sz300647,³¬ÆµÈý,26.08,27.3,25.91,26.05,26.36,-0.28,-1.0622,23.6425,7092750,188555209.25,3129600000.0,782400000.0
46,2017-07-10,sz300647,³¬ÆµÈý,24.35,25.61,24.2,25.61,26.08,-1.73,-6.6334,20.3239,6097164,151226670.37,2922000000.0,730500000.0
47,2017-07-11,sz300647,³¬ÆµÈý,23.84,24.45,23.81,24.04,24.35,-0.51,-2.0945,8.74,2621991,63112799.38,2860800000.0,715200000.0
48,2017-07-12,sz300647,³¬ÆµÈý,24.36,24.37,23.61,23.89,23.84,0.52,2.1812,8.8364,2650928,63583711.4,2923200000.0,730800000.0
49,2017-07-13,sz300647,³¬ÆµÈý,23.74,24.36,23.63,24.18,24.36,-0.62,-2.5452,7.1896,2156875,51515511.68,2848800000.0,712200000.0
50,2017-07-14,sz300647,³¬ÆµÈý,23.11,23.82,22.94,23.45,23.74,-0.63,-2.6537,8.9883,2696476,62959422.49,2773200000.0,693300000.0
51,2017-07-17,sz300647,³¬ÆµÈý,20.8,22.6,20.8,22.6,23.11,-2.31,-9.9957,10.2317,3069517,65313952.96,2496000000.0,624000000.0
52,2017-07-18,sz300647,³¬ÆµÈý,20.39,20.79,19.76,19.99,20.8,-0.41,-1.9712,9.7163,2914877,59098345.81,2446800000.0,611700000.0
53,2017-07-19,sz300647,³¬ÆµÈý,20.31,20.43,19.82,20.39,20.39,-0.08,-0.3923,6.6224,1986733,40131867.73,2437200000.0,609300000.0
54,2017-07-20,sz300647,³¬ÆµÈý,20.18,20.82,20.15,20.44,20.31,-0.13,-0.6401,6.9037,2071124,42453078.33,2421600000.0,605400000.0
