,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2020-07-17,sh688567,N孚能,27.96,37.0,27.01,34.0,15.9,12.06,75.8491,63.2848,92286652,2837974877.0,29935924392.6,4077335222.4
1,2020-07-20,sh688567,孚能科技,29.45,30.87,27.0,27.5,27.96,1.49,5.329,33.0754,48233006,1398811753.0,31531222223.2,4294618108.0
2,2020-07-21,sh688567,孚能科技,29.78,31.21,28.42,29.25,29.45,0.33,1.1205,27.281,39783194,1192323789.0,31884543219.3,4342741163.2
3,2020-07-22,sh688567,孚能科技,29.15,29.56,28.25,28.9,29.78,-0.63,-2.1155,20.0111,29181670,844529806.0,31210021317.8,4250869876.0
4,2020-07-23,sh688567,孚能科技,28.3,29.15,27.31,28.8,29.15,-0.85,-2.916,19.9492,29091404,819179597.0,30299952085.5,4126916552.0
5,2020-07-24,sh688567,孚能科技,27.74,29.54,27.33,27.9,28.3,-0.56,-1.9788,21.5349,31403822,896393537.0,29700377061.9,4045253185.6
6,2020-07-27,sh688567,孚能科技,26.36,28.7,25.75,27.88,27.74,-1.38,-4.9748,18.2084,26552808,714400393.0,28222852896.6,3844011318.4
7,2020-07-28,sh688567,孚能科技,26.09,27.0,25.88,26.4,26.36,-0.27,-1.0243,9.4299,13751343,361959860.0,27933772081.7,3804637909.6
8,2020-07-29,sh688567,孚能科技,27.02,27.24,25.94,26.3,26.09,0.93,3.5646,10.2566,14956904,398002010.0,28929494888.7,3940257428.8
9,2020-07-30,sh688567,孚能科技,27.16,28.0,26.84,27.04,27.02,0.14,0.5181,9.3111,13578071,371151319.0,29079388644.6,3960673270.4
10,2020-07-31,sh688567,孚能科技,27.2,27.47,26.84,27.16,27.16,0.04,0.1473,9.0921,13258796,359542468.0,29122215432.0,3966506368.0
11,2020-08-03,sh688567,孚能科技,28.64,28.95,27.4,27.44,27.2,1.44,5.2941,14.7238,21471298,609654495.0,30663979778.4,4176497881.6
12,2020-08-04,sh688567,孚能科技,28.24,29.5,27.98,28.72,28.64,-0.4,-1.3966,10.3201,15049554,430526843.0,30235711904.4,4118166905.6
13,2020-08-05,sh688567,孚能科技,28.9,29.22,27.81,28.21,28.24,0.66,2.3371,9.2495,13488371,387252973.0,30942353896.5,4214413016.0
14,2020-08-06,sh688567,孚能科技,28.44,29.32,28.03,28.8,28.9,-0.46,-1.5917,9.2291,13458553,383962246.0,30449845841.4,4147332393.6
15,2020-08-07,sh688567,孚能科技,27.74,28.49,26.85,28.49,28.44,-0.7,-2.4613,10.5337,15360962,423341248.0,29700377061.9,4045253185.6
16,2020-08-10,sh688567,孚能科技,27.3,27.6,27.0,27.44,27.74,-0.44,-1.5862,5.4073,7885346,215040448.0,29229282400.5,3981089112.0
17,2020-08-11,sh688567,孚能科技,26.03,27.65,26.0,27.2,27.3,-1.27,-4.652,7.8444,11439342,304902641.0,27869531900.5,3795888263.2
18,2020-08-12,sh688567,孚能科技,26.66,26.83,25.71,26.05,26.03,0.63,2.4203,5.1659,7533297,197844353.0,28544053802.1,3887759550.4
19,2020-08-13,sh688567,孚能科技,26.17,26.82,26.01,26.64,26.66,-0.49,-1.838,3.3453,4878390,128948555.0,28019425656.5,3816304104.8
20,2020-08-14,sh688567,孚能科技,26.39,26.55,25.97,26.1,26.17,0.22,0.8407,3.2063,4675713,122679969.0,28254972987.2,3848386141.6
21,2020-08-17,sh688567,孚能科技,26.76,26.85,26.27,26.42,26.39,0.37,1.402,3.79,5526817,147425257.0,28651120770.6,3902342294.4
22,2020-08-18,sh688567,孚能科技,26.26,26.76,26.0,26.72,26.76,-0.5,-1.8685,4.565,6656983,175229739.0,28115785928.1,3829428574.4
23,2020-08-19,sh688567,孚能科技,25.68,26.35,25.68,26.28,26.26,-0.58,-2.2087,4.274,6232614,161875882.0,27494797510.8,3744848659.2
24,2020-08-20,sh688567,孚能科技,24.7,25.59,24.66,25.59,25.68,-0.98,-3.8162,5.7097,8326273,207905444.0,26445541219.5,3601937768.0
25,2020-08-21,sh688567,孚能科技,24.87,25.16,24.71,24.97,24.7,0.17,0.6883,2.5644,3739560,93187386.0,26627555066.0,3626728432.8
26,2020-08-24,sh688567,孚能科技,24.05,24.95,23.88,24.88,24.87,-0.82,-3.2971,4.6725,6813854,164473247.0,25749605924.2,3507149932.0
27,2020-08-25,sh688567,孚能科技,23.45,24.29,23.08,24.19,24.05,-0.6,-2.4948,7.2146,10520807,248157621.0,25107204113.2,3419653468.0
28,2020-08-26,sh688567,孚能科技,22.77,23.77,22.66,23.77,23.45,-0.68,-2.8998,4.2313,6170397,142612807.0,24379148727.5,3320490808.8
29,2020-08-27,sh688567,孚能科技,22.87,23.14,22.4,22.79,22.77,0.1,0.4392,4.7857,6978807,159007667.0,24486215696.0,3335073552.8
30,2020-08-28,sh688567,孚能科技,23.79,24.28,22.71,22.79,22.87,0.92,4.0227,6.3902,9318622,221541950.0,25471231806.2,3469234797.6
31,2020-08-31,sh688567,孚能科技,25.25,25.81,23.34,23.68,23.79,1.46,6.137,10.197,14869973,370736219.0,27034409546.2,3682142860.0
32,2020-09-01,sh688567,孚能科技,26.72,26.92,24.82,25.15,25.25,1.47,5.8218,10.0744,14691179,383236087.0,28608293983.2,3896509196.8
33,2020-09-02,sh688567,孚能科技,27.15,27.8,26.34,27.8,26.72,0.43,1.6093,10.1825,14848897,403541373.0,29068681947.8,3959214996.0
34,2020-09-03,sh688567,孚能科技,26.2,27.37,25.95,26.54,27.15,-0.95,-3.4991,5.8205,8487835,225855018.0,28051545747.0,3820678928.0
35,2020-09-04,sh688567,孚能科技,25.9,26.2,25.46,25.63,26.2,-0.3,-1.145,3.0395,4432408,114378972.0,27730344841.5,3776930696.0
36,2020-09-07,sh688567,孚能科技,26.81,27.65,25.73,25.88,25.9,0.91,3.5135,8.4474,12318614,332878174.0,28704654254.8,3909633666.4
37,2020-09-08,sh688567,孚能科技,26.8,27.09,25.76,26.7,26.81,-0.01,-0.0373,5.3392,7785955,205962901.0,28693947558.0,3908175392.0
38,2020-09-09,sh688567,孚能科技,25.48,26.52,25.48,26.3,26.8,-1.32,-4.9254,4.2281,6165699,159709100.0,27280663573.8,3715683171.2
